Site,Date,Yr,Mo,Day,Hr,Min,Sec,Timestep,SampleLength_sec,ACIout,BKdB_low,BKdBA_low,BKdB_bird,BKdBA_bird,avgAMP,L10AMP,Hf,Ht,EI,BioPh,AthPh,SoundScapeI,Bio_anth,AA,AAc,AAdur,AAanth,AAcanth,AAduranth,Rough,ADI_step,Eveness_step,pk,pkd,pks,Hm,HvPres,HvSPL,dif_L10L90,Mamp,NumCL,SP2,CL1dur,CL1pk,CL1Leq,CL2dur,CL2pk,CL2Leq,CL3dur,CL3pk,CL3Leq,CL4dur,CL4pk,CL4Leq,AR
BARRETX,2015_06_07,2015,6,7,7,40,0,10,600,0.359647169421652,59.4063395700455,32.2250467702439,30.41427403678,30.133611306965,0.460336013979015,0.312049806193386,0.901857608107503,0.997240317168913,0.899368767150324,1100.08794009572,872235.898695856,-0.997480722294902,0.00126122754376487,0.148333333333333,89,1,6.575,3945,3.8695652173913,3.42701317194731,1.58164994239666,0.576779026217228,10000,7.11860587281156,2.47264748498896,0.0632654149983818,0.387198322002311,0.772339682957057,0.287331596395368,20.652000310027,2,4.10852713178295,4.21,10000,20.0732220766165,1.80808080808081,10000,20.7464828009868,NaN,NaN,NaN,NaN,NaN,NaN,0.564628099173554
BARRETX,2015_06_07,2015,6,7,7,50,0,10,597,0.356658098997332,64.3648401971346,37.0584219331988,30.6235045710818,30.3780118146936,0.488747555074078,0.321271144199186,0.909390662825703,0.990021406790877,0.900316223333191,1160.18534775546,2745749.66298544,-0.999155279632887,0.000422538647057138,0.157453936348409,94,1,8.45393634840871,5047,3.44444444444444,4.08139003200732,1.73839799866289,0.468085106382979,10000,7.1212790222949,2.47356633318927,0.066931884069631,0.548624269941299,0.827092751955232,0.342540070690891,20.7813507222533,2,98.6666666666667,98.6666666666667,10000,20.3263024699462,1,3150,25.4908625044044,NaN,NaN,NaN,NaN,NaN,NaN,0.40495867768595
BARRETX,2015_06_07,2015,6,7,8,0,0,10,600,0.280901243781381,65.4539407831244,38.4680349307441,30.5164493323515,30.2039161860789,0.536891919396943,0.351354092253732,0.892172012959454,0.998818011983443,0.891117476331428,1126.27626834811,3510702.9024226,-0.999358581405279,0.000320812184810886,0.121666666666667,73,1,7.33333333333333,4400,6.07692307692308,3.21457489878543,1.54158208127465,0.557077625570776,10000,7.12465703677623,2.4747528579547,0.0199331261253611,0.731566450251335,0.75084794970979,0.352059932054439,20.8158418107142,2,6.30337078651685,2.265625,10000,21.0194850476192,7.109375,10000,20.2692009409248,NaN,NaN,NaN,NaN,NaN,NaN,1.22479338842975
BARRETX,2015_06_07,2015,6,7,8,10,0,10,600,0.685740825948578,56.4384458828735,38.9723550745726,34.8378773390075,35.2311138016205,0.464576893656845,0.321363712820668,0.946846933531568,0.814446319000159,0.771155999671374,3046.40566216106,440397.239728943,-0.986260235347496,0.00691740407827278,1.15333333333333,692,2.5625,8.115,4869,3.96774193548387,10.8432424261379,2.09441962347633,0.247591522157996,10000,7.06909806499294,2.45580894117023,0.274029838652403,0.417155248013388,0.943779003523305,0.288094629510612,21.0382923476064,2,15.4722222222222,13.2,10000,20.4850150436374,1.84615384615385,1600,28.8769785093589,NaN,NaN,NaN,NaN,NaN,NaN,0.0909090909090909
BARRETX,2015_06_07,2015,6,7,8,20,0,10,600,0.496165971454119,45.3001163490251,33.4211216185923,31.8208359723018,31.6424500250792,0.362016677116071,0.297117700393709,0.919337672013936,0.953268587901578,0.876375724405449,1520.84024769681,33885.3234015381,-0.914091780020924,0.044881975292813,0.481666666666667,289,1.31034482758621,4.68666666666667,2812,2.86538461538462,7.07219047080127,2.01865290650111,0.31680123029604,10000,7.11684827030265,2.47202757663601,0.126592439978684,0.66309715025779,0.945784799178434,0.166519264529089,21.0627087670273,2,14.8684210526316,14.7837837837838,10000,20.5606597876335,1.47222222222222,10000,24.5137617753843,NaN,NaN,NaN,NaN,NaN,NaN,0.263801652892562
BARRETX,2015_06_07,2015,6,7,8,30,0,10,600,0.413830644576847,50.7063393908565,31.7488744106736,31.4790064919177,31.18657967312,0.363416666350309,0.292613424888466,0.899348338513753,0.977957539113232,0.879524487938483,1405.72590829838,117661.380365785,-0.976387669906708,0.011947215848805,0.486666666666667,292,1.65217391304348,5.115,3069,6.0188679245283,5.21505289072857,1.9448025146696,0.387366818873668,10000,7.11040487828226,2.46982781113222,0.125681945294634,0.920316809093147,0.930302599350337,0.176683944309428,21.0622304526785,2,19.2666666666667,2.07692307692308,10001,23.9068985780711,21,10000,20.5509815378079,NaN,NaN,NaN,NaN,NaN,NaN,0.351735537190083
BARRETX,2015_06_07,2015,6,7,8,40,0,10,600,0.246130937490279,52.3777855781447,26.9986692995401,30.7387151689942,30.2595429131113,0.364294986124015,0.283681863172227,0.859947845055862,0.997276800757475,0.857606035735595,1185.4179983468,172893.456888615,-0.9863806794579,0.00685634968309121,0.115,69,1,3.45333333333333,2072,2.82352941176471,2.12530522838265,1.81462282788349,0.428341384863124,10000,7.12405775109002,2.4745426805777,0.0219341739824232,0.71219560798156,0.838973063536857,0.234420795973882,21.026239411417,2,8.07142857142857,8.9622641509434,10000,20.5110003945841,2.40384615384615,10000,21.0465744293713,NaN,NaN,NaN,NaN,NaN,NaN,1.12462809917355
BARRETX,2015_06_07,2015,6,7,8,50,0,10,597,0.241308776111266,51.8298606928989,26.6620123022017,30.7029906054038,30.1648431102299,0.373362083994677,0.286056891514246,0.845347109684831,0.998715246521878,0.844261047045443,1181.61495730771,153166.217897642,-0.984688933618937,0.00771459250953993,0.0988274706867672,59,1,4.21105527638191,2514,2.125,2.67701776826535,1.62798669462912,0.508474576271186,10000,7.12484960243832,2.47482069417892,0.010210995396116,0.810611137624951,0.825065470785869,0.228385546454179,21.0738832311791,2,7.59459459459459,8,10000,20.5436474805282,2.90740740740741,10000,21.0113008220425,NaN,NaN,NaN,NaN,NaN,NaN,1.75537190082645
BARRETX,2015_06_07,2015,6,7,9,0,0,10,600,0.187417165118983,33.3387769707631,25.5461627282963,30.7085147644832,30.1080234247122,0.312444940012963,0.278593432626267,0.831096765982856,0.999677410504844,0.830828662896692,1177.20331512859,2157.13684606889,-0.293891289900178,0.545724911831115,0.0266666666666667,16,0,2.645,1587,1.5,1.21497057462144,1.16269983349757,0.708333333333333,10000,7.125,2.47487373415292,1.42695322305416e-08,0.771837725932308,0.733698190699501,0.0718750217050932,21.1270586949645,2,6.63529411764706,5.98360655737705,10000,20.5478030131758,3.91666666666667,10000,20.9057686252561,NaN,NaN,NaN,NaN,NaN,NaN,2.46347107438017
BARRETX,2015_06_07,2015,6,7,9,10,0,10,600,0.33330357196112,60.3596396065436,32.2838906966914,31.1479349883486,30.6844786949156,0.406708167632432,0.287580679835868,0.864871665802939,0.969856329660506,0.838801259423006,1302.54728752743,1086335.47178307,-0.997604814718337,0.00119902858864535,0.181666666666667,109,1.1,5.88,3528,8.6,3.09917113919668,1.79042755646386,0.475025484199796,10000,7.12359598615766,2.47437976875058,0.0509873435576166,0.552877423250223,0.863830455077361,0.31400341920668,21.1059464528784,2,6.17582417582418,6.32307692307692,10000,20.5453285863422,2.953125,10000,21.0699405949478,NaN,NaN,NaN,NaN,NaN,NaN,0.343801652892562
BARRETX,2015_06_07,2015,6,7,9,20,0,10,600,0.322533402517661,65.3795163296175,37.1796403349025,31.0986276015191,30.6943776783816,0.511214131337165,0.335637570551041,0.879843698954802,0.983568020070459,0.865386124952444,1287.84252086901,3451053.0308673,-0.99925393084397,0.000373173784740525,0.233333333333333,140,2,8.02333333333333,4814,3.80487804878049,3.33320420110193,1.83707021150182,0.438095238095238,10000,7.11748914761605,2.47226037085329,0.0702624011105811,0.603549114549913,0.836515518754798,0.348620199813394,21.0228038886417,2,85.1428571428571,97.5,10000,20.563592736546,3,3150,27.6294202640551,NaN,NaN,NaN,NaN,NaN,NaN,0.420495867768595
BARRETX,2015_06_07,2015,6,7,9,30,0,10,600,0.218239186966981,62.9123266733723,34.6316499713642,30.4847781684476,30.0153530400007,0.473988942986708,0.309841055086428,0.860474476766544,0.99950463998156,0.860048232113865,1118.09271251233,1955386.74695804,-0.998857050910541,0.000571801314625728,0.0516666666666667,31,0,7.30833333333333,4385,4.38095238095238,1.20747041420118,0.887088817637835,0.759856630824373,10000,7.125,2.47487373415292,1.42695322305416e-08,0.694977324369632,0.710179107310227,0.339698452356843,20.8760415800849,2,5.53061224489796,4.74358974358974,10000,20.2855475062246,2.94871794871795,10000,20.7009371749744,NaN,NaN,NaN,NaN,NaN,NaN,1.4502479338843
BARRETX,2015_06_07,2015,6,7,9,40,0,10,600,0.239390182376814,58.9223616549971,31.2992371056105,30.6289957430364,30.2695232240938,0.438265269522361,0.312872228790543,0.8845974217351,0.997810896027122,0.882660946004783,1155.84493519404,780254.290565191,-0.997041643350444,0.00148136953448444,0.14,84,1.5,6.61833333333333,3971,6.18518518518519,1.66383154560011,1.73353004082105,0.462962962962963,10000,7.12482862176776,2.47481321877315,0.021381574754499,0.614165174268,0.824380401037409,0.280828641851491,20.9340404721853,2,6.35955056179775,3.32258064516129,10000,20.9123445505858,6.45901639344262,10000,20.3408915696046,NaN,NaN,NaN,NaN,NaN,NaN,1.07206611570248
BARRETX,2015_06_07,2015,6,7,9,50,0,10,597,0.248283335182237,66.7005186478646,41.2073502358018,30.6724630020075,30.298708615142,0.44661853143847,0.2885871763765,0.882019621756609,0.996055065871657,0.878540112448873,1173.33822530213,4701417.11553627,-0.99950098217702,0.000249571181724065,0.117252931323283,70,1.22222222222222,6.48911222780569,3874,9.11764705882353,1.96831503710543,1.72705229931316,0.501587301587302,10000,7.12429663251282,2.4746256849175,0.0386994535195474,0.675024539136318,0.84626145906806,0.395928851342099,20.9409741399489,2,8.5,8.84313725490196,10000,20.4114535302551,2.86274509803922,10000,21.0206669349062,NaN,NaN,NaN,NaN,NaN,NaN,0.942148760330578
BARRETX,2015_06_07,2015,6,7,10,0,0,10,600,0.258011102045136,56.3678335464643,29.3249858953626,30.5953852252959,30.2263723676908,0.391040247488304,0.288747163050013,0.881873347277686,0.998816827175145,0.880829938698223,1146.93425158715,433294.67785984,-0.994719961349867,0.00264700747595647,0.0783333333333333,47,1,4.21166666666667,2527,53.7,2.27651280898034,1.75981057028808,0.425531914893617,10000,7.12485110888154,2.47482122478767,0.0101675575096197,0.865250282234093,0.825389334014291,0.269302366041744,20.9414143953795,2,6.32954545454545,2.51515151515152,10000,20.9742879921286,6.67692307692308,10000,20.3621148824478,NaN,NaN,NaN,NaN,NaN,NaN,1.58479338842975
BARRETX,2015_06_07,2015,6,7,10,10,0,10,600,0.255655211284819,61.0685058524497,32.8987334483973,30.7197553641893,30.366566689539,0.421946236238512,0.296102116833033,0.887428415067255,0.990838852376486,0.879298552351523,1180.25415068008,1278941.22128106,-0.99815602788746,0.000922836899023298,0.085,51,1,5.1,3060,4.2,2.59403265306122,1.74933826886992,0.496732026143791,10000,7.1249362241822,2.47485120481345,0.0112191053158571,0.364964220194109,0.852810310472262,0.322361613266101,20.9417142288314,2,6.35227272727273,6.04615384615385,10000,20.3612482688667,3.234375,10000,20.896682643789,NaN,NaN,NaN,NaN,NaN,NaN,0.670413223140496
BARRETX,2015_06_07,2015,6,7,10,20,0,10,600,0.251273866520325,65.3122629838432,48.0769285119517,36.7955299617876,37.5712449680014,0.480764315586081,0.309769243545084,0.685391943276494,0.665622508550889,0.456212304624269,4781.37708878633,3398022.87682794,-0.997189743087171,0.00140710562056302,0.353333333333333,212,2.9375,8.37,5022,8.58064516129032,0.92042730033566,1.48756074643416,0.60167714884696,10000,7.05560882276662,2.45155857159573,0.117030271596244,0.239836285506961,0.620278374740649,0.378453663815925,20.9033328526268,2,199.333333333333,192,10000,20.4398212595355,12,1600,39.291861121324,NaN,NaN,NaN,NaN,NaN,NaN,0.0148760330578512
BARRETX,2015_06_07,2015,6,7,10,30,0,10,600,0.281207561751792,61.2328648876428,32.8738152258038,30.6002432856596,30.2445942452815,0.491653575896919,0.325381778150135,0.885436618577108,0.99839519669333,0.884015666963768,1148.21794124921,1328270.38194979,-0.998272601359206,0.000864445941769571,0.145,87,1,6.795,4077,3.23529411764706,3.80372233230029,1.50922711776178,0.579821200510856,10000,7.12418159341033,2.47458531034995,0.032538408319096,0.629876759967203,0.77465126689641,0.313955887218004,20.8965823902087,2,32.7222222222222,37.6,10000,20.4166659841259,2.57142857142857,10000,22.0294429324962,NaN,NaN,NaN,NaN,NaN,NaN,1.12
BARRETX,2015_06_07,2015,6,7,10,40,0,10,600,0.301345301203622,46.8426500997702,25.9573970755809,31.2397780249496,31.0253417375829,0.361392206019835,0.286879818032659,0.918601385120935,0.969380425863646,0.890474201907467,1330.38641800305,48335.365834885,-0.946426406219361,0.0275240787986935,0.21,126,1.64285714285714,3.385,2031,1,3.83023948270949,1.87231518153508,0.384479717813051,10000,7.11879318498341,2.4726983701331,0.0793342697655648,0.565354671119235,0.829976954668837,0.185187668132478,20.8830716975635,2,53.8181818181818,58,10000,20.4218246026967,2.22222222222222,5000,28.6894596484588,NaN,NaN,NaN,NaN,NaN,NaN,0.208264462809917
BARRETX,2015_06_07,2015,6,7,10,50,0,10,597,0.229086788615047,51.2553832479063,26.6730961470055,30.7610442615767,30.3191298809737,0.382426070643414,0.288105661960886,0.866463811772953,0.998865878718608,0.865481136724465,1197.51605702844,134188.483253785,-0.98230960271927,0.00892413438166396,0.0988274706867672,59,1.16666666666667,4.38860971524288,2620,2.4,1.68613544958345,1.44755026686675,0.610169491525424,10000,7.12493557908626,2.47485097702359,0.0112678273625678,0.750987266081899,0.787035169441459,0.238031326619737,21.1376069534368,2,7.08860759493671,7.18965517241379,10000,20.5585939422181,3.10344827586207,10000,21.121729901369,NaN,NaN,NaN,NaN,NaN,NaN,2.27669421487603
BARRETX,2015_06_07,2015,6,7,11,0,0,10,600,0.280095905781678,57.5480042708637,29.6041624263187,32.3155377319273,32.1265858924947,0.426066141256502,0.299093605054497,0.84632347254261,0.812063857723459,0.687268703994866,1704.33033192036,568591.583853084,-0.994022996519777,0.00299745965350189,0.0933333333333333,56,1.14285714285714,5.63666666666667,3382,3.35714285714286,2.75273605227776,1.74597980176065,0.472222222222222,10000,7.12457514857365,2.47472389610199,0.0244866789468738,0.0178035745228606,0.86020954905164,0.292955673166364,21.1836656857835,2,5.33333333333333,5.31506849315068,10000,20.5935451223193,2.94444444444444,10000,21.143142416072,NaN,NaN,NaN,NaN,NaN,NaN,0.101818181818182
BARRETX,2015_06_07,2015,6,7,11,10,0,10,600,0.235214178980479,61.4801438986205,33.3070662380941,30.7088914260286,30.213582440969,0.462281878585313,0.310872269351629,0.854373961740192,0.999444917744223,0.853899713914232,1177.30541784166,1406094.11271427,-0.998326825369047,0.000837287779812289,0.0616666666666667,37,1,6.51666666666667,3910,4.55555555555556,1.8455909843508,1.35761153190168,0.660660660660661,10000,7.125,2.47487373415292,1.42695322305416e-08,0.777430206198821,0.74367351251451,0.327318202097339,21.07645436986,2,5.8125,3.02898550724638,10000,20.9737947108459,5.66666666666667,10000,20.5003324076374,NaN,NaN,NaN,NaN,NaN,NaN,2.10247933884298
BARRETX,2015_06_07,2015,6,7,11,20,0,10,600,0.219792162030449,69.7597526070163,43.2225971493789,30.8008417021078,30.2921274833811,0.494380255748628,0.308830313877989,0.850031403917487,0.999302460561984,0.849438473489702,1202.49746695369,9461832.61125965,-0.99974585374499,0.000127089277136726,0.0733333333333333,44,1.2,7.22,4332,5.63636363636364,1.25921143250689,1.49972799080623,0.606060606060606,10000,7.12496293185362,2.47486064496558,0.00561019295790358,0.755236732419659,0.756524750497554,0.411461458162606,21.1589069787903,2,6.73809523809524,7.10169491525424,10000,20.6122947788744,3.06779661016949,10000,21.1432528049553,NaN,NaN,NaN,NaN,NaN,NaN,2.61289256198347
BARRETX,2015_06_07,2015,6,7,11,30,0,10,600,0.270540609208156,62.8588620343897,34.6229417590075,30.9031869425935,30.4352296444314,0.46855799540906,0.303101796553265,0.858727556119822,0.998587223303175,0.857514365839614,1231.17189876887,1931462.15689113,-0.998725952141057,0.000637429987626868,0.113333333333333,68,1,6.47166666666667,3883,5.57142857142857,2.53170253917874,1.67897580051454,0.509803921568628,10000,7.12496293185362,2.47486064496558,0.00561019295790358,0.493178177997487,0.791282399795762,0.347889011424458,21.2709239153684,2,4.44166666666667,4.12765957446809,10000,20.6717692991527,2.27956989247312,10000,21.1874063180691,NaN,NaN,NaN,NaN,NaN,NaN,2.27603305785124
BARRETX,2015_06_07,2015,6,7,11,40,0,10,600,0.344012661240115,60.5491193601197,32.0526161750682,33.0357886145122,32.782350449411,0.477380737204092,0.320969356125942,0.882741965246221,0.766437641443511,0.676566669846524,2011.77247314652,1134780.68738448,-0.996460616085722,0.00177282931892627,0.131666666666667,79,1,7.39166666666667,4435,3.74418604651163,3.34048696844993,1.81467964158903,0.472573839662447,10000,7.12118430363392,2.47353888830626,0.0584606607276778,0.186286484076845,0.872726924549119,0.32420065078702,21.2117819485239,2,5.18867924528302,5.37179487179487,10000,20.6504845170152,2.32051282051282,10000,21.1533215964613,NaN,NaN,NaN,NaN,NaN,NaN,0.0515702479338843
BARRETX,2015_06_07,2015,6,7,11,50,0,10,597,0.309990811313364,67.9832628747606,41.5509078411438,30.789443246326,30.3609692840331,0.464741021007291,0.30570054288302,0.868730140664476,0.998543440691674,0.867464783691667,1205.37240248072,6316888.43515098,-0.999618437953219,0.000190817427734404,0.112227805695142,67,1,7.46733668341709,4458,4.5,3.49006286495644,1.64001013627577,0.537313432835821,10000,7.12493557908626,2.47485097702359,0.0112678273625678,0.54604218527855,0.812957327652407,0.346999935605336,21.1372711196911,2,5.24242424242424,4.61797752808989,10000,20.5750502438747,2.11363636363636,10000,21.1358911878006,NaN,NaN,NaN,NaN,NaN,NaN,1.87438016528926
BARRETX,2015_06_07,2015,6,7,12,0,0,10,600,0.372298599000395,66.3300153587466,38.8271181674075,31.0047974452454,30.6431178674434,0.503593011722816,0.324983602854486,0.88776409153838,0.991410475723838,0.880138620322607,1260.31685540114,4295379.45815457,-0.999413347675674,0.000293412227645799,0.273333333333333,164,1.27272727272727,9.01166666666667,5407,13.875,5.76623217548408,1.86512419279747,0.395663956639566,10000,7.12127826463807,2.47357354583948,0.0497722666547939,0.633405072988146,0.875616460388353,0.348745971847512,21.0989727382788,2,59.1,58.3,10000,20.6316683802485,1.88888888888889,5000,25.6533757314717,NaN,NaN,NaN,NaN,NaN,NaN,0.819834710743802
BARRETX,2015_06_07,2015,6,7,12,10,0,10,600,0.243498100087824,68.0572475690056,40.1748714064098,30.7284098072104,30.3207944677477,0.514288724479853,0.314817994152869,0.873825878734009,0.998642283369673,0.872639470806442,1182.6084579414,6393295.18767685,-0.999630115704317,0.000184976357766319,0.115,69,1.375,7.965,4779,7.41666666666667,1.43472351819546,1.53677545249151,0.586151368760064,10000,7.1249362241822,2.47485120481345,0.0112191053158571,0.790832071709542,0.799256621069338,0.403602240176624,21.0846422483204,2,5.63917525773196,4.77333333333333,10000,20.430821057174,3.22666666666667,10000,21.0001512058421,NaN,NaN,NaN,NaN,NaN,NaN,1.75438016528926
BARRETX,2015_06_07,2015,6,7,12,20,0,10,600,0.304505842912016,74.3486029975641,47.8673591445367,30.9286166782977,30.6329998700225,0.584649415962908,0.330889108688973,0.892349449742892,0.995119844596145,0.887994645753602,1238.40206590316,27218256.3297147,-0.999909006241438,4.54989493412616e-05,0.215,129,1.33333333333333,10.4216666666667,6253,7.57142857142857,2.09305588585018,1.57745209160406,0.566752799310939,10000,7.12194494917517,2.4738053832055,0.0410445748816031,0.74394992678002,0.810956299004761,0.442271044965452,21.1142266555013,2,6.46511627906977,2.21538461538462,10000,21.4643503644755,7.01538461538462,10000,20.5238026463946,NaN,NaN,NaN,NaN,NaN,NaN,1.11272727272727
BARRETX,2015_06_07,2015,6,7,12,30,0,10,600,0.27289201244372,66.8570600332839,39.1869094442751,30.8481568415389,30.5276869727025,0.536795060075953,0.345669597697813,0.890695890134652,0.998195754026181,0.889088855660979,1215.66995726976,4849600.9414,-0.999498777193752,0.000250674224943303,0.15,90,1.125,8.30666666666667,4984,3.28,2.834576,1.63188800065664,0.520987654320988,10000,7.12400760738136,2.47452460449419,0.032089000751078,0.5912098687012,0.778758721531015,0.352874174114677,21.1527500927395,2,5.69072164948454,5.46575342465753,10000,20.5370002074453,2.79166666666667,10000,21.1508424646524,NaN,NaN,NaN,NaN,NaN,NaN,1.78578512396694
