Site,Date,Yr,Mo,Day,Hr,Min,Sec,Timestep,SampleLength_sec,ACIout,BKdB_low,BKdBA_low,BKdB_bird,BKdBA_bird,avgAMP,L10AMP,Hf,Ht,EI,BioPh,AthPh,SoundScapeI,Bio_anth,AA,AAc,AAdur,AAanth,AAcanth,AAduranth,Rough,ADI_step,Eveness_step,pk,pkd,pks,Hm,HvPres,HvSPL,dif_L10L90,Mamp,NumCL,SP2,CL1dur,CL1pk,CL1Leq,CL2dur,CL2pk,CL2Leq,CL3dur,CL3pk,CL3Leq,CL4dur,CL4pk,CL4Leq,AR
EASTLA2,2014_06_06,2014,6,6,6,40,0,10,600,0.14778729382952,50.0954075335407,45.2949729376882,38.2931964920084,39.2085612127257,0.468461073628352,0.449552671741188,0.697837396581195,0.999397965028248,0.697417274063857,6750.24676218455,102221.147844737,-0.876109748130987,0.0660357167230938,0.06,36,0,1.41833333333333,851,0,0.306954060916545,0.562335144618808,0.833333333333333,1600,7.12485110888154,2.47482122478767,0.0101675575096197,0.519775963720452,0.449525324107517,0.0320176063064396,28.7201031779944,3,5.21782178217822,3.62650602409639,1600,28.0365778988915,3.55696202531646,1600,28.5095014000901,1.5,1600,28.8083170928616,NaN,NaN,NaN,0.173553719008264
EASTLA2,2014_06_06,2014,6,6,6,50,0,10,597,0.138512572156403,49.6567723009568,44.9301233635234,37.9833141425431,38.8861340253351,0.465548005495866,0.447135245908849,0.701222614706407,0.999623766301543,0.700958791128635,6316.96300546839,92865.4461097078,-0.872619286790407,0.0680227497965794,0.0485762144053601,29,0,2.03182579564489,1213,0,0.316745799853908,0.332594214311893,0.865900383141762,1600,7.125,2.47487373415292,1.43381814091775e-08,0.483478280192975,0.527890699018204,0.0317090628548208,28.4290432423355,2,6.30588235294118,3.93150684931507,1600,27.812700186693,4.24657534246575,1600,28.1490977185732,NaN,NaN,NaN,NaN,NaN,NaN,0.194710743801653
EASTLA2,2014_06_06,2014,6,6,7,0,0,10,600,0.136234428929237,49.004955929447,45.0393702014644,38.2513302767141,39.1689534710837,0.463733689254048,0.447142217373296,0.698819062585389,0.999672582466605,0.698590256971628,6685.48667701951,79523.5195748004,-0.844900504768819,0.0840693006643285,0.0233333333333333,14,0,1.63666666666667,982,0,0.753626446280991,0.509137344082687,0.841269841269841,1600,7.125,2.47487373415292,1.42695322305416e-08,0.518638208923914,0.757853843247348,0.031700057612517,28.6845551673768,2,8.54545454545454,10.2549019607843,1600,28.1998059509945,1.50980392156863,1600,28.4491322253128,NaN,NaN,NaN,NaN,NaN,NaN,0.218181818181818
EASTLA2,2014_06_06,2014,6,6,7,10,0,10,600,0.136845557333415,49.7392457233151,45.2481569078218,38.4917027218843,39.420631020366,0.46875350307793,0.448139989462548,0.694734316444293,0.999763849007799,0.694570254246148,7065.94531797679,94172.6024637629,-0.860409982703223,0.0750318578133776,0.0216666666666667,13,0,1.45,870,1.44444444444444,0.45260847107438,0.983961446001026,0.752136752136752,1600,7.125,2.47487373415292,1.42695322305416e-08,0.412666954176225,0.821418551696809,0.0407272327438454,28.9541839044485,2,4.35714285714286,2.99107142857143,1600,28.3528462349014,2.36607142857143,1600,28.654580939804,NaN,NaN,NaN,NaN,NaN,NaN,0.289256198347107
EASTLA2,2014_06_06,2014,6,6,7,20,0,10,600,0.19735444307818,50.0472628387789,45.2314321840445,38.6747652903433,39.6032958342896,0.468718757308411,0.449228366059693,0.71319278437953,0.999015697566335,0.712490786986193,7370.15343081297,101094.210246045,-0.864100001494123,0.0729038133131001,0.208333333333333,125,22.32,1.15333333333333,692,0,1.6000219138057,1.49215539766416,0.590222222222222,1600,7.12496293185362,2.47486064496558,0.00561019295790358,0.71146746601375,0.793098363726658,0.0332639391091312,29.0456332978317,2,65.6666666666667,2.33333333333333,1600,29.9335458632294,64.3333333333333,1600,28.5765090532169,NaN,NaN,NaN,NaN,NaN,NaN,0.169586776859504
EASTLA2,2014_06_06,2014,6,6,7,30,0,10,600,0.139827183918425,49.1546410353628,45.1559374292104,38.351291625452,39.2604241194651,0.464749526058046,0.448030461409515,0.705155855736894,0.999177097877601,0.704575581486586,6841.15078155897,82312.179925531,-0.846530674125113,0.0831122537120054,0.0366666666666667,22,1,1.075,645,0,0.363754325259515,1.47465571456315,0.595959595959596,1600,7.1249362241822,2.47485120481345,0.0112191053158571,0.696072066229376,0.838176458001825,0.031668967754847,28.7738501460159,2,149.75,199,1600,28.314320786349,1.5,1600,31.9924740299395,NaN,NaN,NaN,NaN,NaN,NaN,0.167272727272727
EASTLA2,2014_06_06,2014,6,6,7,40,0,10,600,0.219984611693654,53.0629524926791,45.134880102718,38.3611645925095,39.2199664275929,0.48363206278626,0.450114743582886,0.728873983071806,0.998355832971429,0.727675592500856,6856.72069797131,202439.496868679,-0.934478312339421,0.0338704689748325,0.118333333333333,71,1,2.17166666666667,1303,0,0.47949120476593,1.2239774940503,0.701095461658842,1600,7.12439946101387,2.4746624730271,0.018226929550578,0.418878703784719,0.688533740243591,0.0969210810727538,28.7862203108528,3,12.063829787234,10.6285714285714,1600,28.4349652676497,8.73913043478261,1601,27.9147057198796,1.22727272727273,1600,29.1061879918686,NaN,NaN,NaN,0.129256198347107
EASTLA2,2014_06_06,2014,6,6,7,50,0,10,597,0.265791858087903,50.1060968083453,44.7544557165446,39.2672704300733,39.9834018546076,0.468386684737756,0.446755850248648,0.80944163381465,0.922599974298654,0.746790830553657,8489.92712218187,102987.994248594,-0.84768415094601,0.0824360857216885,0.16750418760469,100,1,2.15242881072027,1285,0,0.97581817074338,1.23285088036191,0.691111111111111,1600,7.10120668619024,2.46669572510936,0.0985933038579424,0.087417443680618,0.539248725738582,0.0404317258363145,28.3495750974974,4,14.0975609756098,23.0526315789474,1600,27.9904649960981,1.125,8000,30.2777444542099,5.72727272727273,1601,26.7964154967738,2.18181818181818,5000,38.0490919693642,0.011900826446281
EASTLA2,2014_06_06,2014,6,6,8,0,0,10,600,0.227542771196301,55.6057240925857,44.2270991453041,38.2737008912008,38.96172958392,0.505504669847403,0.448708389716744,0.80110366918485,0.921698528876903,0.738376073365565,6720.01262730841,363556.914784784,-0.963702774168105,0.018484073205667,0.12,72,0,3.29166666666667,1975,1.33333333333333,0.368270309245313,0.897107828356141,0.756172839506173,1600,7.09268384459647,2.46384526710723,0.0914007936516907,0.0379361730821194,0.391826357140631,0.132660374484213,27.0315740700666,3,8.45454545454546,7.56818181818182,1600,26.3315644277351,4.85714285714286,1600,26.9246981514606,1.93333333333333,5000,36.7036689673094,NaN,NaN,NaN,0.0056198347107438
EASTLA2,2014_06_06,2014,6,6,8,10,0,10,600,0.119782450943006,61.2301414361793,44.3035163592498,35.7066767971165,36.3962063831864,0.535826625735176,0.449129749039542,0.743847773649796,0.999187175248829,0.743243155768271,3721.06862701001,1327437.68753472,-0.994409278968739,0.00280319646033304,0.0133333333333333,8,0,4.60666666666667,2764,3.04545454545455,0.39473203330984,0.900256051268537,0.777777777777777,1600,7.125,2.47487373415292,1.42695322305416e-08,0.35966486274197,0.825914327914681,0.185137188936038,26.0867212008165,2,18.125,9.92307692307692,1600,26.0786148390274,13.1538461538462,1600,25.3857374925285,NaN,NaN,NaN,NaN,NaN,NaN,0.126942148760331
EASTLA2,2014_06_06,2014,6,6,8,20,0,10,600,0.115891060519192,62.6720658904961,44.5267608205319,35.4663490254474,36.1391360275088,0.553856275284016,0.457555524040492,0.747946064430052,0.99965508141894,0.7476880839348,3520.74768621223,1850148.5047297,-0.996201320508906,0.00190295410190686,0.00166666666666667,1,0,4.94166666666667,2965,3.82352941176471,0.436830811794052,0,0.888888888888889,1600,7.125,2.47487373415292,1.42695322305416e-08,0.342275464001894,0.860572413575348,0.203506638573406,25.909794972287,2,5.23762376237624,3.46511627906977,1600,25.2705837303899,3.51162790697674,1600,25.6412751107074,NaN,NaN,NaN,NaN,NaN,NaN,0.116363636363636
EASTLA2,2014_06_06,2014,6,6,8,30,0,10,600,0.163722273216452,66.6391746503407,45.7848776119306,35.6583354462883,36.3440563286337,0.596448281645692,0.492187631341879,0.762853150130011,0.997512473479395,0.760955532687736,3679.87905068238,4612299.12353809,-0.998405591078894,0.000797840502560368,0.0583333333333333,35,1,5.54833333333333,3329,3.52272727272727,0.680508584807492,1.13768634258008,0.723809523809524,1600,7.12407053488929,2.47454701348985,0.0275379997666801,0.589505141949746,0.619234409648582,0.210922080622438,25.9677391868549,2,7.29333333333333,2.6875,1600,25.9379487368509,6.6875,1600,25.3918611525799,NaN,NaN,NaN,NaN,NaN,NaN,0.0601652892561983
EASTLA2,2014_06_06,2014,6,6,8,40,0,10,600,0.122585743608031,66.1813099429707,45.5341174725306,35.5253073484498,36.2071425240945,0.586941085167317,0.462219637203389,0.746085508055845,0.999403242210705,0.745640275717433,3568.87005138925,4150792.22239196,-0.998281868151576,0.000859804553004736,0.0316666666666667,19,1,6.03166666666667,3619,3.61538461538462,0.495850985609748,1.48976736400735,0.584795321637427,1600,7.125,2.47487373415292,1.42695322305416e-08,0.51505389704702,0.891748811114367,0.237483417242697,25.9278583033202,2,299,297.5,1600,25.4702671822852,2.5,1601,27.0359274202276,NaN,NaN,NaN,NaN,NaN,NaN,0.111735537190083
EASTLA2,2014_06_06,2014,6,6,8,50,0,10,597,0.201137749025282,69.3734326770167,48.9167208333451,36.434390587625,37.1873939727178,0.634998306830269,0.517058941163985,0.743153720808483,0.979122296127607,0.727638377493776,4421.97189538267,8700018.71712363,-0.998983973341111,0.000508271538161086,0.345058626465662,206,3.2,7.33668341708543,4380,4.78787878787879,0.942883234711075,1.84401979488594,0.416396979503776,1600,7.12496255758991,2.47486051289192,0.00563456040041051,0.355249582550711,0.855024067015304,0.220796172323183,26.0185179974701,2,20.6071428571429,3.25,1600,28.5733113518173,21.625,1600,25.4632855835919,NaN,NaN,NaN,NaN,NaN,NaN,0.0247933884297521
EASTLA2,2014_06_06,2014,6,6,9,0,0,10,600,0.161806820662243,69.0798610853214,48.322584930695,35.8449298797465,36.547361004658,0.643645384399053,0.537490028529173,0.742937075255315,0.987562172582314,0.733696552131089,3841.43056837469,8090700.19618797,-0.999050859024388,0.000474795811885926,0.12,72,1.66666666666667,7.84333333333333,4706,4.1875,0.557611063875013,1.71437864797646,0.469135802469136,1600,7.125,2.47487373415292,1.42695322305416e-08,0.336167252279132,0.837416301718961,0.197781451115472,25.7978734153313,2,27.9047619047619,30.5555555555556,1600,25.2837344982337,2.94117647058824,1600,27.9655343530142,NaN,NaN,NaN,NaN,NaN,NaN,0.0178512396694215
EASTLA2,2014_06_06,2014,6,6,9,10,0,10,600,0.200304895783833,71.3171732174899,50.7360252786756,37.3943975193781,38.2165097854225,0.647869621820553,0.526712463487469,0.723748026764448,0.925103678520927,0.669541961882053,5488.32412841268,13543076.1913599,-0.999189829428477,0.000405249446349128,0.433333333333333,260,6.42857142857143,7.405,4443,5.32558139534884,0.70523125,1.8789665477638,0.35982905982906,1600,7.125,2.47487373415292,1.42695322305416e-08,0.353566725649488,0.852459601139277,0.222430896311806,25.9137331973177,2,54.1818181818182,70.25,1600,25.425847816808,5.42857142857143,1600,33.9232874860299,NaN,NaN,NaN,NaN,NaN,NaN,0.011900826446281
EASTLA2,2014_06_06,2014,6,6,9,20,0,10,600,0.127364280776125,68.4348914884479,46.9346073270906,35.4570249020247,36.1279223847713,0.630797962387035,0.521153300991696,0.749261765496112,0.995522493214606,0.745906940857067,3513.19689464565,6974115.71342008,-0.998993011253593,0.000503748007490801,0.0366666666666667,22,1.5,6.39166666666667,3835,4.32142857142857,0.449887751469403,1.70556195884448,0.464646464646465,1600,7.125,2.47487373415292,1.42695322305416e-08,0.340225220592071,0.820405918906316,0.203133952948606,25.6885098591217,2,66.3333333333333,3.5,1600,27.6121272436763,96.5,1600,25.2127909155741,NaN,NaN,NaN,NaN,NaN,NaN,0.0158677685950413
EASTLA2,2014_06_06,2014,6,6,9,30,0,10,600,0.119358449372924,68.36130405008,47.3268252777864,35.1909731290087,35.8387988386588,0.619467869913756,0.490472223992299,0.754454032627972,0.999115728350333,0.753786890315942,3304.4357564205,6856940.87966889,-0.999036642101124,0.000481911075858665,0,0,0,7.07666666666667,4246,5.80487804878049,0.438129560636684,0,NaN,1600,7.125,2.47487373415292,1.42695322305416e-08,0.282713616100114,0.831726604302379,0.231064877060252,25.608376728201,2,5.39795918367347,4.6,1600,24.9956457559474,2.48809523809524,1600,25.4574974683196,NaN,NaN,NaN,NaN,NaN,NaN,0.0208264462809917
EASTLA2,2014_06_06,2014,6,6,9,40,0,10,600,0.142793629110039,65.825977218125,49.4841639796351,35.2339636589307,35.8863186610721,0.54787772429626,0.441537298550573,0.755897591245331,0.996447941501703,0.753212598782506,3337.3085868689,3824703.04686323,-0.998256387980802,0.000872566718507974,0.0433333333333333,26,1.16666666666667,5.85833333333333,3515,9.85714285714286,0.452498958641465,1.64726556183096,0.521367521367522,1600,7.12485110888154,2.47482122478767,0.0101675575096197,0.28255010447053,0.805673825836661,0.254026339440906,25.5189127879635,2,120,198.333333333333,1600,25.0621816870261,2.5,1600,30.0097739603741,NaN,NaN,NaN,NaN,NaN,NaN,0.00727272727272727
EASTLA2,2014_06_06,2014,6,6,9,50,0,10,597,0.222532734907229,66.4165294691592,52.4859027762252,35.3963222199954,36.0189640100668,0.577961524621795,0.451590149347224,0.785262197418904,0.996056415660561,0.78216544971481,3481.84265390056,4403823.10987876,-0.998419967444322,0.000790640897017414,0.122278056951424,73,1,6.62479061976549,3955,9.22727272727273,0.780656742705211,1.15387125941724,0.724505327245053,1600,7.12312260835477,2.47421278332691,0.0588183824302128,0.493203253009639,0.724997753467953,0.26012892375876,25.6575817396603,2,9.78571428571429,9.60377358490566,1600,25.1210813717489,1.69230769230769,1600,26.2934044982073,NaN,NaN,NaN,NaN,NaN,NaN,0.0165289256198347
EASTLA2,2014_06_06,2014,6,6,10,0,0,10,600,0.175998427265754,68.8735617101446,48.7772466513463,36.7933666089036,37.5538884412587,0.622538989716987,0.492049468067882,0.736669185745629,0.948413985083004,0.698667358140864,4778.99593256836,7715359.57165572,-0.998761940374326,0.000619413248103845,0.39,234,3.88888888888889,8.19333333333333,4916,4.90909090909091,0.485315478088355,1.81609572929086,0.422602089268756,1600,7.125,2.47487373415292,1.42695322305416e-08,0.343489067217566,0.840371356326845,0.248361169635574,25.7210863270195,2,31.2631578947368,42.5384615384615,1600,25.2032574798268,3.91666666666667,1600,30.7760986510232,NaN,NaN,NaN,NaN,NaN,NaN,0.00925619834710744
EASTLA2,2014_06_06,2014,6,6,10,10,0,10,600,0.117026092829256,64.93629881486,44.8935156180141,35.2482249882602,35.8696710110715,0.568229115208388,0.455682465703871,0.759595000769302,0.998554213372783,0.758496788475089,3348.28562884944,3116232.70707444,-0.99785337477265,0.00107446585142637,0.0166666666666667,10,1,5.53833333333333,3323,3.5,0.353877333333334,1.47080847632211,0.6,1600,7.12496293185362,2.47486064496558,0.00561019295790358,0.431984868455325,0.826703323779802,0.222386843701948,25.6090535808384,2,66.6666666666667,116.8,1600,25.1413237673419,4,1601,26.7683140094027,NaN,NaN,NaN,NaN,NaN,NaN,0.023801652892562
EASTLA2,2014_06_06,2014,6,6,10,20,0,10,600,0.159172388357264,65.9017696517851,45.4319348808704,35.4866198798849,36.1372651759271,0.591102603491929,0.456269324097835,0.757259774307504,0.999118387943778,0.756592164960782,3537.21931640249,3892037.04393943,-0.998183980549535,0.000908834956211569,0.05,30,0,6.48666666666667,3892,3.125,0.614809540761837,0.831008842951881,0.792592592592593,1600,7.125,2.47487373415292,1.42695322305416e-08,0.356937420489126,0.815584790087983,0.2408833350565,25.8597083251652,2,20.6785714285714,22.32,1600,25.385896749037,1.75,1600,25.4869614402624,NaN,NaN,NaN,NaN,NaN,NaN,0.0727272727272727
EASTLA2,2014_06_06,2014,6,6,10,30,0,10,600,0.161624606605265,60.345804192672,43.5011708092761,35.3382815440797,35.9767603683378,0.532466615634936,0.448903316415545,0.763192971471497,0.99946518143472,0.762784801701464,3418.44151744698,1082880.21588137,-0.993706258413994,0.00315680484998487,0.0716666666666667,43,0,4.65,2790,2.2,0.480311111111111,0.825860358980506,0.785529715762274,1600,7.125,2.47487373415292,1.42695322305416e-08,0.410032947481935,0.703468342555749,0.184311488518236,25.7652225225084,3,6.37647058823529,5.29032258064516,1600,25.0996806551558,4.17543859649123,1600,25.6182778535686,1.41666666666667,1600,25.6566487503773,NaN,NaN,NaN,0.071404958677686
EASTLA2,2014_06_06,2014,6,6,10,40,0,10,600,0.179649732857718,61.3076540417051,43.7375227855265,35.206081055398,35.7871347618597,0.542362085094974,0.452322849340472,0.789904947777125,0.995602126691581,0.786431045891108,3315.95100922999,1351342.40210862,-0.995104372993238,0.00245381999710497,0.0566666666666667,34,1,4.92,2952,3.04761904761905,0.835832372164552,1.64429447105166,0.535947712418301,1600,7.12408764534711,2.47455254720403,0.0432902587473524,0.507809492249661,0.819500939017402,0.190052638380343,25.5087351507512,2,4.98095238095238,4.04395604395604,1600,24.9092004940073,2.54945054945055,1600,25.3315983440202,NaN,NaN,NaN,NaN,NaN,NaN,0.00297520661157025
EASTLA2,2014_06_07,2014,6,7,5,0,0,10,600,0.326616368017962,71.7834596654696,50.372578025391,37.7761843388089,38.6305761266676,0.6840200498121,0.58607195308703,0.715987450784292,0.959256319673403,0.686815486971682,5992.64338165676,15078077.3378413,-0.999205434158139,0.000397440817379089,0.673333333333333,404,15.2058823529412,7.63666666666667,4582,4.23404255319149,0.772323676248465,1.80461075865548,0.411441144114411,1600,7.12474289929908,2.47478298726141,0.0203300269463927,0.321954227057938,0.853764911091679,0.181646340327089,26.6644144648758,2,20.8571428571429,3.86363636363636,1600,30.9292204272734,23.4090909090909,1600,26.0316273674178,NaN,NaN,NaN,NaN,NaN,NaN,0.101157024793388
EASTLA2,2014_06_07,2014,6,7,5,10,0,10,600,0.341596246490209,66.2925405156981,46.6809824573039,36.6916699499542,37.4757339401478,0.557157412870291,0.455950604517033,0.758239718573502,0.998597407009628,0.757176216859209,4668.38854770061,4258474.50550889,-0.997809884086124,0.00109625842344751,0.356666666666667,214,0,4.83666666666667,2902,5.54166666666667,0.473536361882716,0.756063270240031,0.797507788161993,1600,7.11941296279428,2.47292803012513,0.0446195357592467,0.526461203877613,0.463110526930107,0.25253272133282,27.1306738770167,2,15.2432432432432,5.91891891891892,1600,26.1387926221261,10.5833333333333,1600,26.8423725401184,NaN,NaN,NaN,NaN,NaN,NaN,0.286942148760331
EASTLA2,2014_06_07,2014,6,7,5,20,0,10,600,0.316261753877466,75.2971531274966,53.7862284432773,40.7161047855746,41.6846545161234,0.707789769668322,0.587338703157281,0.700372141138198,0.854690738485332,0.59860158252396,11792.6247328372,33862211.0948782,-0.999303735995872,0.00034825324016189,1.20166666666667,721,4.96153846153846,9.17833333333333,5507,11.4285714285714,1.33717480837197,1.96853833183959,0.316535675758977,1600,7.125,2.47487373415292,1.42695322305416e-08,0.464067633976343,0.8973803867011,0.211770786698743,27.0840096489652,2,26.7727272727273,30.0588235294118,1600,26.4419447799763,5.5625,1600,34.7125092242039,NaN,NaN,NaN,NaN,NaN,NaN,0.0446280991735537
EASTLA2,2014_06_07,2014,6,7,5,30,0,10,600,0.342043247335444,77.6001369932439,56.9242865683856,45.7907786249686,46.830810450155,0.730175123146254,0.601999114763575,0.704802419830475,0.802712867683035,0.565753971572063,37938.2996566628,57545808.9220339,-0.99868232612544,0.000659271289557569,2.85333333333333,1712,9.375,10.2816666666667,6169,9.26315789473684,1.32801333526383,2.02599526449961,0.277777777777778,1600,7.125,2.47487373415292,1.42695322305416e-08,0.561768822662391,0.924965957058196,0.221153550599315,29.7465852331092,2,15.4473684210526,16.9615384615385,1600,26.8751229177455,6.36,1600,37.9953429722579,NaN,NaN,NaN,NaN,NaN,NaN,0.0224793388429752
EASTLA2,2014_06_07,2014,6,7,5,40,0,10,600,0.230732217485934,73.604692304244,52.3103805371658,39.0246894296852,39.9447298813152,0.681086635322216,0.563623121891703,0.686837835654497,0.928369792836411,0.637639499198774,7988.56812209575,22933441.4225414,-0.999303568423996,0.000348337084474541,0.845,507,5.05882352941176,8.27666666666667,4966,4.15384615384615,0.872194468009343,1.88701235321608,0.355467893929432,1600,7.125,2.47487373415292,1.42695322305416e-08,0.352952286690517,0.86230348006963,0.222540611149805,26.8282557588046,2,34.9411764705882,43.8333333333333,1600,26.2077703870233,6.72727272727273,1600,34.1060711188765,NaN,NaN,NaN,NaN,NaN,NaN,0.0909090909090909
