Selection	View	Channel	Begin Clock Time	Begin Time (s)	End Time (s)	Delta Time (s)	Freq 5% (Hz)	Freq 95% (Hz)	Center Freq (Hz)	Avg Power (dB)	Max Power (dB)	Energy (dB)	Begin Date Time	Begin Path	Begin File	File Offset (s)	Low Freq (Hz)	High Freq (Hz)	ID	NOTES
1	Spectrogram 1	1	2.171	2.170883251	2.340653510	0.170	5531.2	6187.5	5906.2	32.3	48.2	54.2	2.171	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5733e39855.wav	file5e5733e39855.wav	2.171	5387.8	6332.4	WCSP	
2	Spectrogram 1	1	5.676	5.676062305	5.804682700	0.129	5437.5	6468.8	5906.2	33.6	49.1	56.9	5.676	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5733e39855.wav	file5e5733e39855.wav	5.676	5142.9	6822.2	WCSP	
3	Spectrogram 1	1	2.795	2.794965470	4.244088581	1.449	3093.8	4218.8	3656.2	26.8	39.3	59.2	2.795	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5733e39855.wav	file5e5733e39855.wav	2.795	3078.7	4268.2	ROWR	
4	Spectrogram 1	1	6.422	6.422060593	7.451023748	1.029	2343.8	3750.0	3000.0	27.6	41.2	60.0	6.422	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5733e39855.wav	file5e5733e39855.wav	6.422	2169.1	3883.4	ROWR	
5	Spectrogram 1	1	8.874	8.874422780	9.045916639	0.171	5062.5	6468.8	5718.8	28.2	42.5	52.9	8.874	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5733e39855.wav	file5e5733e39855.wav	8.874	4932.9	6612.2	WCSP	
6	Spectrogram 1	1	11.656	11.656473644	11.827967503	0.171	5343.8	6468.8	5906.2	35.1	54.0	61.3	11.656	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5733e39855.wav	file5e5733e39855.wav	11.656	4513.1	6997.1	WCSP	
7	Spectrogram 1	1	10.260	10.259772878	11.786068225	1.526	1875.0	3187.5	2531.2	27.2	40.7	60.8	10.260	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5733e39855.wav	file5e5733e39855.wav	10.260	1854.2	3323.6	ROWR	
8	Spectrogram 1	1	15.091	15.090752193	15.313694210	0.223	5625.0	9562.5	7875.0	32.2	51.5	62.7	15.091	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5733e39855.wav	file5e5733e39855.wav	15.091	5072.9	10110.8	WCSP	
9	Spectrogram 1	1	17.260	17.260149512	17.405919292	0.146	4593.8	6187.5	5250.0	29.5	44.4	54.0	17.260	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5733e39855.wav	file5e5733e39855.wav	17.260	4443.1	6437.3	WCSP	
10	Spectrogram 1	1	19.318	19.318075823	19.472420296	0.154	4781.2	6281.2	5437.5	29.9	45.9	54.3	19.318	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5733e39855.wav	file5e5733e39855.wav	19.318	4618.1	6437.3	WCSP	
11	Spectrogram 1	1	20.364	20.364188364	20.492808758	0.129	5437.5	6468.8	5812.5	35.3	52.2	59.3	20.364	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5733e39855.wav	file5e5733e39855.wav	20.364	4932.9	6927.1	WCSP	
12	Spectrogram 1	1	14.791	14.790637939	15.819601094	1.029	2156.2	3656.2	2906.2	27.0	38.5	59.6	14.791	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5733e39855.wav	file5e5733e39855.wav	14.791	2029.2	3778.4	ROWR	
13	Spectrogram 1	1	18.103	18.103433640	18.472145438	0.369	3000.0	6093.8	4406.2	26.5	37.5	57.5	18.103	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5733e39855.wav	file5e5733e39855.wav	18.103	2798.8	6192.4	ROWR	
14	Spectrogram 1	1	21.285	21.284644729	21.473287974	0.189	4968.8	6468.8	5625.0	27.5	43.7	52.8	21.285	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5733e39855.wav	file5e5733e39855.wav	21.285	4863.0	6647.2	WCSP	
15	Spectrogram 1	1	21.928	21.927746701	22.039217710	0.111	4968.8	5812.5	5343.8	31.6	46.7	52.6	21.928	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5733e39855.wav	file5e5733e39855.wav	21.928	4863.0	5982.5	WCSP	
16	Spectrogram 1	1	22.828	22.828089462	23.033882093	0.206	7406.2	9187.5	8250.0	29.4	44.2	56.0	22.828	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5733e39855.wav	file5e5733e39855.wav	22.828	7207.0	9376.1	WCSP	
17	Spectrogram 1	1	23.205	23.205375952	23.342571040	0.137	4875.0	6375.0	5531.2	28.2	43.7	51.9	23.205	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5733e39855.wav	file5e5733e39855.wav	23.205	4688.0	6507.3	WCSP	
18	Spectrogram 1	1	23.823	23.822753846	23.951374240	0.129	4781.2	6000.0	5343.8	30.0	46.1	52.8	23.823	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5733e39855.wav	file5e5733e39855.wav	23.823	4653.1	6157.4	WCSP	
19	Spectrogram 1	1	24.534	24.534453362	24.680223142	0.146	5343.8	6468.8	5906.2	35.7	54.0	60.8	24.534	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5733e39855.wav	file5e5733e39855.wav	24.534	4898.0	7137.0	WCSP	
20	Spectrogram 1	1	23.746	23.745671536	24.834657542	1.089	2625.0	3656.2	3000.0	30.1	45.5	61.7	23.746	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5733e39855.wav	file5e5733e39855.wav	23.746	2484.0	3778.4	ROWR	
21	Spectrogram 1	1	26.718	26.717617765	28.166740875	1.449	3281.2	4593.8	3937.5	27.0	37.3	60.6	26.718	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5733e39855.wav	file5e5733e39855.wav	26.718	3183.7	4723.0	ROWR	
