Selection	View	Channel	Begin Clock Time	Begin Time (s)	End Time (s)	Delta Time (s)	Freq 5% (Hz)	Freq 95% (Hz)	Center Freq (Hz)	Avg Power (dB)	Max Power (dB)	Energy (dB)	Begin Date Time	Begin Path	Begin File	File Offset (s)	Low Freq (Hz)	High Freq (Hz)	ID	NOTES
1	Spectrogram 1	1	0.026	0.025591926	6.016056783	5.990	5343.8	8250.0	7125.0	31.0	55.4	74.3	0.026	/Users/mary/Desktop/listens_20180309/file5e5754bb5eef.wav	file5e5754bb5eef.wav	0.026	4916.1	8477.4	WCSP	fledgling
2	Spectrogram 1	1	7.059	7.058931232	14.480316845	7.421	5531.2	8437.5	6937.5	33.0	59.7	77.8	7.059	/Users/mary/Desktop/listens_20180309/file5e5754bb5eef.wav	file5e5754bb5eef.wav	7.059	4877.4	9019.4	WCSP	fledgling
3	Spectrogram 1	1	15.669	15.668708659	31.117802238	15.449	5062.5	8437.5	6468.8	29.7	59.4	77.6	15.669	/Users/mary/Desktop/listens_20180309/file5e5754bb5eef.wav	file5e5754bb5eef.wav	15.669	4722.6	8787.1	WCSP	fledgling
4	Spectrogram 1	1	31.943	31.943228664	32.258516288	0.315	5343.8	7031.2	6562.5	35.2	56.5	63.9	31.943	/Users/mary/Desktop/listens_20180309/file5e5754bb5eef.wav	file5e5754bb5eef.wav	31.943	5032.3	7354.8	WCSP	fledgling
5	Spectrogram 1	1	33.398	33.398402313	47.998644597	14.600	4593.8	7781.2	5812.5	29.2	59.3	76.6	33.398	/Users/mary/Desktop/listens_20180309/file5e5754bb5eef.wav	file5e5754bb5eef.wav	33.398	4258.1	8090.3	WCSP	fledgling
6	Spectrogram 1	1	49.774	49.774219097	53.921463998	4.147	5250.0	8062.5	6656.2	32.9	59.2	75.2	49.774	/Users/mary/Desktop/listens_20180309/file5e5754bb5eef.wav	file5e5754bb5eef.wav	49.774	4645.2	8709.7	WCSP	fledgling
7	Spectrogram 1	1	55.352	55.352384753	78.562404463	23.210	4875.0	8062.5	6187.5	32.3	66.2	82.9	55.352	/Users/mary/Desktop/listens_20180309/file5e5754bb5eef.wav	file5e5754bb5eef.wav	55.352	3909.7	8864.5	WCSP	fledgling
8	Spectrogram 1	1	78.841	78.841388265	103.700604778	24.859	5156.2	7875.0	6375.0	33.2	65.3	83.4	78.841	/Users/mary/Desktop/listens_20180309/file5e5754bb5eef.wav	file5e5754bb5eef.wav	78.841	4412.9	8671.0	WCSP	fledgling
9	Spectrogram 1	1	104.410	104.410162880	105.477290223	1.067	2718.8	3375.0	3281.2	43.7	71.5	78.4	104.410	/Users/mary/Desktop/listens_20180309/file5e5754bb5eef.wav	file5e5754bb5eef.wav	104.410	1858.1	4683.9	MARMOT	
10	Spectrogram 1	1	115.672	115.671675605	116.884320313	1.213	3093.8	3468.8	3375.0	51.0	83.8	89.5	115.672	/Users/mary/Desktop/listens_20180309/file5e5754bb5eef.wav	file5e5754bb5eef.wav	115.672	1509.7	7354.8	MARMOT	
