Selection	View	Channel	Begin Clock Time	Begin Time (s)	End Time (s)	Delta Time (s)	Freq 5% (Hz)	Freq 95% (Hz)	Center Freq (Hz)	Avg Power (dB)	Max Power (dB)	Energy (dB)	Begin Date Time	Begin Path	Begin File	File Offset (s)	Low Freq (Hz)	High Freq (Hz)	ID	NOTES
1	Spectrogram 1	1	40.148	40.148484272	40.281658646	0.133	4218.8	5531.2	4781.2	27.4	40.9	50.6	40.148	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5778f86e39.wav	file5e5778f86e39.wav	40.148	4101.3	5670.9	UNK1	teeny tiks
2	Spectrogram 1	1	41.782	41.782089929	41.888629428	0.107	4593.8	5906.2	5437.5	27.2	41.8	49.5	41.782	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5778f86e39.wav	file5e5778f86e39.wav	41.782	4481.0	6050.6	UNK1	teeny tiks
3	Spectrogram 1	1	49.209	49.209069895	49.377757435	0.169	4687.5	5531.2	5156.2	26.4	36.6	48.5	49.209	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5778f86e39.wav	file5e5778f86e39.wav	49.209	4632.9	5544.3	UNK1	
4	Spectrogram 1	1	57.565	57.564863051	59.305008207	1.740	4312.5	5718.8	4968.8	26.2	38.8	60.3	57.565	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5778f86e39.wav	file5e5778f86e39.wav	57.565	4227.8	5772.2	ROWR	
5	Spectrogram 1	1	62.649	62.649364176	62.755903675	0.107	4593.8	5625.0	5062.5	28.3	41.2	49.4	62.649	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5778f86e39.wav	file5e5778f86e39.wav	62.649	4531.6	5772.2	ROWR	
6	Spectrogram 1	1	61.628	61.628360640	61.876952805	0.249	4781.2	5437.5	5062.5	27.0	36.1	49.7	61.628	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5778f86e39.wav	file5e5778f86e39.wav	61.628	4708.9	5519.0	ROWR	
7	Spectrogram 1	1	63.759	63.759150627	64.167552041	0.408	3843.8	5812.5	4875.0	27.1	43.9	56.7	63.759	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5778f86e39.wav	file5e5778f86e39.wav	63.759	3696.2	5924.1	ROWR	
8	Spectrogram 1	1	64.769	64.768527266	65.665234719	0.897	5718.8	6843.8	6187.5	27.5	41.3	57.9	64.769	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5778f86e39.wav	file5e5778f86e39.wav	64.769	5696.2	6936.7	WCSP	*
9	Spectrogram 1	1	73.477	73.477413794	73.832545458	0.355	4406.2	5718.8	4968.8	27.2	42.6	54.7	73.477	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5778f86e39.wav	file5e5778f86e39.wav	73.477	4253.2	5822.8	ROWR	
10	Spectrogram 1	1	81.081	81.080581503	81.195999294	0.115	6562.5	7968.8	7312.5	30.4	45.4	53.4	81.081	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5778f86e39.wav	file5e5778f86e39.wav	81.081	6455.7	8075.9	WCSP	
11	Spectrogram 1	1	97.595	97.595451821	99.735120099	2.140	5718.8	7218.8	6375.0	27.0	50.4	62.8	97.595	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5778f86e39.wav	file5e5778f86e39.wav	97.595	5620.3	7367.1	WCSP	
12	Spectrogram 1	1	103.437	103.437367701	107.068588970	3.631	6000.0	8156.2	6562.5	28.9	54.0	68.6	103.437	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5778f86e39.wav	file5e5778f86e39.wav	103.437	5746.8	8253.2	WCSP	
13	Spectrogram 1	1	110.753	110.753079989	110.966158988	0.213	6093.8	7593.8	6937.5	28.0	42.5	53.8	110.753	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5778f86e39.wav	file5e5778f86e39.wav	110.753	5949.4	7746.8	WCSP	
