Selection	View	Channel	Begin Clock Time	Begin Time (s)	End Time (s)	Delta Time (s)	Freq 5% (Hz)	Freq 95% (Hz)	Center Freq (Hz)	Avg Power (dB)	Max Power (dB)	Energy (dB)	Begin Date Time	Begin Path	Begin File	File Offset (s)	Low Freq (Hz)	High Freq (Hz)	ID	NOTES
1	Spectrogram 1	1	8.387	8.386582853	8.823134947	0.437	4968.8	6843.8	6000.0	27.6	44.0	57.3	8.387	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5739d6b62f.wav	file5e5739d6b62f.wav	8.387	4823.2	6945.3	AMPI	
2	Spectrogram 1	1	9.502	9.502215984	14.595323757	5.093	4593.8	6750.0	5906.2	27.0	44.9	67.9	9.502	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5739d6b62f.wav	file5e5739d6b62f.wav	9.502	4437.3	6868.2	AMPI	
3	Spectrogram 1	1	1.167	1.166669048	1.706874704	0.540	3187.5	5718.8	4312.5	26.9	39.6	58.7	1.167	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5739d6b62f.wav	file5e5739d6b62f.wav	1.167	3048.2	5826.4	MOCH	
4	Spectrogram 1	1	3.659	3.658643432	4.018780536	0.360	3281.2	5156.2	3937.5	27.3	39.0	56.2	3.659	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5739d6b62f.wav	file5e5739d6b62f.wav	3.659	3164.0	5324.8	PIKA	
5	Spectrogram 1	1	5.581	5.581060669	6.104116940	0.523	4875.0	6843.8	5906.2	26.9	38.5	57.6	5.581	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5739d6b62f.wav	file5e5739d6b62f.wav	5.581	4746.0	6945.3		
6	Spectrogram 1	1	16.257	16.257465546	22.139704918	5.882	3843.8	6937.5	5343.8	26.7	44.4	69.8	16.257	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5739d6b62f.wav	file5e5739d6b62f.wav	16.257	3627.0	7061.1	AMPI	
7	Spectrogram 1	1	23.369	23.369286930	23.908913825	0.540	1781.2	3843.8	2531.2	29.4	41.5	60.5	23.369	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5739d6b62f.wav	file5e5739d6b62f.wav	23.369	1774.9	4051.4	PIKA	
8	Spectrogram 1	1	24.717	24.717055420	24.929268244	0.212	4875.0	7031.2	6000.0	27.1	40.6	54.3	24.717	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5739d6b62f.wav	file5e5739d6b62f.wav	24.717	4746.0	7138.3	AMPI	
9	Spectrogram 1	1	25.887	25.887257563	26.141912952	0.255	4687.5	6937.5	6000.0	27.1	40.3	55.2	25.887	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5739d6b62f.wav	file5e5739d6b62f.wav	25.887	4591.6	7099.7	AMPI	
10	Spectrogram 1	1	26.300	26.299556764	26.517832811	0.218	4875.0	7218.8	6093.8	26.8	39.8	54.6	26.300	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5739d6b62f.wav	file5e5739d6b62f.wav	26.300	4668.8	7331.2	AMPI	
11	Spectrogram 1	1	27.051	27.051396483	27.257546083	0.206	4781.2	7218.8	6093.8	26.9	38.9	54.3	27.051	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5739d6b62f.wav	file5e5739d6b62f.wav	27.051	4668.8	7369.8	AMPI	
12	Spectrogram 1	1	27.621	27.621339496	27.785046531	0.164	5062.5	7406.2	6187.5	26.4	37.8	52.7	27.621	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5739d6b62f.wav	file5e5739d6b62f.wav	27.621	4938.9	7562.7	AMPI	
13	Spectrogram 1	1	28.842	28.842399928	29.169813999	0.327	1875.0	3000.0	2437.5	29.5	39.1	55.8	28.842	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5739d6b62f.wav	file5e5739d6b62f.wav	28.842	1852.1	3164.0	PIKA	
16	Spectrogram 1	1	29.894	29.893826552	31.409632437	1.516	3093.8	5343.8	4218.8	28.1	48.3	64.1	29.894	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5739d6b62f.wav	file5e5739d6b62f.wav	29.894	2932.5	5594.9	WCSP	song
17	Spectrogram 1	1	29.918	29.918079446	30.178798058	0.261	4781.2	7031.2	6093.8	27.9	42.8	56.5	29.918	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5739d6b62f.wav	file5e5739d6b62f.wav	29.918	4553.1	7254.0	AMPI	
18	Spectrogram 1	1	32.210	32.209977944	32.476759780	0.267	4500.0	7125.0	6187.5	28.6	44.5	57.9	32.210	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5739d6b62f.wav	file5e5739d6b62f.wav	32.210	4205.8	7369.8	AMPI	
19	Spectrogram 1	1	32.998	32.998197004	33.240725946	0.243	4875.0	7125.0	6375.0	30.5	48.0	58.8	32.998	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5739d6b62f.wav	file5e5739d6b62f.wav	32.998	4514.5	7331.2	AMPI	
20	Spectrogram 1	1	33.677	33.677278041	33.828858629	0.152	5156.2	7312.5	6281.2	28.0	43.0	54.1	33.677	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5739d6b62f.wav	file5e5739d6b62f.wav	33.677	4784.6	7562.7	AMPI	
21	Spectrogram 1	1	35.059	35.059428870	35.283768141	0.224	5156.2	7218.8	6375.0	27.1	39.5	54.4	35.059	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5739d6b62f.wav	file5e5739d6b62f.wav	35.059	5054.7	7408.4	AMPI	
22	Spectrogram 1	1	39.055	39.054829044	42.054829044	3.000	1687.5	10968.8	6843.8	27.6	40.5	72.3	39.055	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5739d6b62f.wav	file5e5739d6b62f.wav	39.055	1413.0	11220.0	background	
23	Spectrogram 1	1	45.204	45.204004968	45.301016544	0.097	4500.0	5812.5	5250.0	28.8	40.5	50.9	45.204	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5739d6b62f.wav	file5e5739d6b62f.wav	45.204	4321.5	6019.3	WCSP	call
24	Spectrogram 1	1	47.102	47.102243242	47.393277972	0.291	4500.0	8156.2	6468.8	29.0	47.9	60.0	47.102	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5739d6b62f.wav	file5e5739d6b62f.wav	47.102	4128.6	8450.2	AMPI	
25	Spectrogram 1	1	46.975	46.974915547	47.077990348	0.103	4781.2	5906.2	5250.0	29.4	42.9	51.4	46.975	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5739d6b62f.wav	file5e5739d6b62f.wav	46.975	4553.1	6057.9	WCSP	call
26	Spectrogram 1	1	49.897	49.896744516	50.054388328	0.158	2625.0	3562.5	3281.2	29.7	40.8	52.3	49.897	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5739d6b62f.wav	file5e5739d6b62f.wav	49.897	2585.2	3742.8	PIKA	
27	Spectrogram 1	1	51.261	51.260969813	51.400423954	0.139	4875.0	5906.2	5343.8	27.9	38.3	49.9	51.261	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5739d6b62f.wav	file5e5739d6b62f.wav	51.261	4823.2	5980.7	WCSP	call
28	Spectrogram 1	1	61.151	61.150728047	61.241676400	0.091	2718.8	3468.8	3187.5	30.3	43.6	50.0	61.151	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5739d6b62f.wav	file5e5739d6b62f.wav	61.151	2623.8	3627.0	MARMOT	*
29	Spectrogram 1	1	62.096	62.096339488	63.331095274	1.235	3093.8	5062.5	4125.0	32.6	52.6	68.1	62.096	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5739d6b62f.wav	file5e5739d6b62f.wav	62.096	2778.1	5633.4	AMPI	
