Selection	View	Channel	Begin Clock Time	Begin Time (s)	End Time (s)	Delta Time (s)	Freq 5% (Hz)	Freq 95% (Hz)	Center Freq (Hz)	Avg Power (dB)	Max Power (dB)	Energy (dB)	Begin Date Time	Begin Path	Begin File	File Offset (s)	Low Freq (Hz)	High Freq (Hz)	ID	NOTES
1	Spectrogram 1	1	11.242	11.241705420	14.241705420	3.000	1968.8	10968.8	7781.2	26.8	40.9	71.5	11.242	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5766af35d9.wav	file5e5766af35d9.wav	11.242	1413.0	11220.0	background	
2	Spectrogram 1	1	55.864	55.864331584	56.130680333	0.266	3281.2	4406.2	3656.2	27.9	43.1	53.4	55.864	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5766af35d9.wav	file5e5766af35d9.wav	55.864	3215.2	4531.6	GCRF	
3	Spectrogram 1	1	92.164	92.163935182	95.022745081	2.859	5625.0	7125.0	6375.0	26.4	41.2	63.2	92.164	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5766af35d9.wav	file5e5766af35d9.wav	92.164	5519.0	7215.2	WCSP	very faint spitty call
4	Spectrogram 1	1	102.355	102.355478501	102.479774584	0.124	8062.5	9375.0	8437.5	30.5	48.0	53.4	102.355	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5766af35d9.wav	file5e5766af35d9.wav	102.355	7949.4	9519.0	WCSP	extremely high call
5	Spectrogram 1	1	107.715	107.715195301	107.875004550	0.160	7781.2	8625.0	8156.2	31.5	49.7	54.1	107.715	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5766af35d9.wav	file5e5766af35d9.wav	107.715	7594.9	8810.1	WCSP	
6	Spectrogram 1	1	110.616	110.615649259	110.722188758	0.107	1875.0	3750.0	2718.8	27.3	36.4	50.9	110.616	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5766af35d9.wav	file5e5766af35d9.wav	110.616	1696.2	3924.1	GCRF	
7	Spectrogram 1	1	111.575	111.574504753	111.734314002	0.160	1406.2	4031.2	2343.8	27.7	42.3	54.5	111.575	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5766af35d9.wav	file5e5766af35d9.wav	111.575	1265.8	4303.8	GCRF	
8	Spectrogram 1	1	199.829	199.829403797	199.998091337	0.169	8156.2	9562.5	8906.2	29.4	44.0	53.8	199.829	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5766af35d9.wav	file5e5766af35d9.wav	199.829	8025.3	9721.5	WCSP	
9	Spectrogram 1	1	200.904	200.903677082	201.045729748	0.142	8250.0	9750.0	9000.0	28.7	42.3	52.6	200.904	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5766af35d9.wav	file5e5766af35d9.wav	200.904	8101.3	9822.8	WCSP	
10	Spectrogram 1	1	202.848	202.848022945	203.105493402	0.257	8062.5	9375.0	8437.5	28.9	47.5	54.7	202.848	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5766af35d9.wav	file5e5766af35d9.wav	202.848	7898.7	9392.4	WCSP	
11	Spectrogram 1	1	204.854	204.853772444	209.932155246	5.078	4968.8	6937.5	6000.0	26.4	44.9	67.0	204.854	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5766af35d9.wav	file5e5766af35d9.wav	204.854	4835.4	7088.6	UNK1	very fine tik
12	Spectrogram 1	1	214.245	214.244872832	220.814808624	6.570	5250.0	7125.0	6187.5	26.2	43.2	67.7	214.245	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5766af35d9.wav	file5e5766af35d9.wav	214.245	5113.9	7265.8	UNK1	
13	Spectrogram 1	1	218.968	218.968123969	219.136811510	0.169	7781.2	9187.5	8343.8	29.4	44.1	54.0	218.968	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5766af35d9.wav	file5e5766af35d9.wav	218.968	7620.3	9316.5	WCSP	
14	Spectrogram 1	1	221.632	221.632293006	221.809858839	0.178	5531.2	6656.2	6093.8	26.5	38.0	49.8	221.632	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5766af35d9.wav	file5e5766af35d9.wav	221.632	5443.0	6734.2	UNK1	
15	Spectrogram 1	1	222.422	222.422460960	222.591148500	0.169	5625.0	6750.0	6187.5	27.2	38.4	50.5	222.422	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5766af35d9.wav	file5e5766af35d9.wav	222.422	5443.0	6810.1	UNK1	
16	Spectrogram 1	1	222.902	222.901888707	223.070576247	0.169	5250.0	6562.5	5906.2	26.4	38.2	50.4	222.902	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5766af35d9.wav	file5e5766af35d9.wav	222.902	5113.9	6607.6	UNK1	
17	Spectrogram 1	1	234.496	234.496117415	239.840848965	5.345	5156.2	6843.8	6000.0	26.1	43.3	66.4	234.496	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5766af35d9.wav	file5e5766af35d9.wav	234.496	4987.3	6962.0	UNK1	
20	Spectrogram 1	1	250.309	250.308874322	250.877084985	0.568	5343.8	7218.8	6281.2	27.4	46.1	58.3	250.309	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5766af35d9.wav	file5e5766af35d9.wav	250.309	5189.9	7392.4	UNK1	
21	Spectrogram 1	1	252.235	252.235463601	252.883578889	0.648	5343.8	7125.0	6281.2	26.4	40.3	57.6	252.235	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5766af35d9.wav	file5e5766af35d9.wav	252.235	5189.9	7291.1	UNK1	
22	Spectrogram 1	1	262.843	262.842739338	263.686177041	0.843	1781.2	6375.0	3375.0	32.4	53.1	69.7	262.843	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5766af35d9.wav	file5e5766af35d9.wav	262.843	1063.3	7316.5	PIKA	
23	Spectrogram 1	1	285.865	285.864657129	286.610433624	0.746	2812.5	4125.0	3468.8	26.7	38.7	56.9	285.865	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5766af35d9.wav	file5e5766af35d9.wav	285.865	2759.5	4177.2	PIKA	very faint
24	Spectrogram 1	1	290.136	290.135762339	290.339963046	0.204	8437.5	9656.2	9187.5	28.9	43.7	53.2	290.136	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5766af35d9.wav	file5e5766af35d9.wav	290.136	8430.4	9721.5	WCSP	
25	Spectrogram 1	1	293.382	293.382476212	293.480137420	0.098	8062.5	9468.8	9000.0	30.6	44.0	52.4	293.382	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5766af35d9.wav	file5e5766af35d9.wav	293.382	8050.6	9594.9	WCSP	
26	Spectrogram 1	1	304.921	304.920502708	305.018163915	0.098	8062.5	9187.5	8250.0	32.8	49.4	54.9	304.921	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5766af35d9.wav	file5e5766af35d9.wav	304.921	7746.8	9443.0	WCSP	
27	Spectrogram 1	1	308.084	308.083891958	308.208188040	0.124	8156.2	9187.5	8531.2	29.5	43.2	51.4	308.084	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5766af35d9.wav	file5e5766af35d9.wav	308.084	8050.6	9265.8	WCSP	
28	Spectrogram 1	1	311.807	311.807242617	320.090688690	8.283	5343.8	7031.2	6187.5	26.7	44.6	68.8	311.807	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5766af35d9.wav	file5e5766af35d9.wav	311.807	5164.6	7215.2	UNK1	
29	Spectrogram 1	1	321.429	321.428517866	326.933058665	5.505	5156.2	6937.5	6093.8	27.3	47.1	67.8	321.429	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5766af35d9.wav	file5e5766af35d9.wav	321.429	5038.0	7088.6	UNK1	
30	Spectrogram 1	1	327.475	327.474634453	327.812009535	0.337	5437.5	7125.0	6375.0	26.6	38.2	54.6	327.475	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5766af35d9.wav	file5e5766af35d9.wav	327.475	5341.8	7164.6	UNK1	
31	Spectrogram 1	1	330.377	330.377118267	333.200414999	2.823	5343.8	6937.5	6187.5	26.3	41.5	63.5	330.377	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5766af35d9.wav	file5e5766af35d9.wav	330.377	5215.2	7063.3	UNK1	
32	Spectrogram 1	1	339.346	339.346184424	341.263895412	1.918	5062.5	6750.0	6000.0	26.1	39.3	61.9	339.346	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5766af35d9.wav	file5e5766af35d9.wav	339.346	4886.1	6911.4	UNK1	
33	Spectrogram 1	1	343.152	343.152213967	343.489589048	0.337	1875.0	2718.8	2250.0	26.7	36.6	51.7	343.152	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5766af35d9.wav	file5e5766af35d9.wav	343.152	1873.4	2759.5	PIKA	
34	Spectrogram 1	1	359.726	359.725811632	361.306147539	1.580	1031.2	2531.2	2156.2	31.5	49.1	66.4	359.726	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5766af35d9.wav	file5e5766af35d9.wav	359.726	860.8	2886.1	CLNU	
35	Spectrogram 1	1	357.808	357.808100644	359.361801676	1.554	5343.8	6750.0	6093.8	26.1	36.6	59.8	357.808	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5766af35d9.wav	file5e5766af35d9.wav	357.808	5265.8	6784.8	UNK1	
