Selection	View	Channel	Begin Clock Time	Begin Time (s)	End Time (s)	Delta Time (s)	Freq 5% (Hz)	Freq 95% (Hz)	Center Freq (Hz)	Avg Power (dB)	Max Power (dB)	Energy (dB)	Begin Date Time	Begin Path	Begin File	File Offset (s)	Low Freq (Hz)	High Freq (Hz)	ID	NOTES
1	Spectrogram 1	1	6.413	6.413332303	8.730566413	2.317	3000.0	5343.8	3937.5	37.4	60.8	77.0	6.413	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57779aa0eb.wav	file5e57779aa0eb.wav	6.413	2343.9	6318.5	WCSP	song
2	Spectrogram 1	1	13.459	13.459238133	13.681195423	0.222	1500.0	5343.8	3375.0	30.2	45.7	60.2	13.459	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57779aa0eb.wav	file5e57779aa0eb.wav	13.459	1273.9	5732.5	GCRF	
3	Spectrogram 1	1	18.165	18.164732687	20.490845089	2.326	3000.0	5437.5	4031.2	38.4	61.5	78.5	18.165	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57779aa0eb.wav	file5e57779aa0eb.wav	18.165	2267.5	6573.2	WCSP	song
4	Spectrogram 1	1	22.161	22.161259007	25.161259007	3.000	1781.2	11062.5	8062.5	27.6	41.7	72.3	22.161	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57779aa0eb.wav	file5e57779aa0eb.wav	22.161	1413.0	11220.0	background	wind in low freqs
5	Spectrogram 1	1	28.791	28.791444258	29.768056335	0.977	3000.0	4593.8	3656.2	26.7	44.5	59.3	28.791	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57779aa0eb.wav	file5e57779aa0eb.wav	28.791	2904.5	4764.3	WCSP	partial song
6	Spectrogram 1	1	30.363	30.362901873	32.680135984	2.317	2812.5	5906.2	4218.8	32.0	56.4	71.9	30.363	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57779aa0eb.wav	file5e57779aa0eb.wav	30.363	2343.9	6573.2	WCSP	song
7	Spectrogram 1	1	38.977	38.976814842	40.202019084	1.225	3093.8	5062.5	3937.5	27.1	44.2	61.5	38.977	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57779aa0eb.wav	file5e57779aa0eb.wav	38.977	2929.9	5197.5	WCSP	song
8	Spectrogram 1	1	52.278	52.278445463	52.766751502	0.488	3000.0	3937.5	3375.0	27.8	42.0	54.8	52.278	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57779aa0eb.wav	file5e57779aa0eb.wav	52.278	2980.9	4025.5	WCSP	partial song
9	Spectrogram 1	1	61.480	61.480144234	62.927305767	1.447	2906.2	5343.8	4031.2	26.1	42.5	62.0	61.480	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57779aa0eb.wav	file5e57779aa0eb.wav	61.480	2802.5	5503.2	WCSP	song
10	Spectrogram 1	1	73.204	73.203523216	74.357701126	1.154	2812.5	4687.5	3375.0	27.5	46.2	61.4	73.204	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57779aa0eb.wav	file5e57779aa0eb.wav	73.204	2700.6	4840.8	WCSP	partial song
11	Spectrogram 1	1	84.102	84.101872845	85.318198796	1.216	2906.2	5156.2	3937.5	25.8	39.5	60.7	84.102	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57779aa0eb.wav	file5e57779aa0eb.wav	84.102	2751.6	5299.4	WCSP	song very faint
12	Spectrogram 1	1	103.462	103.461837071	106.461837071	3.000	1781.2	10968.8	7968.8	27.6	40.2	72.3	103.462	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57779aa0eb.wav	file5e57779aa0eb.wav	103.462	1413.0	11220.0	background	
13	Spectrogram 1	1	112.736	112.735506514	113.135029637	0.400	3000.0	4687.5	3843.8	26.4	39.0	55.2	112.736	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57779aa0eb.wav	file5e57779aa0eb.wav	112.736	2980.9	4866.2	WCSP	partial song
14	Spectrogram 1	1	114.218	114.217708996	116.259716066	2.042	3562.5	4875.0	4218.8	26.5	41.8	61.1	114.218	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57779aa0eb.wav	file5e57779aa0eb.wav	114.218	3541.4	4968.2	AMPI	part1
15	Spectrogram 1	1	116.286	116.286350941	120.805401371	4.519	2718.8	5156.2	4312.5	30.0	50.1	71.4	116.286	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57779aa0eb.wav	file5e57779aa0eb.wav	116.286	2420.4	5477.7	AMPI	part2
16	Spectrogram 1	1	121.921	121.920584470	125.960207153	4.040	1875.0	3843.8	2812.5	27.4	42.9	66.8	121.921	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57779aa0eb.wav	file5e57779aa0eb.wav	121.921	1859.9	4000.0	PIKA	
17	Spectrogram 1	1	131.747	131.747423709	132.093677082	0.346	2062.5	3750.0	2812.5	28.1	43.7	56.7	131.747	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57779aa0eb.wav	file5e57779aa0eb.wav	131.747	1936.3	4025.5	PIKA	
18	Spectrogram 1	1	151.381	151.381269084	151.869575123	0.488	2531.2	6656.2	3750.0	42.9	69.9	79.1	151.381	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57779aa0eb.wav	file5e57779aa0eb.wav	151.381	1936.3	10343.9	PIKA	
19	Spectrogram 1	1	171.437	171.437167803	171.685759968	0.249	1687.5	4781.2	3281.2	30.3	49.1	60.0	171.437	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57779aa0eb.wav	file5e57779aa0eb.wav	171.437	1503.2	5273.9	GCRF	
20	Spectrogram 1	1	212.076	212.075737564	215.760228583	3.684	2343.8	4593.8	3375.0	26.1	41.5	65.8	212.076	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57779aa0eb.wav	file5e57779aa0eb.wav	212.076	2165.6	4713.4	GCRF	
21	Spectrogram 1	1	244.022	244.022208058	245.717241113	1.695	3093.8	5437.5	4500.0	37.8	59.4	76.6	244.022	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57779aa0eb.wav	file5e57779aa0eb.wav	244.022	2242.0	6700.6	WCSP	song
