Selection	View	Channel	Begin Clock Time	Begin Time (s)	End Time (s)	Delta Time (s)	Freq 5% (Hz)	Freq 95% (Hz)	Center Freq (Hz)	Avg Power (dB)	Max Power (dB)	Energy (dB)	Begin Date Time	Begin Path	Begin File	File Offset (s)	Low Freq (Hz)	High Freq (Hz)	ID	NOTES
24	Spectrogram 1	1	6.780	6.780470626	7.071505355	0.291	4687.5	6937.5	5718.8	20.7	35.0	49.5	6.780	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5710e07b81.wav	file5e5710e07b81.wav	6.780	4520.8	7180.1	AMPI	
25	Spectrogram 1	1	7.520	7.520183897	7.835471521	0.315	4875.0	7218.8	6000.0	19.7	31.4	48.9	7.520	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5710e07b81.wav	file5e5710e07b81.wav	7.520	4720.2	7379.5	AMPI	
26	Spectrogram 1	1	8.199	8.199264934	8.696449264	0.497	4593.8	7500.0	5906.2	20.5	34.0	52.7	8.199	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5710e07b81.wav	file5e5710e07b81.wav	8.199	4487.5	7711.9	AMPI	
27	Spectrogram 1	1	9.121	9.120874912	9.484668324	0.364	4593.8	6750.0	5718.8	21.6	38.9	51.4	9.121	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5710e07b81.wav	file5e5710e07b81.wav	9.121	4321.3	7013.9	AMPI	
28	Spectrogram 1	1	9.788	9.787829501	10.078864231	0.291	4781.2	7125.0	5812.5	20.7	36.5	49.7	9.788	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5710e07b81.wav	file5e5710e07b81.wav	9.788	4653.7	7346.3	AMPI	
29	Spectrogram 1	1	10.528	10.527542773	11.012600656	0.485	4500.0	7031.2	5812.5	20.1	33.6	51.6	10.528	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5710e07b81.wav	file5e5710e07b81.wav	10.528	4354.6	7279.8	AMPI	
30	Spectrogram 1	1	11.583	11.582543669	12.006969317	0.424	4781.2	6843.8	5812.5	20.8	34.9	51.0	11.583	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5710e07b81.wav	file5e5710e07b81.wav	11.583	4653.7	7080.3	AMPI	
31	Spectrogram 1	1	12.698	12.698176800	13.061970213	0.364	5250.0	7218.8	6187.5	20.0	33.4	49.1	12.698	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5710e07b81.wav	file5e5710e07b81.wav	12.698	5119.1	7313.0	AMPI	
32	Spectrogram 1	1	13.596	13.595533884	13.922947955	0.327	4875.0	7031.2	5812.5	20.2	32.3	49.2	13.596	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5710e07b81.wav	file5e5710e07b81.wav	13.596	4720.2	7146.8	AMPI	
33	Spectrogram 1	1	16.087	16.086896377	22.137993470	6.051	4687.5	7218.8	6000.0	20.0	37.7	62.5	16.087	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5710e07b81.wav	file5e5710e07b81.wav	16.087	4554.0	7479.2	AMPI	
34	Spectrogram 1	1	30.081	30.080816307	30.553747743	0.473	5156.2	7031.2	6093.8	21.4	35.7	51.4	30.081	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5710e07b81.wav	file5e5710e07b81.wav	30.081	4986.1	7180.1	AMPI	
35	Spectrogram 1	1	31.335	31.335281197	31.686948162	0.352	5250.0	7218.8	6281.2	22.5	37.8	51.9	31.335	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5710e07b81.wav	file5e5710e07b81.wav	31.335	5019.4	7479.2	AMPI	
36	Spectrogram 1	1	32.087	32.087120916	32.329649858	0.243	5343.8	7312.5	6281.2	21.1	35.4	48.6	32.087	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5710e07b81.wav	file5e5710e07b81.wav	32.087	5185.6	7512.5	AMPI	
