Selection	View	Channel	Begin Clock Time	Begin Time (s)	End Time (s)	Delta Time (s)	Freq 5% (Hz)	Freq 95% (Hz)	Center Freq (Hz)	Avg Power (dB)	Max Power (dB)	Energy (dB)	Begin Date Time	Begin Path	Begin File	File Offset (s)	Low Freq (Hz)	High Freq (Hz)	ID	NOTES
1	Spectrogram 1	1	3.911	3.911333704	10.623322163	6.712	1687.5	10875.0	6937.5	26.5	38.9	74.7	3.911	/Users/mary/Desktop/listens_20180309/completed_listens/file5e573f52e553.wav	file5e573f52e553.wav	3.911	1413.0	11220.0	background	1413-11220
2	Spectrogram 1	1	103.367	103.366778335	103.698809501	0.332	4312.5	6562.5	5531.2	29.9	50.1	59.4	103.367	/Users/mary/Desktop/listens_20180309/completed_listens/file5e573f52e553.wav	file5e573f52e553.wav	103.367	4087.9	6791.2	AMPI	
3	Spectrogram 1	1	104.578	104.577715530	104.909746696	0.332	4312.5	6375.0	5437.5	27.2	41.6	56.4	104.578	/Users/mary/Desktop/listens_20180309/completed_listens/file5e573f52e553.wav	file5e573f52e553.wav	104.578	4120.9	6593.4	AMPI	
4	Spectrogram 1	1	142.272	142.272298735	142.780111107	0.508	4875.0	5906.2	5437.5	26.7	42.8	54.2	142.272	/Users/mary/Desktop/listens_20180309/completed_listens/file5e573f52e553.wav	file5e573f52e553.wav	142.272	4813.2	5934.1	AMPI	
5	Spectrogram 1	1	143.014	143.014486048	143.600423401	0.586	4781.2	6562.5	5718.8	26.2	39.6	57.0	143.014	/Users/mary/Desktop/listens_20180309/completed_listens/file5e573f52e553.wav	file5e573f52e553.wav	143.014	4681.3	6659.3	AMPI	
6	Spectrogram 1	1	145.149	145.148897504	145.490694293	0.342	4593.8	7031.2	5625.0	27.2	45.6	57.2	145.149	/Users/mary/Desktop/listens_20180309/completed_listens/file5e573f52e553.wav	file5e573f52e553.wav	145.149	4384.6	7285.7	AMPI	
7	Spectrogram 1	1	151.999	151.998793338	152.330824504	0.332	4781.2	6656.2	5531.2	27.7	44.6	56.3	151.999	/Users/mary/Desktop/listens_20180309/completed_listens/file5e573f52e553.wav	file5e573f52e553.wav	151.999	4681.3	6824.2	AMPI	
8	Spectrogram 1	1	161.830	161.829862220	166.859157827	5.029	4312.5	6843.8	5718.8	28.8	50.2	70.7	161.830	/Users/mary/Desktop/listens_20180309/completed_listens/file5e573f52e553.wav	file5e573f52e553.wav	161.830	3989.0	7087.9	AMPI	*fledges?
9	Spectrogram 1	1	167.188	167.187887526	167.578512427	0.391	4500.0	6468.8	5437.5	29.3	48.9	59.0	167.188	/Users/mary/Desktop/listens_20180309/completed_listens/file5e573f52e553.wav	file5e573f52e553.wav	167.188	4285.7	6692.3	AMPI	
10	Spectrogram 1	1	167.929	167.929288875	168.241788796	0.312	4875.0	6843.8	6000.0	28.5	43.6	57.0	167.929	/Users/mary/Desktop/listens_20180309/completed_listens/file5e573f52e553.wav	file5e573f52e553.wav	167.929	4747.3	7022.0	AMPI	
