Selection	View	Channel	Begin Clock Time	Begin Time (s)	End Time (s)	Delta Time (s)	Freq 5% (Hz)	Freq 95% (Hz)	Center Freq (Hz)	Avg Power (dB)	Max Power (dB)	Energy (dB)	Begin Date Time	Begin Path	Begin File	File Offset (s)	Low Freq (Hz)	High Freq (Hz)	ID	NOTES
1	Spectrogram 1	1	1.723	1.723208702	3.954474965	2.231	3375.0	5250.0	3843.8	31.4	53.1	69.0	1.723	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57488ce478.wav	file5e57488ce478.wav	1.723	3104.1	5716.1	AMPI	
2	Spectrogram 1	1	8.660	8.659536432	10.308733235	1.649	3093.8	5437.5	4500.0	39.6	61.5	78.0	8.660	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57488ce478.wav	file5e57488ce478.wav	8.660	2460.6	6662.5	WCSP	song
3	Spectrogram 1	1	11.902	11.902117579	15.280546606	3.378	3468.8	5156.2	3843.8	31.2	51.2	70.0	11.902	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57488ce478.wav	file5e57488ce478.wav	11.902	3217.7	5451.1	AMPI	
4	Spectrogram 1	1	20.007	20.007274602	31.782054716	11.775	3656.2	5437.5	4125.0	35.2	60.5	80.8	20.007	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57488ce478.wav	file5e57488ce478.wav	20.007	3028.4	6170.3	AMPI	
5	Spectrogram 1	1	29.475	29.474674547	30.044617559	0.570	1031.2	2906.2	1687.5	34.7	46.5	65.8	29.475	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57488ce478.wav	file5e57488ce478.wav	29.475	984.2	3217.7	geophony	water
6	Spectrogram 1	1	35.513	35.513282711	35.684776570	0.171	2437.5	3937.5	3093.8	31.7	46.9	56.8	35.513	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57488ce478.wav	file5e57488ce478.wav	35.513	2271.3	4164.0	GCRF	
7	Spectrogram 1	1	38.252	38.251974206	38.414893372	0.163	3093.8	4500.0	3843.8	30.5	42.1	54.6	38.252	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57488ce478.wav	file5e57488ce478.wav	38.252	3028.4	4618.3	GCRF	faint call
8	Spectrogram 1	1	40.541	40.541417227	40.721485779	0.180	2531.2	3937.5	3187.5	30.1	45.6	54.9	40.541	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57488ce478.wav	file5e57488ce478.wav	40.541	2460.6	4164.0	GCRF	
9	Spectrogram 1	1	49.696	49.696234647	50.502255786	0.806	3000.0	4875.0	4031.2	30.1	45.8	62.7	49.696	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57488ce478.wav	file5e57488ce478.wav	49.696	2839.1	5110.4	GCRF	
10	Spectrogram 1	1	50.597	50.596577408	52.208619685	1.612	3468.8	5343.8	4031.2	29.0	49.0	64.6	50.597	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57488ce478.wav	file5e57488ce478.wav	50.597	3293.4	5564.7	AMPI	
11	Spectrogram 1	1	53.049	53.048939595	53.803512576	0.755	2531.2	4031.2	3187.5	28.9	44.7	60.0	53.049	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57488ce478.wav	file5e57488ce478.wav	53.049	2460.6	4126.2	GCRF	
12	Spectrogram 1	1	56.285	56.285411745	56.877065560	0.592	3468.8	4500.0	3843.8	29.6	42.9	58.5	56.285	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57488ce478.wav	file5e57488ce478.wav	56.285	3293.4	4618.3	AMPI	
13	Spectrogram 1	1	65.021	65.020605652	66.006695342	0.986	3843.8	6187.5	4875.0	27.3	39.9	61.4	65.021	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57488ce478.wav	file5e57488ce478.wav	65.021	3747.6	6321.8	DEJU	
14	Spectrogram 1	1	70.636	70.635747578	71.338872401	0.703	4031.2	6187.5	4875.0	27.3	39.8	59.6	70.636	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57488ce478.wav	file5e57488ce478.wav	70.636	3861.2	6359.6	DEJU	
15	Spectrogram 1	1	75.201	75.201128719	76.418735120	1.218	4031.2	6093.8	4968.8	28.4	41.5	63.2	75.201	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57488ce478.wav	file5e57488ce478.wav	75.201	3899.1	6321.8	DEJU	
16	Spectrogram 1	1	86.444	86.444083982	87.190082270	0.746	2156.2	4968.8	3281.2	29.4	49.1	63.3	86.444	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57488ce478.wav	file5e57488ce478.wav	86.444	2006.3	5337.5	GCRF	
17	Spectrogram 1	1	87.370	87.370150822	88.450562135	1.080	3468.8	5906.2	4593.8	28.0	41.0	62.8	87.370	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57488ce478.wav	file5e57488ce478.wav	87.370	3369.1	6132.5	DEJU	
18	Spectrogram 1	1	90.406	90.406207142	90.611999773	0.206	1781.2	4687.5	3375.0	40.1	61.6	70.5	90.406	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57488ce478.wav	file5e57488ce478.wav	90.406	1211.4	6473.2	GCRF	
19	Spectrogram 1	1	91.349	91.349423368	92.086846962	0.737	1687.5	4687.5	3187.5	38.1	61.6	73.4	91.349	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57488ce478.wav	file5e57488ce478.wav	91.349	1362.8	6056.8	GCRF	
20	Spectrogram 1	1	96.074	96.074079189	98.029109185	1.955	3843.8	5156.2	4500.0	45.6	72.8	85.3	96.074	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57488ce478.wav	file5e57488ce478.wav	96.074	2157.7	6965.3	WCSP	song
21	Spectrogram 1	1	99.271	99.270849295	102.270849295	3.000	1593.8	10875.0	6187.5	28.1	43.0	72.8	99.271	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57488ce478.wav	file5e57488ce478.wav	99.271	1413.0	11220.0	background	
22	Spectrogram 1	1	113.733	113.733181221	115.473843892	1.741	2906.2	5812.5	4406.2	30.7	49.9	68.6	113.733	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57488ce478.wav	file5e57488ce478.wav	113.733	2687.7	6246.1	WCSP	song
23	Spectrogram 1	1	113.793	113.793204071	113.964697931	0.171	2625.0	4031.2	3468.8	32.1	44.5	56.7	113.793	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57488ce478.wav	file5e57488ce478.wav	113.793	2460.6	4164.0	GCRF	
24	Spectrogram 1	1	127.369	127.369147712	129.169833234	1.801	2718.8	5906.2	4125.0	30.0	50.6	68.4	127.369	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57488ce478.wav	file5e57488ce478.wav	127.369	2498.4	6359.6	WCSP	song
25	Spectrogram 1	1	134.480	134.479932579	135.028712928	0.549	1781.2	5062.5	3187.5	35.1	57.6	69.2	134.480	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57488ce478.wav	file5e57488ce478.wav	134.480	1627.8	6359.6	GCRF	
26	Spectrogram 1	1	139.060	139.059517841	139.222437007	0.163	3656.2	5062.5	4500.0	29.0	41.3	53.5	139.060	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57488ce478.wav	file5e57488ce478.wav	139.060	3558.4	5186.1	GCRF	*
27	Spectrogram 1	1	142.006	142.005801487	142.365938592	0.360	2625.0	4687.5	3468.8	28.5	39.9	57.8	142.006	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57488ce478.wav	file5e57488ce478.wav	142.006	2612.0	4921.1	GCRF	
28	Spectrogram 1	1	144.930	144.929771787	145.144139111	0.214	2812.5	4312.5	3656.2	30.0	44.0	55.8	144.930	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57488ce478.wav	file5e57488ce478.wav	144.930	2763.4	4580.4	GCRF	
29	Spectrogram 1	1	151.950	151.950488810	154.145610208	2.195	3000.0	5437.5	4500.0	35.5	59.2	75.0	151.950	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57488ce478.wav	file5e57488ce478.wav	151.950	2347.0	6511.0	WCSP	song
30	Spectrogram 1	1	167.438	167.438135647	167.618204199	0.180	1500.0	3656.2	2250.0	33.4	48.8	60.0	167.438	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57488ce478.wav	file5e57488ce478.wav	167.438	1438.5	4012.6	GCRF	
31	Spectrogram 1	1	171.057	171.057050651	171.202820431	0.146	2343.8	5156.2	3375.0	30.4	44.1	57.1	171.057	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57488ce478.wav	file5e57488ce478.wav	171.057	2157.7	5526.8	GCRF	
32	Spectrogram 1	1	171.383	171.382888983	171.545808149	0.163	2531.2	5062.5	3375.0	32.0	46.9	58.9	171.383	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57488ce478.wav	file5e57488ce478.wav	171.383	2384.9	5413.2	GCRF	
33	Spectrogram 1	1	171.923	171.923094640	172.351829288	0.429	2156.2	5250.0	3375.0	30.9	48.6	62.7	171.923	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57488ce478.wav	file5e57488ce478.wav	171.923	2044.2	5602.5	GCRF	
34	Spectrogram 1	1	168.236	168.235976666	170.997027800	2.761	3187.5	4125.0	3750.0	30.2	51.8	65.1	168.236	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57488ce478.wav	file5e57488ce478.wav	168.236	3179.8	4239.7	AMPI	
35	Spectrogram 1	1	172.455	172.454725603	175.078581650	2.624	3093.8	4218.8	3656.2	29.5	46.2	64.9	172.455	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57488ce478.wav	file5e57488ce478.wav	172.455	3066.2	4391.2	AMPI	
36	Spectrogram 1	1	172.956	172.955850653	173.564653853	0.609	2625.0	4781.2	3656.2	29.7	46.2	61.6	172.956	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57488ce478.wav	file5e57488ce478.wav	172.956	2460.6	5034.7	DUFL	do hic
37	Spectrogram 1	1	174.492	174.491574289	175.091802796	0.600	3281.2	4687.5	3937.5	29.0	42.0	58.8	174.492	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57488ce478.wav	file5e57488ce478.wav	174.492	3217.7	4807.6	DUFL	do hic
38	Spectrogram 1	1	179.160	179.159765656	181.577829071	2.418	3000.0	4125.0	3562.5	29.0	41.8	63.7	179.160	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57488ce478.wav	file5e57488ce478.wav	179.160	2952.7	4126.2	AMPI	
39	Spectrogram 1	1	182.238	182.238080429	182.581068148	0.343	2812.5	4500.0	3656.2	29.8	40.0	57.8	182.238	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57488ce478.wav	file5e57488ce478.wav	182.238	2725.6	4656.2	GCRF	
40	Spectrogram 1	1	188.747	188.746665081	190.624522840	1.878	2906.2	5718.8	4500.0	34.3	57.7	72.8	188.747	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57488ce478.wav	file5e57488ce478.wav	188.747	2460.6	6246.1	WCSP	song
41	Spectrogram 1	1	190.362	190.361598724	194.811864371	4.450	3187.5	4593.8	3843.8	29.3	46.3	67.8	190.362	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57488ce478.wav	file5e57488ce478.wav	190.362	3142.0	4731.9	GCRF	
42	Spectrogram 1	1	199.791	199.791103369	200.562825735	0.772	3375.0	4500.0	3937.5	29.0	40.9	58.7	199.791	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57488ce478.wav	file5e57488ce478.wav	199.791	3293.4	4580.4	GCRF	
43	Spectrogram 1	1	202.544	202.544415259	203.144643766	0.600	1781.2	4218.8	2812.5	33.1	54.3	66.0	202.544	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57488ce478.wav	file5e57488ce478.wav	202.544	1627.8	4959.0	GCRF	
44	Spectrogram 1	1	203.633	203.633401265	205.717051654	2.084	3000.0	5531.2	4500.0	38.3	60.4	77.8	203.633	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57488ce478.wav	file5e57488ce478.wav	203.633	2498.4	6662.5	WCSP	song
45	Spectrogram 1	1	204.517	204.516594640	205.159696612	0.643	2250.0	4218.8	3281.2	39.9	60.4	71.5	204.517	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57488ce478.wav	file5e57488ce478.wav	204.517	2006.3	4277.6	GCRF	w/ WCSP song over
46	Spectrogram 1	1	226.317	226.317348104	226.548864814	0.232	2625.0	4218.8	3468.8	28.2	39.4	54.4	226.317	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57488ce478.wav	file5e57488ce478.wav	226.317	2574.1	4315.5	GCRF	
47	Spectrogram 1	1	242.634	242.633510253	243.319485690	0.686	2906.2	4593.8	3656.2	27.9	42.1	59.0	242.634	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57488ce478.wav	file5e57488ce478.wav	242.634	2839.1	4769.7	GCRF	
48	Spectrogram 1	1	253.251	253.250512930	254.390947094	1.140	2250.0	3656.2	2812.5	28.4	40.3	61.0	253.251	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57488ce478.wav	file5e57488ce478.wav	253.251	2233.4	3823.3	ROWR	
49	Spectrogram 1	1	276.920	276.919783104	277.177023893	0.257	2250.0	3843.8	3000.0	30.6	42.1	57.4	276.920	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57488ce478.wav	file5e57488ce478.wav	276.920	2233.4	4050.5	GCRF	
50	Spectrogram 1	1	283.975	283.975009860	285.055421173	1.080	3468.8	5156.2	4218.8	27.5	41.7	60.8	283.975	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57488ce478.wav	file5e57488ce478.wav	283.975	3293.4	5337.5	ROWR	
51	Spectrogram 1	1	290.119	290.119433543	290.959753453	0.840	2437.5	3937.5	3000.0	29.6	44.2	61.1	290.119	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57488ce478.wav	file5e57488ce478.wav	290.119	2347.0	4088.3	ROWR	
52	Spectrogram 1	1	295.762	295.761671439	296.722037050	0.960	2718.8	5156.2	3750.0	29.6	47.7	63.9	295.762	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57488ce478.wav	file5e57488ce478.wav	295.762	2612.0	5375.4	ROWR	*
53	Spectrogram 1	1	300.610	300.610174509	301.707735208	1.098	2906.2	4968.8	3937.5	29.2	43.3	63.1	300.610	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57488ce478.wav	file5e57488ce478.wav	300.610	2877.0	5072.6	ROWR	
54	Spectrogram 1	1	303.802	303.802388068	304.436915347	0.635	2062.5	4312.5	3093.8	30.6	44.6	62.6	303.802	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57488ce478.wav	file5e57488ce478.wav	303.802	2044.2	4580.4	GCRF	
55	Spectrogram 1	1	305.629	305.628797669	305.946061308	0.317	1781.2	4593.8	3093.8	32.7	49.2	62.8	305.629	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57488ce478.wav	file5e57488ce478.wav	305.629	1779.2	5034.7	GCRF	
56	Spectrogram 1	1	307.447	307.446632577	307.686723980	0.240	1406.2	4593.8	2718.8	33.6	46.9	63.5	307.447	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57488ce478.wav	file5e57488ce478.wav	307.447	1287.1	5261.8	GCRF	
57	Spectrogram 1	1	309.923	309.922522939	313.926904552	4.004	1875.0	4593.8	3375.0	33.3	61.1	74.7	309.923	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57488ce478.wav	file5e57488ce478.wav	309.923	1741.3	5110.4	GCRF	chatter
58	Spectrogram 1	1	314.501	314.501408980	314.792948541	0.292	3562.5	4687.5	4031.2	46.2	67.6	75.9	314.501	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57488ce478.wav	file5e57488ce478.wav	314.501	2271.3	5526.8	GCRF	
59	Spectrogram 1	1	315.222	315.221683189	315.873359854	0.652	3187.5	5062.5	4125.0	44.2	67.0	78.3	315.222	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57488ce478.wav	file5e57488ce478.wav	315.222	1892.7	5905.4	GCRF	
60	Spectrogram 1	1	316.319	316.319243888	316.619358142	0.300	3093.8	4500.0	3937.5	42.5	62.4	72.0	316.319	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57488ce478.wav	file5e57488ce478.wav	316.319	2347.0	5299.7	GCRF	
61	Spectrogram 1	1	317.357	317.356781736	317.802665770	0.446	2531.2	4406.2	3843.8	36.7	58.5	68.5	317.357	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57488ce478.wav	file5e57488ce478.wav	317.357	1968.5	5261.8	GCRF	
62	Spectrogram 1	1	319.749	319.748967849	319.954760480	0.206	1593.8	4125.0	2906.2	31.0	45.4	58.8	319.749	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57488ce478.wav	file5e57488ce478.wav	319.749	1514.2	4429.0	GCRF	
63	Spectrogram 1	1	320.538	320.537839601	320.786505697	0.249	1687.5	4968.8	2718.8	35.1	58.8	66.0	320.538	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57488ce478.wav	file5e57488ce478.wav	320.538	1362.8	6359.6	GCRF	
64	Spectrogram 1	1	321.738	321.738296616	322.072709641	0.334	1500.0	4500.0	2718.8	33.7	54.6	65.3	321.738	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57488ce478.wav	file5e57488ce478.wav	321.738	1324.9	5564.7	GCRF	
