Selection	View	Channel	Begin Clock Time	Begin Time (s)	End Time (s)	Delta Time (s)	Freq 5% (Hz)	Freq 95% (Hz)	Center Freq (Hz)	Avg Power (dB)	Max Power (dB)	Energy (dB)	Begin Date Time	Begin Path	Begin File	File Offset (s)	Low Freq (Hz)	High Freq (Hz)	ID	NOTES
1	Spectrogram 1	1	1.431	1.431348171	3.101269625	1.670	2906.2	3937.5	3468.8	27.2	44.7	59.9	1.431	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5717a6f577.wav	file5e5717a6f577.wav	1.431	2833.7	3967.1	ROWR	
2	Spectrogram 1	1	5.465	5.464741627	5.606794293	0.142	5250.0	6281.2	5718.8	30.4	44.7	53.1	5.465	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5717a6f577.wav	file5e5717a6f577.wav	5.465	5076.0	6406.6	WCSP	
3	Spectrogram 1	1	5.947	5.946905924	6.914639709	0.968	2250.0	3281.2	2625.0	26.8	38.8	57.1	5.947	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5717a6f577.wav	file5e5717a6f577.wav	5.947	2168.4	3326.5	ROWR	
4	Spectrogram 1	1	10.578	10.577927800	11.998454458	1.421	2156.2	3468.8	2718.8	27.1	42.7	60.6	10.578	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5717a6f577.wav	file5e5717a6f577.wav	10.578	2045.2	3572.9	ROWR	
5	Spectrogram 1	1	16.074	16.074259291	16.207433665	0.133	5156.2	5906.2	5531.2	29.4	41.1	50.8	16.074	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5717a6f577.wav	file5e5717a6f577.wav	16.074	5026.7	6061.6	WCSP	
6	Spectrogram 1	1	19.794	19.794190885	21.090421460	1.296	2812.5	3843.8	3375.0	27.4	42.0	59.0	19.794	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5717a6f577.wav	file5e5717a6f577.wav	19.794	2809.0	3868.6	ROWR	
7	Spectrogram 1	1	24.450	24.450482633	25.906522457	1.456	2343.8	3375.0	2625.0	28.6	42.5	61.4	24.450	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5717a6f577.wav	file5e5717a6f577.wav	24.450	2193.0	3523.6	ROWR	
8	Spectrogram 1	1	28.470	28.470272214	29.251561875	0.781	3843.8	4406.2	4125.0	27.6	40.7	54.7	28.470	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5717a6f577.wav	file5e5717a6f577.wav	28.470	3770.0	4460.0	ROWR	
9	Spectrogram 1	1	38.399	38.398605256	39.077794565	0.679	3093.8	4218.8	3562.5	28.6	40.6	58.4	38.399	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5717a6f577.wav	file5e5717a6f577.wav	38.399	2932.2	4361.4	ROWR	
10	Spectrogram 1	1	63.153	63.153411301	63.446394924	0.293	281.2	3187.5	1593.8	40.1	65.1	71.7	63.153	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5717a6f577.wav	file5e5717a6f577.wav	63.153	221.8	5223.8	geophony	water
