Selection	View	Channel	Begin Clock Time	Begin Time (s)	End Time (s)	Delta Time (s)	Freq 5% (Hz)	Freq 95% (Hz)	Center Freq (Hz)	Avg Power (dB)	Max Power (dB)	Energy (dB)	Begin Date Time	Begin Path	Begin File	File Offset (s)	Low Freq (Hz)	High Freq (Hz)	ID	NOTES
34	Spectrogram 1	1	169.147	169.147356637	169.577845508	0.430	1406.2	3375.0	1781.2	34.6	48.7	64.9	169.147	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57328c635d.wav	file5e57328c635d.wav	169.147	1358.5	3924.5	CLNU	
37	Spectrogram 1	1	176.059	176.058857980	176.598484875	0.540	1593.8	2812.5	1875.0	34.1	46.8	63.2	176.059	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57328c635d.wav	file5e57328c635d.wav	176.059	1547.2	3018.9	CLNU	
41	Spectrogram 1	1	190.260	190.260162648	190.611829613	0.352	1687.5	2812.5	1968.8	35.1	47.5	61.8	190.260	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57328c635d.wav	file5e57328c635d.wav	190.260	1622.6	2981.1	CLNU	
43	Spectrogram 1	1	193.546	193.546429806	193.910223219	0.364	1218.8	2812.5	1687.5	36.1	47.6	64.7	193.546	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57328c635d.wav	file5e57328c635d.wav	193.546	1207.5	3132.1	CLNU	
44	Spectrogram 1	1	194.899	194.898528656	195.298701409	0.400	1500.0	3375.0	1875.0	34.4	47.5	64.2	194.899	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57328c635d.wav	file5e57328c635d.wav	194.899	1471.7	3849.1	CLNU	
47	Spectrogram 1	1	198.552	198.551794340	199.018662553	0.467	1875.0	3093.8	2437.5	33.0	43.1	61.2	198.552	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57328c635d.wav	file5e57328c635d.wav	198.552	1849.1	3207.5	CLNU	
53	Spectrogram 1	1	217.856	217.855763518	218.468149096	0.612	1593.8	3281.2	2156.2	32.9	44.6	64.1	217.856	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57328c635d.wav	file5e57328c635d.wav	217.856	1584.9	3660.4	CLNU	
54	Spectrogram 1	1	219.535	219.535276439	220.153725240	0.618	2062.5	3468.8	2531.2	31.8	44.0	62.0	219.535	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57328c635d.wav	file5e57328c635d.wav	219.535	2000.0	3735.8	CLNU	
45	Spectrogram 1	1	196.484	196.484235113	197.872713304	1.388	3750.0	5531.2	4312.5	29.0	46.0	63.6	196.484	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57328c635d.wav	file5e57328c635d.wav	196.484	3584.9	5660.4	DEJU	*
49	Spectrogram 1	1	201.341	201.340877168	202.547458653	1.207	3375.0	5250.0	4312.5	27.4	38.8	61.4	201.341	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57328c635d.wav	file5e57328c635d.wav	201.341	3358.5	5396.2	DEJU	*
