Selection	View	Channel	Begin Clock Time	Begin Time (s)	End Time (s)	Delta Time (s)	Freq 5% (Hz)	Freq 95% (Hz)	Center Freq (Hz)	Avg Power (dB)	Max Power (dB)	Energy (dB)	Begin Date Time	Begin Path	Begin File	File Offset (s)	Low Freq (Hz)	High Freq (Hz)	ID	NOTES
1	Spectrogram 1	1	0.037	0.037086081	3.055378004	3.018	4125.0	5343.8	4687.5	26.9	41.5	62.9	0.037	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5732997048.wav	file5e5732997048.wav	0.037	4080.8	5373.7	AMPI	
2	Spectrogram 1	1	6.968	6.967877128	8.348402695	1.381	4312.5	5156.2	4687.5	26.7	38.1	57.9	6.968	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5732997048.wav	file5e5732997048.wav	6.968	4242.4	5171.7	AMPI	
3	Spectrogram 1	1	14.369	14.368680200	17.368680200	3.000	1593.8	10968.8	6656.2	28.4	41.6	73.1	14.369	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5732997048.wav	file5e5732997048.wav	14.369	1413.0	11220.0	background	
4	Spectrogram 1	1	24.196	24.196121381	24.590557257	0.394	1875.0	5812.5	3281.2	31.0	44.8	63.7	24.196	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5732997048.wav	file5e5732997048.wav	24.196	1777.8	6424.2	PIKA	
5	Spectrogram 1	1	28.515	28.515120377	30.890310327	2.375	2718.8	4500.0	3562.5	27.4	41.8	64.1	28.515	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5732997048.wav	file5e5732997048.wav	28.515	2666.7	4606.1	AMPI	
6	Spectrogram 1	1	38.765	38.765269765	39.099682790	0.334	2718.8	5718.8	3468.8	32.8	53.7	64.3	38.765	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5732997048.wav	file5e5732997048.wav	38.765	2343.4	6505.1	PIKA	
7	Spectrogram 1	1	61.329	61.328906601	64.328906601	3.000	1593.8	10968.8	6750.0	28.3	44.3	73.0	61.329	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5732997048.wav	file5e5732997048.wav	61.329	1413.0	11220.0	background	
8	Spectrogram 1	1	137.189	137.188542919	137.565829409	0.377	2437.5	6093.8	3375.0	34.5	53.5	67.7	137.189	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5732997048.wav	file5e5732997048.wav	137.189	2020.2	7474.7	PIKA	
9	Spectrogram 1	1	137.592	137.591553488	139.006377826	1.415	3937.5	5625.0	4781.2	26.2	38.2	60.2	137.592	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5732997048.wav	file5e5732997048.wav	137.592	3878.8	5697.0	AMPI	
10	Spectrogram 1	1	141.635	141.634863272	144.250144625	2.615	2250.0	4593.8	3281.2	27.8	44.3	66.1	141.635	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5732997048.wav	file5e5732997048.wav	141.635	2181.8	4848.5	AMPI	
11	Spectrogram 1	1	144.370	144.370190326	147.534252029	3.164	4312.5	5343.8	4781.2	26.7	40.5	62.2	144.370	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5732997048.wav	file5e5732997048.wav	144.370	4282.8	5414.1	AMPI	
12	Spectrogram 1	1	158.216	158.216274978	158.533538618	0.317	2437.5	3562.5	3000.0	28.0	41.2	54.3	158.216	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5732997048.wav	file5e5732997048.wav	158.216	2383.8	3676.8	GCRF	
13	Spectrogram 1	1	167.290	167.290421383	167.496214014	0.206	3375.0	4312.5	3843.8	39.5	55.2	64.4	167.290	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5732997048.wav	file5e5732997048.wav	167.290	3111.1	4686.9	GCRF	
14	Spectrogram 1	1	170.703	170.703149181	170.883217733	0.180	3281.2	4406.2	3937.5	32.7	49.1	57.3	170.703	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5732997048.wav	file5e5732997048.wav	170.703	3030.3	4646.5	GCRF	
15	Spectrogram 1	1	173.893	173.892710766	174.098503397	0.206	3000.0	4031.2	3656.2	30.1	44.2	54.5	173.893	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5732997048.wav	file5e5732997048.wav	173.893	2828.3	4202.0	GCRF	
16	Spectrogram 1	1	186.950	186.950216956	191.300184363	4.350	2250.0	4781.2	3281.2	27.5	42.1	68.4	186.950	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5732997048.wav	file5e5732997048.wav	186.950	2222.2	4969.7	AMPI	
17	Spectrogram 1	1	200.448	200.447604100	200.799166511	0.352	2250.0	4406.2	3281.2	36.4	59.4	68.3	200.448	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5732997048.wav	file5e5732997048.wav	200.448	1777.8	6060.6	PIKA	
18	Spectrogram 1	1	216.866	216.865874323	217.054517568	0.189	1593.8	2437.5	1968.8	34.8	50.7	58.3	216.866	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5732997048.wav	file5e5732997048.wav	216.866	1454.5	2707.1	GCRF	
19	Spectrogram 1	1	215.767	215.767100065	215.930019231	0.163	1781.2	5343.8	3562.5	37.5	57.5	66.6	215.767	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5732997048.wav	file5e5732997048.wav	215.767	1373.7	6424.2	GCRF	
20	Spectrogram 1	1	218.382	218.382243310	218.519438398	0.137	2625.0	5343.8	3656.2	30.9	43.4	57.2	218.382	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5732997048.wav	file5e5732997048.wav	218.382	2464.6	5535.4	PIKA	
21	Spectrogram 1	1	216.865	216.864522656	222.043637205	5.179	2343.8	4312.5	3187.5	28.1	46.6	68.6	216.865	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5732997048.wav	file5e5732997048.wav	216.865	2303.0	4484.8	AMPI	
22	Spectrogram 1	1	221.975	221.975361382	222.910002915	0.935	4312.5	5343.8	4781.2	26.5	36.7	56.7	221.975	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5732997048.wav	file5e5732997048.wav	221.975	4242.4	5414.1	AMPI	
23	Spectrogram 1	1	224.871	224.870733312	225.976868704	1.106	4125.0	5531.2	4781.2	26.1	37.8	58.3	224.871	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5732997048.wav	file5e5732997048.wav	224.871	4080.8	5616.2	AMPI	
24	Spectrogram 1	1	226.266	226.265533973	228.477804757	2.212	2437.5	4593.8	3375.0	27.3	39.9	64.4	226.266	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5732997048.wav	file5e5732997048.wav	226.266	2424.2	4727.3	AMPI	
25	Spectrogram 1	1	242.063	242.063147961	242.449009144	0.386	4031.2	5343.8	4781.2	26.9	40.4	54.6	242.063	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5732997048.wav	file5e5732997048.wav	242.063	4000.0	5454.5	ROWR	
26	Spectrogram 1	1	251.003	251.003454232	251.423614187	0.420	2156.2	5250.0	2906.2	32.1	50.6	64.3	251.003	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5732997048.wav	file5e5732997048.wav	251.003	1939.4	5818.2	PIKA	
27	Spectrogram 1	1	244.102	244.101556636	244.881853695	0.780	3093.8	5812.5	4125.0	27.6	43.1	61.4	244.102	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5732997048.wav	file5e5732997048.wav	244.102	2989.9	6020.2	GCRF	
28	Spectrogram 1	1	246.554	246.553918823	247.274193032	0.720	2812.5	5437.5	3937.5	27.3	42.3	60.5	246.554	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5732997048.wav	file5e5732997048.wav	246.554	2626.3	5575.8	AMPI	
29	Spectrogram 1	1	257.966	257.966469091	258.305169463	0.339	2250.0	6281.2	3750.0	33.2	50.3	65.9	257.966	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5732997048.wav	file5e5732997048.wav	257.966	1697.0	7191.9	PIKA	
30	Spectrogram 1	1	261.115	261.114794463	261.213403432	0.099	3562.5	4406.2	3937.5	30.6	42.0	50.9	261.115	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5732997048.wav	file5e5732997048.wav	261.115	3434.3	4565.7	UNK1	i should know this
31	Spectrogram 1	1	268.286	268.286381311	274.701271816	6.415	2531.2	4875.0	3468.8	27.8	46.9	70.2	268.286	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5732997048.wav	file5e5732997048.wav	268.286	2424.2	5131.3	AMPI	
32	Spectrogram 1	1	278.918	278.917991461	279.451555133	0.534	2250.0	5531.2	3375.0	39.9	63.5	74.3	278.918	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5732997048.wav	file5e5732997048.wav	278.918	1783.8	6973.0	PIKA	
33	Spectrogram 1	1	284.769	284.768785873	285.120452838	0.352	2062.5	5062.5	3281.2	39.6	60.5	71.6	284.769	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5732997048.wav	file5e5732997048.wav	284.769	1702.7	6243.2	PIKA	
34	Spectrogram 1	1	287.799	287.799493035	288.872683601	1.073	2437.5	4687.5	3375.0	27.7	40.8	61.9	287.799	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5732997048.wav	file5e5732997048.wav	287.799	2351.4	4864.9	AMPI	
35	Spectrogram 1	1	293.121	293.121385250	294.097564240	0.976	4218.8	5343.8	4781.2	27.0	38.9	57.8	293.121	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5732997048.wav	file5e5732997048.wav	293.121	4216.2	5432.4	AMPI	
36	Spectrogram 1	1	307.312	307.311906807	308.488172174	1.176	4312.5	5250.0	4781.2	27.5	40.7	58.4	307.312	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5732997048.wav	file5e5732997048.wav	307.312	4297.3	5270.3	AMPI	
37	Spectrogram 1	1	308.355	308.354781256	309.440098270	1.085	2343.8	4406.2	3187.5	28.0	40.3	61.9	308.355	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5732997048.wav	file5e5732997048.wav	308.355	2270.3	4500.0	AMPI	
38	Spectrogram 1	1	316.520	316.520092591	332.332979583	15.813	4406.2	5531.2	4875.0	28.0	50.8	71.4	316.520	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5732997048.wav	file5e5732997048.wav	316.520	4256.8	5716.2	AMPI	
39	Spectrogram 1	1	338.016	338.015829710	338.506950817	0.491	4406.2	6000.0	5250.0	35.4	54.3	66.7	338.016	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5732997048.wav	file5e5732997048.wav	338.016	4013.5	6729.7	UNK2	buzzy notes
40	Spectrogram 1	1	359.509	359.508690542	362.501258386	2.993	2906.2	5062.5	3750.0	27.6	44.4	66.3	359.509	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5732997048.wav	file5e5732997048.wav	359.509	2806.8	5206.8	AMPI	
41	Spectrogram 1	1	377.854	377.853814814	377.969573169	0.116	1312.5	4218.8	2062.5	33.3	49.4	59.4	377.854	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5732997048.wav	file5e5732997048.wav	377.854	1179.7	4637.3	GCRF	
42	Spectrogram 1	1	375.955	375.954520323	376.074566024	0.120	1593.8	4875.0	2625.0	29.8	40.9	56.1	375.955	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5732997048.wav	file5e5732997048.wav	375.955	1586.4	5206.8	GCRF	
43	Spectrogram 1	1	400.736	400.735955109	400.980333859	0.244	1500.0	6656.2	2343.8	35.5	57.7	68.2	400.736	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5732997048.wav	file5e5732997048.wav	400.736	1057.6	8705.1	PIKA	
44	Spectrogram 1	1	402.717	402.717346551	407.154750158	4.437	2718.8	4781.2	3656.2	27.1	41.6	67.1	402.717	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5732997048.wav	file5e5732997048.wav	402.717	2684.7	4962.7	AMPI	
45	Spectrogram 1	1	444.569	444.568716788	444.663038410	0.094	1218.8	3093.8	1687.5	34.9	49.0	58.4	444.569	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5732997048.wav	file5e5732997048.wav	444.569	1139.0	3539.0	GCRF	
46	Spectrogram 1	1	452.273	452.273265016	456.948010366	4.675	2531.2	6656.2	4406.2	29.9	53.8	73.4	452.273	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5732997048.wav	file5e5732997048.wav	452.273	2318.6	7159.3	AMPI	
47	Spectrogram 1	1	459.162	459.161631931	459.840712968	0.679	2625.0	4687.5	3468.8	28.2	45.0	60.2	459.162	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5732997048.wav	file5e5732997048.wav	459.162	2603.4	4881.4	GCRF	
48	Spectrogram 1	1	468.216	468.216423322	468.416509699	0.200	2625.0	4125.0	3093.8	33.2	47.7	59.2	468.216	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5732997048.wav	file5e5732997048.wav	468.216	2440.7	4433.9	GCRF	
49	Spectrogram 1	1	471.203	471.203023722	471.530437793	0.327	3562.5	9000.0	7687.5	41.1	67.6	74.4	471.203	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5732997048.wav	file5e5732997048.wav	471.203	2888.1	9437.3	GCRF	
50	Spectrogram 1	1	477.490	477.489989589	477.647633401	0.158	3093.8	4218.8	3656.2	32.2	47.4	55.9	477.490	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5732997048.wav	file5e5732997048.wav	477.490	2888.1	4393.2	GCRF	
51	Spectrogram 1	1	480.968	480.968472374	481.217064539	0.249	2718.8	4500.0	3750.0	34.8	52.4	62.7	480.968	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5732997048.wav	file5e5732997048.wav	480.968	2359.3	4840.7	GCRF	
52	Spectrogram 1	1	483.237	483.236947923	483.430971076	0.194	2906.2	4968.8	3750.0	28.3	43.1	55.1	483.237	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5732997048.wav	file5e5732997048.wav	483.237	2766.1	5166.1	GCRF	
53	Spectrogram 1	1	489.682	489.682177239	489.833757827	0.152	2906.2	4500.0	3562.5	30.4	42.5	55.2	489.682	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5732997048.wav	file5e5732997048.wav	489.682	2806.8	4800.0	GCRF	
54	Spectrogram 1	1	498.642	498.641978438	498.951202838	0.309	1687.5	4500.0	2906.2	35.3	56.3	66.6	498.642	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5732997048.wav	file5e5732997048.wav	498.642	1423.7	5776.3	GCRF	
55	Spectrogram 1	1	500.012	500.012266958	500.200226887	0.188	3000.0	4406.2	3843.8	30.8	47.0	56.3	500.012	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5732997048.wav	file5e5732997048.wav	500.012	2847.5	4759.3	GCRF	
56	Spectrogram 1	1	501.710	501.709969549	501.873676584	0.164	2906.2	4312.5	3562.5	28.9	41.2	53.1	501.710	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5732997048.wav	file5e5732997048.wav	501.710	2847.5	4433.9	GCRF	
57	Spectrogram 1	1	504.403	504.402691411	504.511829435	0.109	2906.2	4500.0	3468.8	29.1	41.8	52.1	504.403	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5732997048.wav	file5e5732997048.wav	504.403	2725.4	4637.3	GCRF	
58	Spectrogram 1	1	509.761	509.760821326	509.942718032	0.182	2718.8	4406.2	3562.5	30.3	45.9	56.0	509.761	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5732997048.wav	file5e5732997048.wav	509.761	2562.7	4596.6	GCRF	
59	Spectrogram 1	1	513.133	513.133279866	513.290923678	0.158	2625.0	4406.2	3093.8	34.7	50.2	60.8	513.133	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5732997048.wav	file5e5732997048.wav	513.133	2318.6	4800.0	GCRF	
60	Spectrogram 1	1	515.007	515.006815940	515.206902317	0.200	3281.2	4593.8	3656.2	32.1	47.3	57.6	515.007	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5732997048.wav	file5e5732997048.wav	515.007	3050.8	4800.0	GCRF	
61	Spectrogram 1	1	516.535	516.534748272	516.947047473	0.412	2531.2	5343.8	4312.5	30.8	50.7	62.3	516.535	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5732997048.wav	file5e5732997048.wav	516.535	2318.6	5776.3	GCRF	
62	Spectrogram 1	1	519.203	519.202566629	519.414779453	0.212	3187.5	4687.5	3656.2	32.3	50.0	58.9	519.203	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5732997048.wav	file5e5732997048.wav	519.203	2847.5	5044.1	GCRF	
