Selection	View	Channel	Begin Clock Time	Begin Time (s)	End Time (s)	Delta Time (s)	Freq 5% (Hz)	Freq 95% (Hz)	Center Freq (Hz)	Avg Power (dB)	Max Power (dB)	Energy (dB)	Begin Date Time	Begin Path	Begin File	File Offset (s)	Low Freq (Hz)	High Freq (Hz)	ID	NOTES
1	Spectrogram 1	1	13.374	13.374456620	16.374456620	3.000	1500.0	9093.8	2250.0	24.5	49.1	69.2	13.374	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5758bf2aaf.wav	file5e5758bf2aaf.wav	13.374	1413.0	11220.0	background	
2	Spectrogram 1	1	112.658	112.657779516	114.925425120	2.268	2437.5	3562.5	3000.0	28.6	45.9	63.7	112.658	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5758bf2aaf.wav	file5e5758bf2aaf.wav	112.658	2345.3	3752.4	AMPI	
3	Spectrogram 1	1	152.181	152.181467189	153.533566038	1.352	2625.0	4968.8	3375.0	25.2	40.4	60.9	152.181	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5758bf2aaf.wav	file5e5758bf2aaf.wav	152.181	2579.8	5276.9	WCSP	song
4	Spectrogram 1	1	233.348	233.347603467	234.566311398	1.219	2437.5	4593.8	3468.8	27.1	45.0	62.1	233.348	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5758bf2aaf.wav	file5e5758bf2aaf.wav	233.348	2423.5	5003.3	WCSP	song
5	Spectrogram 1	1	247.802	247.801556035	248.062274647	0.261	3281.2	3843.8	3656.2	26.8	36.9	49.1	247.802	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5758bf2aaf.wav	file5e5758bf2aaf.wav	247.802	3244.3	3908.8	WCSP	song first note
6	Spectrogram 1	1	253.275	253.274766390	254.257008603	0.982	2718.8	3468.8	3000.0	27.5	40.3	56.7	253.275	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5758bf2aaf.wav	file5e5758bf2aaf.wav	253.275	2658.0	3478.8	AMPI	
7	Spectrogram 1	1	268.300	268.300288819	268.445806184	0.146	1968.8	5531.2	3375.0	30.1	48.0	58.7	268.300	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5758bf2aaf.wav	file5e5758bf2aaf.wav	268.300	1719.9	6684.0	PIKA	
8	Spectrogram 1	1	273.602	273.601946528	273.971803164	0.370	1781.2	4593.8	2812.5	28.5	43.4	60.1	273.602	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5758bf2aaf.wav	file5e5758bf2aaf.wav	273.602	1719.9	5667.8	PIKA	
9	Spectrogram 1	1	281.833	281.833425695	281.966816612	0.133	3187.5	4125.0	3656.2	26.5	36.7	48.3	281.833	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5758bf2aaf.wav	file5e5758bf2aaf.wav	281.833	3166.1	4299.7	UNK1	
10	Spectrogram 1	1	287.751	287.750632282	290.750632282	3.000	1500.0	9093.8	2250.0	24.5	43.5	69.2	287.751	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5758bf2aaf.wav	file5e5758bf2aaf.wav	287.751	1413.0	11220.0	background	
11	Spectrogram 1	1	325.350	325.349655412	325.464856660	0.115	3000.0	3843.8	3375.0	25.7	37.5	45.9	325.350	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5758bf2aaf.wav	file5e5758bf2aaf.wav	325.350	2970.7	3869.7	UNK1	
12	Spectrogram 1	1	327.229	327.229254710	327.362645628	0.133	3000.0	3656.2	3281.2	26.5	37.1	47.1	327.229	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5758bf2aaf.wav	file5e5758bf2aaf.wav	327.229	2931.6	3791.5	UNK1	
13	Spectrogram 1	1	336.054	336.054239791	336.199757156	0.146	2343.8	5812.5	3562.5	28.6	44.4	56.8	336.054	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5758bf2aaf.wav	file5e5758bf2aaf.wav	336.054	2188.9	6840.4	PIKA	
14	Spectrogram 1	1	340.750	340.750073974	341.071424822	0.321	3187.5	4031.2	3656.2	26.1	34.9	51.2	340.750	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5758bf2aaf.wav	file5e5758bf2aaf.wav	340.750	3127.0	4143.3	WCSP	song first note
15	Spectrogram 1	1	347.443	347.442659731	348.988781733	1.546	2718.8	3750.0	3187.5	26.1	40.6	58.9	347.443	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5758bf2aaf.wav	file5e5758bf2aaf.wav	347.443	2697.1	3869.7	UNK1	
16	Spectrogram 1	1	358.140	358.139779138	358.491446103	0.352	3281.2	3843.8	3656.2	28.8	40.0	53.0	358.140	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5758bf2aaf.wav	file5e5758bf2aaf.wav	358.140	3205.2	4026.1	WCSP	song first note
17	Spectrogram 1	1	366.504	366.503720232	367.934640988	1.431	2343.8	4406.2	3093.8	26.0	38.4	61.2	366.504	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5758bf2aaf.wav	file5e5758bf2aaf.wav	366.504	2267.1	4612.4	WCSP	song
18	Spectrogram 1	1	375.879	375.879244683	377.213153862	1.334	2812.5	5531.2	3656.2	23.6	38.2	59.7	375.879	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5758bf2aaf.wav	file5e5758bf2aaf.wav	375.879	2775.2	5902.3	WCSP	song
19	Spectrogram 1	1	382.375	382.375142814	384.321437570	1.946	2437.5	3468.8	2906.2	26.9	38.8	60.6	382.375	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5758bf2aaf.wav	file5e5758bf2aaf.wav	382.375	2345.3	3596.1	AMPI	
20	Spectrogram 1	1	384.892	384.891718039	385.776948675	0.885	2718.8	5343.8	3937.5	24.7	42.0	58.9	384.892	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5758bf2aaf.wav	file5e5758bf2aaf.wav	384.892	2697.1	5706.8	WCSP	song
21	Spectrogram 1	1	385.819	385.819391240	387.116921078	1.298	2718.8	4968.8	3562.5	25.3	41.6	60.6	385.819	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5758bf2aaf.wav	file5e5758bf2aaf.wav	385.819	2697.1	5316.0	WCSP	song
22	Spectrogram 1	1	392.299	392.299486575	393.700091213	1.401	3000.0	5343.8	4031.2	25.1	41.6	60.9	392.299	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5758bf2aaf.wav	file5e5758bf2aaf.wav	392.299	2931.6	5628.7	WCSP	song
23	Spectrogram 1	1	395.443	395.443231958	396.492169631	1.049	3000.0	4781.2	3656.2	24.4	38.6	57.6	395.443	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5758bf2aaf.wav	file5e5758bf2aaf.wav	395.443	2931.6	4886.0	WCSP	song
24	Spectrogram 1	1	400.116	400.115597977	401.522265838	1.407	3187.5	5250.0	4031.2	25.3	45.6	60.7	400.116	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5758bf2aaf.wav	file5e5758bf2aaf.wav	400.116	3009.8	5472.3	WCSP	song
25	Spectrogram 1	1	405.391	405.391099597	405.639691762	0.249	4687.5	6187.5	5437.5	23.7	36.1	50.2	405.391	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5758bf2aaf.wav	file5e5758bf2aaf.wav	405.391	4573.3	6332.2	AMPI	
26	Spectrogram 1	1	407.761	407.760652943	408.179015367	0.418	3281.2	4125.0	3656.2	27.3	40.3	53.7	407.761	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5758bf2aaf.wav	file5e5758bf2aaf.wav	407.761	3244.3	4221.5	WCSP	song first note
27	Spectrogram 1	1	408.349	408.348785626	409.591746452	1.243	3000.0	5625.0	4031.2	25.4	44.9	61.5	408.349	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5758bf2aaf.wav	file5e5758bf2aaf.wav	408.349	2892.5	6097.7	WCSP	song cs
28	Spectrogram 1	1	410.797	410.797305139	410.918569610	0.121	7031.2	8343.8	7218.8	26.6	43.8	51.0	410.797	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5758bf2aaf.wav	file5e5758bf2aaf.wav	410.797	6566.8	8833.9	AMPI	
29	Spectrogram 1	1	411.319	411.318742363	411.421817164	0.103	7031.2	8531.2	7500.0	28.1	43.3	52.7	411.319	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5758bf2aaf.wav	file5e5758bf2aaf.wav	411.319	6605.9	9381.1	AMPI	
30	Spectrogram 1	1	412.410	412.410122601	412.537450295	0.127	7031.2	7968.8	7218.8	43.4	61.0	68.8	412.410	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5758bf2aaf.wav	file5e5758bf2aaf.wav	412.410	6605.9	9302.9	AMPI	
31	Spectrogram 1	1	414.562	414.562242363	414.865403540	0.303	4968.8	6187.5	5812.5	24.1	38.8	50.9	414.562	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5758bf2aaf.wav	file5e5758bf2aaf.wav	414.562	4807.8	6449.5	AMPI	call
32	Spectrogram 1	1	416.315	416.314513966	416.599485473	0.285	4875.0	6281.2	5625.0	22.1	33.9	48.7	416.315	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5758bf2aaf.wav	file5e5758bf2aaf.wav	416.315	4846.9	6410.4	AMPI	
33	Spectrogram 1	1	417.145	417.145175591	417.490779333	0.346	3281.2	4125.0	3656.2	26.5	36.6	51.6	417.145	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5758bf2aaf.wav	file5e5758bf2aaf.wav	417.145	3244.3	4143.3	WCSP	song first note
34	Spectrogram 1	1	417.648	417.648423145	417.933394651	0.285	5062.5	6375.0	5718.8	21.9	34.1	48.2	417.648	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5758bf2aaf.wav	file5e5758bf2aaf.wav	417.648	5042.3	6488.6	AMPI	call
35	Spectrogram 1	1	418.734	418.733740159	419.012648442	0.279	4781.2	6187.5	5718.8	24.7	39.3	51.7	418.734	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5758bf2aaf.wav	file5e5758bf2aaf.wav	418.734	4612.4	6449.5	AMPI	call
36	Spectrogram 1	1	420.004	420.004416817	420.295451547	0.291	4312.5	6281.2	5531.2	24.0	38.2	52.4	420.004	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5758bf2aaf.wav	file5e5758bf2aaf.wav	420.004	4182.4	6488.6	AMPI	call
37	Spectrogram 1	1	420.805	420.804762324	421.107923501	0.303	4406.2	6093.8	5625.0	24.7	39.4	52.6	420.805	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5758bf2aaf.wav	file5e5758bf2aaf.wav	420.805	4299.7	6371.3	AMPI	call
38	Spectrogram 1	1	422.654	422.653733532	423.872441463	1.219	2906.2	4687.5	3656.2	24.9	43.2	59.0	422.654	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5758bf2aaf.wav	file5e5758bf2aaf.wav	422.654	2853.4	4886.0	WCSP	song
39	Spectrogram 1	1	423.315	423.314624897	423.605659627	0.291	4875.0	6281.2	5531.2	22.6	35.2	49.5	423.315	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5758bf2aaf.wav	file5e5758bf2aaf.wav	423.315	4846.9	6527.7	AMPI	call
40	Spectrogram 1	1	424.485	424.484827041	424.787988218	0.303	4593.8	6187.5	5437.5	21.6	34.0	48.9	424.485	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5758bf2aaf.wav	file5e5758bf2aaf.wav	424.485	4573.3	6332.2	AMPI	call
41	Spectrogram 1	1	429.439	429.438645007	430.511835574	1.073	3000.0	4968.8	3656.2	24.1	38.0	57.9	429.439	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5758bf2aaf.wav	file5e5758bf2aaf.wav	429.439	2970.7	5237.8	WCSP	song
42	Spectrogram 1	1	431.737	431.736606729	433.179653931	1.443	3281.2	5343.8	4031.2	28.6	48.1	65.4	431.737	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5758bf2aaf.wav	file5e5758bf2aaf.wav	431.737	2931.6	6254.1	WCSP	song CS
43	Spectrogram 1	1	437.905	437.904925695	438.177770754	0.273	4781.2	6187.5	5531.2	22.4	32.3	48.8	437.905	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5758bf2aaf.wav	file5e5758bf2aaf.wav	437.905	4690.6	6332.2	AMPI	
44	Spectrogram 1	1	439.803	439.802714662	441.021422594	1.219	3375.0	5625.0	4031.2	28.2	50.7	64.4	439.803	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5758bf2aaf.wav	file5e5758bf2aaf.wav	439.803	3166.1	6488.6	WCSP	song
45	Spectrogram 1	1	442.253	442.253255559	442.380583254	0.127	6562.5	7968.8	6937.5	46.9	64.6	73.3	442.253	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5758bf2aaf.wav	file5e5758bf2aaf.wav	442.253	6019.5	9498.4	WCSP	
46	Spectrogram 1	1	446.832	446.832460677	448.408898797	1.576	3468.8	5250.0	4031.2	30.9	51.9	67.9	446.832	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5758bf2aaf.wav	file5e5758bf2aaf.wav	446.832	3166.1	6332.2	WCSP	song
47	Spectrogram 1	1	452.115	452.114763346	453.248586148	1.134	3187.5	5437.5	3937.5	23.3	38.6	57.9	452.115	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5758bf2aaf.wav	file5e5758bf2aaf.wav	452.115	3127.0	5628.7	WCSP	song
48	Spectrogram 1	1	455.667	455.667430013	456.807316038	1.140	3656.2	4968.8	4031.2	34.1	54.9	68.8	455.667	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5758bf2aaf.wav	file5e5758bf2aaf.wav	455.667	3283.4	5941.4	WCSP	song
49	Spectrogram 1	1	458.672	458.672099275	458.763047628	0.091	4593.8	6187.5	5343.8	31.3	46.6	54.6	458.672	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5758bf2aaf.wav	file5e5758bf2aaf.wav	458.672	4338.8	6723.1	WCSP	
50	Spectrogram 1	1	459.958	459.957502665	460.066640689	0.109	4781.2	6093.8	5343.8	36.2	52.8	59.6	459.958	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5758bf2aaf.wav	file5e5758bf2aaf.wav	459.958	4768.7	6762.2	WCSP	
51	Spectrogram 1	1	461.079	461.079199020	462.370665634	1.291	3093.8	4781.2	3656.2	25.0	40.4	58.8	461.079	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5758bf2aaf.wav	file5e5758bf2aaf.wav	461.079	3009.8	4925.1	WCSP	song
52	Spectrogram 1	1	472.209	472.208567164	473.518223448	1.310	2812.5	4500.0	3562.5	25.1	39.9	59.2	472.209	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5758bf2aaf.wav	file5e5758bf2aaf.wav	472.209	2736.2	4690.6	WCSP	song
53	Spectrogram 1	1	474.170	474.170388047	475.643751368	1.473	2625.0	3375.0	3000.0	27.0	38.1	57.9	474.170	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5758bf2aaf.wav	file5e5758bf2aaf.wav	474.170	2618.9	3439.7	SPSA	
54	Spectrogram 1	1	482.728	482.727970083	484.019436697	1.291	2812.5	4687.5	3656.2	26.0	43.5	60.6	482.728	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5758bf2aaf.wav	file5e5758bf2aaf.wav	482.728	2736.2	5042.3	WCSP	song
55	Spectrogram 1	1	484.548	484.547813994	485.305716936	0.758	2625.0	3468.8	3000.0	28.4	41.7	56.9	484.548	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5758bf2aaf.wav	file5e5758bf2aaf.wav	484.548	2579.8	3557.0	AMPI	*AMPI
