Selection	View	Channel	Begin Clock Time	Begin Time (s)	End Time (s)	Delta Time (s)	Freq 5% (Hz)	Freq 95% (Hz)	Center Freq (Hz)	Avg Power (dB)	Max Power (dB)	Energy (dB)	Begin Date Time	Begin Path	Begin File	File Offset (s)	Low Freq (Hz)	High Freq (Hz)	ID	NOTES
11	Spectrogram 1	1	52.087	52.086625675	52.789750498	0.703	1500.0	2906.2	2250.0	36.7	50.8	69.0	52.087	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5758f67495.wav	file5e5758f67495.wav	52.087	1113.9	3493.7	CLNU	
12	Spectrogram 1	1	54.366	54.365503449	55.081184072	0.716	1500.0	2906.2	2156.2	38.3	54.0	71.0	54.366	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5758f67495.wav	file5e5758f67495.wav	54.366	1012.7	3594.9	CLNU	
13	Spectrogram 1	1	56.409	56.408912200	57.155982324	0.747	2343.8	3187.5	2718.8	28.5	41.6	57.0	56.409	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5758f67495.wav	file5e5758f67495.wav	56.409	2253.2	3215.2	ROWR	
14	Spectrogram 1	1	59.835	59.834786249	60.619523775	0.785	1687.5	2812.5	2156.2	39.0	55.4	71.5	59.835	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5758f67495.wav	file5e5758f67495.wav	59.835	1113.9	3341.8	CLNU	
15	Spectrogram 1	1	63.143	63.143239657	64.819439011	1.676	1593.8	2812.5	2156.2	38.3	54.7	74.6	63.143	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5758f67495.wav	file5e5758f67495.wav	63.143	1088.6	3594.9	CLNU	
16	Spectrogram 1	1	66.615	66.614918469	67.330599093	0.716	1687.5	2812.5	2156.2	40.5	55.3	72.8	66.615	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5758f67495.wav	file5e5758f67495.wav	66.615	1113.9	3468.4	CLNU	
17	Spectrogram 1	1	68.994	68.994242647	69.647144268	0.653	1593.8	2812.5	2156.2	38.8	52.8	70.5	68.994	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5758f67495.wav	file5e5758f67495.wav	68.994	1164.6	3417.7	CLNU	
18	Spectrogram 1	1	71.401	71.401054259	72.010010579	0.609	1500.0	2906.2	2250.0	38.2	53.0	70.4	71.401	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5758f67495.wav	file5e5758f67495.wav	71.401	911.4	3620.3	CLNU	
19	Spectrogram 1	1	75.708	75.707693799	76.391984921	0.684	1781.2	2906.2	2250.0	40.0	55.0	72.3	75.708	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5758f67495.wav	file5e5758f67495.wav	75.708	1063.3	3519.0	CLNU	
20	Spectrogram 1	1	76.656	76.655656730	77.245779349	0.590	1500.0	2812.5	2156.2	40.8	55.5	72.4	76.656	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5758f67495.wav	file5e5758f67495.wav	76.656	1088.6	3544.3	CLNU	
21	Spectrogram 1	1	77.579	77.578508060	78.237687581	0.659	1687.5	2812.5	2156.2	40.6	56.2	73.0	77.579	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5758f67495.wav	file5e5758f67495.wav	77.579	1012.7	3620.3	CLNU	
22	Spectrogram 1	1	78.671	78.670862695	79.273541115	0.603	1593.8	2812.5	2250.0	39.7	54.4	71.5	78.671	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5758f67495.wav	file5e5758f67495.wav	78.671	987.3	3544.3	CLNU	
23	Spectrogram 1	1	83.711	83.710739555	84.426420178	0.716	1500.0	2812.5	2156.2	40.4	56.6	72.8	83.711	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5758f67495.wav	file5e5758f67495.wav	83.711	987.3	3392.4	CLNU	
24	Spectrogram 1	1	87.691	87.690928284	88.262217203	0.571	1687.5	2812.5	2250.0	41.0	55.8	72.3	87.691	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5758f67495.wav	file5e5758f67495.wav	87.691	1088.6	3392.4	CLNU	
25	Spectrogram 1	1	89.219	89.219450105	89.859795926	0.640	2062.5	6281.2	4406.2	35.1	54.4	71.5	89.219	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5758f67495.wav	file5e5758f67495.wav	89.219	1012.7	7721.5	PIKA	
26	Spectrogram 1	1	92.635	92.634627816	93.300085238	0.665	1687.5	2812.5	2156.2	39.6	54.4	71.4	92.635	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5758f67495.wav	file5e5758f67495.wav	92.635	987.3	3240.5	CLNU	
27	Spectrogram 1	1	95.614	95.614294051	96.386475776	0.772	1593.8	2625.0	2156.2	40.2	56.1	72.6	95.614	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5758f67495.wav	file5e5758f67495.wav	95.614	1063.3	3367.1	CLNU	
28	Spectrogram 1	1	97.196	97.196324902	97.792725421	0.596	1781.2	2625.0	2156.2	41.8	56.5	73.2	97.196	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5758f67495.wav	file5e5758f67495.wav	97.196	1113.9	3443.0	CLNU	
29	Spectrogram 1	1	98.860	98.859968456	100.504778310	1.645	1500.0	2718.8	2156.2	38.9	57.6	75.0	98.860	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5758f67495.wav	file5e5758f67495.wav	98.860	936.7	3392.4	CLNU	
30	Spectrogram 1	1	102.212	102.212367165	102.840157185	0.628	1781.2	2812.5	2250.0	38.8	52.4	70.3	102.212	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5758f67495.wav	file5e5758f67495.wav	102.212	1164.6	3392.4	CLNU	
31	Spectrogram 1	1	104.058	104.058069825	104.710971446	0.653	1500.0	2718.8	2156.2	38.3	53.1	70.3	104.058	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5758f67495.wav	file5e5758f67495.wav	104.058	936.7	3367.1	CLNU	
32	Spectrogram 1	1	108.051	108.050999636	108.747846558	0.697	1593.8	2812.5	2156.2	38.4	53.1	70.7	108.051	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5758f67495.wav	file5e5758f67495.wav	108.051	1113.9	3519.0	CLNU	
33	Spectrogram 1	1	109.890	109.890424396	110.650050320	0.760	1687.5	2812.5	2250.0	39.9	54.9	72.2	109.890	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5758f67495.wav	file5e5758f67495.wav	109.890	1088.6	3367.1	CLNU	
34	Spectrogram 1	1	112.163	112.163024269	112.866149092	0.703	1687.5	2812.5	2156.2	39.6	53.7	71.8	112.163	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5758f67495.wav	file5e5758f67495.wav	112.163	1088.6	3392.4	CLNU	
35	Spectrogram 1	1	113.739	113.738777221	114.473291545	0.735	1687.5	2812.5	2250.0	40.5	55.9	72.6	113.739	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5758f67495.wav	file5e5758f67495.wav	113.739	1164.6	3417.7	CLNU	
36	Spectrogram 1	1	116.815	116.814948321	117.593407946	0.778	1593.8	2812.5	2250.0	38.3	53.9	70.7	116.815	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5758f67495.wav	file5e5758f67495.wav	116.815	1063.3	3367.1	CLNU	
37	Spectrogram 1	1	118.528	118.528219672	119.356902499	0.829	1687.5	2625.0	2156.2	40.4	57.1	73.6	118.528	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5758f67495.wav	file5e5758f67495.wav	118.528	987.3	3493.7	CLNU	
38	Spectrogram 1	1	122.044	122.043591468	122.715326790	0.672	1687.5	2906.2	2250.0	39.4	53.7	71.5	122.044	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5758f67495.wav	file5e5758f67495.wav	122.044	1063.3	3493.7	CLNU	
39	Spectrogram 1	1	123.375	123.374506312	124.021130033	0.647	1500.0	2812.5	2250.0	39.7	54.8	71.4	123.375	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5758f67495.wav	file5e5758f67495.wav	123.375	1088.6	3367.1	CLNU	
40	Spectrogram 1	1	129.169	129.168830778	129.871955601	0.703	1687.5	2812.5	2250.0	40.6	56.1	72.2	129.169	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5758f67495.wav	file5e5758f67495.wav	129.169	1063.3	3164.6	CLNU	
41	Spectrogram 1	1	131.536	131.535599155	133.098796306	1.563	1500.0	2812.5	2156.2	37.5	53.6	73.4	131.536	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5758f67495.wav	file5e5758f67495.wav	131.536	911.4	3341.8	CLNU	
42	Spectrogram 1	1	135.899	135.898739797	137.995558465	2.097	1593.8	2812.5	2250.0	39.7	56.5	77.0	135.899	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5758f67495.wav	file5e5758f67495.wav	135.899	1088.6	3594.9	CLNU	
43	Spectrogram 1	1	141.229	141.228677070	141.944357694	0.716	1781.2	2812.5	2250.0	39.7	53.9	71.8	141.229	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5758f67495.wav	file5e5758f67495.wav	141.229	1189.9	3417.7	CLNU	
44	Spectrogram 1	1	145.928	145.927662718	147.001183653	1.074	1781.2	2812.5	2250.0	40.0	57.8	74.2	145.928	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5758f67495.wav	file5e5758f67495.wav	145.928	1063.3	3493.7	CLNU	
45	Spectrogram 1	1	149.537	149.537455336	150.466584566	0.929	1687.5	2906.2	2250.0	38.8	55.9	72.7	149.537	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5758f67495.wav	file5e5758f67495.wav	149.537	987.3	3594.9	CLNU	
46	Spectrogram 1	1	152.676	152.676405438	153.599256768	0.923	1593.8	2906.2	2250.0	37.6	54.4	71.4	152.676	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5758f67495.wav	file5e5758f67495.wav	152.676	987.3	3569.6	CLNU	
47	Spectrogram 1	1	158.814	158.813513605	160.489712960	1.676	1500.0	2812.5	2156.2	37.1	54.1	73.2	158.814	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5758f67495.wav	file5e5758f67495.wav	158.814	936.7	3316.5	CLNU	
48	Spectrogram 1	1	162.543	162.542913112	163.792215252	1.249	1593.8	2812.5	2250.0	40.1	55.9	74.9	162.543	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5758f67495.wav	file5e5758f67495.wav	162.543	860.8	3367.1	CLNU	
49	Spectrogram 1	1	166.303	166.303375334	166.993944356	0.691	1687.5	2718.8	2156.2	40.0	53.8	72.2	166.303	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5758f67495.wav	file5e5758f67495.wav	166.303	1063.3	3443.0	CLNU	
50	Spectrogram 1	1	168.293	168.293469698	168.984038721	0.691	1781.2	2906.2	2250.0	39.8	54.1	71.9	168.293	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5758f67495.wav	file5e5758f67495.wav	168.293	1063.3	3417.7	CLNU	
51	Spectrogram 1	1	173.727	173.727008356	174.442688979	0.716	1781.2	2812.5	2156.2	39.1	53.3	72.0	173.727	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5758f67495.wav	file5e5758f67495.wav	173.727	936.7	3594.9	CLNU	
52	Spectrogram 1	1	178.191	178.190595401	178.950221325	0.760	1781.2	2812.5	2250.0	41.0	56.3	73.9	178.191	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5758f67495.wav	file5e5758f67495.wav	178.191	886.1	3392.4	CLNU	
53	Spectrogram 1	1	180.137	180.136744464	180.833591387	0.697	1687.5	2812.5	2156.2	38.8	53.0	70.3	180.137	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5758f67495.wav	file5e5758f67495.wav	180.137	1265.8	3367.1	CLNU	
54	Spectrogram 1	1	182.296	182.296342134	183.062245959	0.766	1687.5	2906.2	2156.2	37.4	53.1	70.1	182.296	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5758f67495.wav	file5e5758f67495.wav	182.296	1189.9	3594.9	CLNU	
55	Spectrogram 1	1	185.696	185.696163099	188.640498294	2.944	1593.8	2812.5	2156.2	38.0	54.1	76.7	185.696	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5758f67495.wav	file5e5758f67495.wav	185.696	1113.9	3569.6	CLNU	
56	Spectrogram 1	1	192.885	192.885130906	193.644756830	0.760	1593.8	2625.0	2062.5	35.2	47.9	66.1	192.885	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5758f67495.wav	file5e5758f67495.wav	192.885	1341.8	2987.3	CLNU	
57	Spectrogram 1	1	197.474	197.474275955	198.968416203	1.494	1312.5	2906.2	2156.2	36.2	52.9	72.7	197.474	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5758f67495.wav	file5e5758f67495.wav	197.474	810.1	3772.2	CLNU	
58	Spectrogram 1	1	225.595	225.595452942	226.147908160	0.552	3843.8	5625.0	4687.5	32.1	51.0	64.1	225.595	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5758f67495.wav	file5e5758f67495.wav	225.595	3240.5	6151.9	ROWR	
59	Spectrogram 1	1	228.621	228.621400840	229.079687555	0.458	3750.0	5625.0	4500.0	33.9	57.5	65.3	228.621	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5758f67495.wav	file5e5758f67495.wav	228.621	3088.6	6025.3	ROWR	
60	Spectrogram 1	1	230.568	230.567549903	231.113727221	0.546	3843.8	5343.8	4593.8	33.5	51.1	65.6	230.568	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5758f67495.wav	file5e5758f67495.wav	230.568	3139.2	6177.2	ROWR	
61	Spectrogram 1	1	232.470	232.469753665	232.928040380	0.458	3750.0	5625.0	4593.8	31.0	51.9	61.9	232.470	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5758f67495.wav	file5e5758f67495.wav	232.470	3341.8	6000.0	ROWR	
62	Spectrogram 1	1	234.462	234.461683768	234.976471584	0.515	3656.2	5625.0	4500.0	31.9	50.9	63.7	234.462	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5758f67495.wav	file5e5758f67495.wav	234.462	3113.9	6025.3	ROWR	
63	Spectrogram 1	1	237.180	237.180014556	237.644579171	0.465	3656.2	5625.0	4406.2	30.6	52.8	61.6	237.180	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5758f67495.wav	file5e5758f67495.wav	237.180	3367.1	6075.9	ROWR	
66	Spectrogram 1	1	250.708	250.707891822	251.191290138	0.483	4125.0	5531.2	4593.8	29.3	44.6	58.9	250.708	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5758f67495.wav	file5e5758f67495.wav	250.708	3848.1	5721.5	ROWR	
67	Spectrogram 1	1	253.862	253.862147040	256.699757932	2.838	3843.8	5906.2	4781.2	27.0	45.0	65.6	253.862	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5758f67495.wav	file5e5758f67495.wav	253.862	3620.3	6101.3	ROWR	
68	Spectrogram 1	1	335.044	335.043928749	336.060493139	1.017	1500.0	3750.0	2625.0	28.6	43.5	62.9	335.044	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5758f67495.wav	file5e5758f67495.wav	335.044	1316.5	4000.0	WCSP	aggression chortle
69	Spectrogram 1	1	340.920	340.920314714	341.017975922	0.098	4687.5	5906.2	5250.0	27.5	38.1	49.1	340.920	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5758f67495.wav	file5e5758f67495.wav	340.920	4506.3	6025.3	ROWR	faint call note
70	Spectrogram 1	1	377.384	377.383503576	380.383503576	3.000	1968.8	10968.8	7406.2	26.3	38.5	71.0	377.384	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5758f67495.wav	file5e5758f67495.wav	377.384	1413.0	11220.0	background	
71	Spectrogram 1	1	393.137	393.137230297	393.763149856	0.626	2906.2	3562.5	3187.5	28.1	40.9	55.8	393.137	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5758f67495.wav	file5e5758f67495.wav	393.137	2734.2	3696.2	ROWR	meep meep
72	Spectrogram 1	1	396.930	396.930157638	398.057700673	1.128	1968.8	3000.0	2625.0	29.5	46.6	61.5	396.930	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5758f67495.wav	file5e5758f67495.wav	396.930	1848.1	3240.5	ROWR	
73	Spectrogram 1	1	402.977	402.976702197	404.215223876	1.239	4593.8	5906.2	5250.0	26.5	39.1	58.9	402.977	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5758f67495.wav	file5e5758f67495.wav	402.977	4531.6	5949.4	ROWR	ROWR or DEJU
74	Spectrogram 1	1	417.297	417.297129591	418.779804290	1.483	3187.5	3843.8	3750.0	41.4	64.8	76.6	417.297	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5758f67495.wav	file5e5758f67495.wav	417.297	1898.7	4126.6	SPSA	
75	Spectrogram 1	1	413.684	413.683664905	415.308392270	1.625	2625.0	3843.8	3656.2	33.0	57.1	67.8	413.684	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5758f67495.wav	file5e5758f67495.wav	413.684	2177.2	4075.9	SPSA	
76	Spectrogram 1	1	442.810	442.810118651	475.340179116	32.530	1687.5	5625.0	3656.2	26.0	43.8	77.5	442.810	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5758f67495.wav	file5e5758f67495.wav	442.810	1544.3	5873.4	PIKA	very faint
77	Spectrogram 1	1	491.798	491.797917433	496.531454187	4.734	3468.8	4125.0	3843.8	46.6	70.7	88.5	491.798	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5758f67495.wav	file5e5758f67495.wav	491.798	1139.2	4455.7	SPSA	
78	Spectrogram 1	1	500.253	500.253163964	502.688989243	2.436	2343.8	3093.8	2906.2	33.0	52.0	67.4	500.253	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5758f67495.wav	file5e5758f67495.wav	500.253	2202.5	3316.5	SPSA	
79	Spectrogram 1	1	505.297	505.296968029	507.293340294	1.996	1218.8	3562.5	2718.8	29.1	48.9	66.6	505.297	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5758f67495.wav	file5e5758f67495.wav	505.297	1038.0	3873.4	SPSA	
80	Spectrogram 1	1	488.276	488.275568257	488.752688673	0.477	2250.0	5812.5	3750.0	26.6	39.5	59.3	488.276	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5758f67495.wav	file5e5758f67495.wav	488.276	2075.9	6000.0	PIKA	
81	Spectrogram 1	1	552.075	552.075433885	553.858357543	1.783	2062.5	3000.0	2625.0	27.2	41.6	60.2	552.075	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5758f67495.wav	file5e5758f67495.wav	552.075	1974.7	3139.2	SPSA	
82	Spectrogram 1	1	574.231	574.231291370	574.771190788	0.540	2531.2	10031.2	4687.5	36.5	60.4	73.7	574.231	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5758f67495.wav	file5e5758f67495.wav	574.231	1772.2	11367.1	PIKA	
83	Spectrogram 1	1	593.238	593.237962064	595.259445930	2.021	2625.0	3656.2	3562.5	37.5	62.2	72.9	593.238	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5758f67495.wav	file5e5758f67495.wav	593.238	2227.8	3924.1	SPSA	
90	Spectrogram 1	1	398.094	398.093604504	399.123486331	1.030	4031.2	6093.8	5062.5	26.1	38.8	59.9	398.094	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5758f67495.wav	file5e5758f67495.wav	398.094	3856.2	6190.3	ROWR	
