Selection	View	Channel	Begin Clock Time	Begin Time (s)	End Time (s)	Delta Time (s)	Freq 5% (Hz)	Freq 95% (Hz)	Center Freq (Hz)	Avg Power (dB)	Max Power (dB)	Energy (dB)	Begin Date Time	Begin Path	Begin File	File Offset (s)	Low Freq (Hz)	High Freq (Hz)	ID	NOTES
1	Spectrogram 1	1	0.502	0.502240990	1.539052216	1.037	2437.5	3468.8	2906.2	27.1	37.5	57.7	0.502	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57523d63c2.wav	file5e57523d63c2.wav	0.502	2400.0	3498.3	ROWR	
2	Spectrogram 1	1	0.020	0.019549719	4.538412909	4.519	4875.0	7500.0	6375.0	28.5	46.9	70.0	0.020	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57523d63c2.wav	file5e57523d63c2.wav	0.020	4637.3	7728.8	WCSP	fledgling
3	Spectrogram 1	1	5.164	5.164365496	7.402360359	2.238	5062.5	7593.8	6375.0	27.4	44.9	65.5	5.164	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57523d63c2.wav	file5e57523d63c2.wav	5.164	4800.0	7769.5	WCSP	fledgling
4	Spectrogram 1	1	7.834	7.834365141	8.022325070	0.188	5531.2	7781.2	6562.5	26.8	38.8	53.7	7.834	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57523d63c2.wav	file5e57523d63c2.wav	7.834	5369.5	7932.2	WCSP	fledgling
5	Spectrogram 1	1	8.689	8.689279660	8.968187942	0.279	5531.2	7593.8	6562.5	27.8	41.9	55.9	8.689	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57523d63c2.wav	file5e57523d63c2.wav	8.689	5410.2	7688.1	WCSP	fledgling
6	Spectrogram 1	1	10.623	10.623447969	12.145317077	1.522	2343.8	3562.5	2906.2	27.0	40.3	60.0	10.623	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57523d63c2.wav	file5e57523d63c2.wav	10.623	2278.0	3620.3	ROWR	
7	Spectrogram 1	1	6.440	6.439823726	7.458445281	1.019	3375.0	4500.0	3843.8	27.1	40.4	58.0	6.440	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57523d63c2.wav	file5e57523d63c2.wav	6.440	3335.6	4515.3	ROWR	
8	Spectrogram 1	1	9.545	9.544854431	15.826354018	6.281	4875.0	7593.8	6375.0	27.1	45.5	70.0	9.545	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57523d63c2.wav	file5e57523d63c2.wav	9.545	4637.3	7769.5	WCSP	fledgling
9	Spectrogram 1	1	15.740	15.739709195	16.940227456	1.201	3468.8	4406.2	3937.5	27.2	44.0	58.2	15.740	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57523d63c2.wav	file5e57523d63c2.wav	15.740	3457.6	4474.6	ROWR	
10	Spectrogram 1	1	18.540	18.540273693	18.819181976	0.279	2531.2	3656.2	3187.5	28.0	42.5	53.9	18.540	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57523d63c2.wav	file5e57523d63c2.wav	18.540	2400.0	3823.7	GCRF	
11	Spectrogram 1	1	19.219	19.219354730	20.407746544	1.188	2437.5	3562.5	2906.2	27.6	42.1	59.6	19.219	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57523d63c2.wav	file5e57523d63c2.wav	19.219	2359.3	3661.0	ROWR	
12	Spectrogram 1	1	20.565	20.565390356	20.807919297	0.243	2718.8	4500.0	3937.5	31.8	48.4	59.4	20.565	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57523d63c2.wav	file5e57523d63c2.wav	20.565	2278.0	4718.6	GCRF	
13	Spectrogram 1	1	16.309	16.309007431	24.736888151	8.428	5156.2	7593.8	6468.8	27.0	47.6	70.6	16.309	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57523d63c2.wav	file5e57523d63c2.wav	16.309	5044.1	7688.1	WCSP	fledgling
14	Spectrogram 1	1	21.644	21.643550063	21.898205451	0.255	3093.8	4687.5	3750.0	32.0	50.5	59.3	21.644	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57523d63c2.wav	file5e57523d63c2.wav	21.644	2806.8	4922.0	GCRF	
15	Spectrogram 1	1	24.544	24.544266917	35.858242042	11.314	2812.5	4500.0	3750.0	28.0	50.6	71.5	24.544	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57523d63c2.wav	file5e57523d63c2.wav	24.544	2684.7	4678.0	GCRF	
16	Spectrogram 1	1	28.619	28.618753136	34.390941945	5.772	5156.2	7875.0	6562.5	27.3	46.0	69.8	28.619	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57523d63c2.wav	file5e57523d63c2.wav	28.619	4962.7	7972.9	WCSP	fledgling
