Selection	View	Channel	Begin Clock Time	Begin Time (s)	End Time (s)	Delta Time (s)	Freq 5% (Hz)	Freq 95% (Hz)	Center Freq (Hz)	Avg Power (dB)	Max Power (dB)	Energy (dB)	Begin Date Time	Begin Path	Begin File	File Offset (s)	Low Freq (Hz)	High Freq (Hz)	ID	NOTES
1	Spectrogram 1	1	16.354	16.354136803	17.773287821	1.419	3187.5	4312.5	3750.0	29.1	41.5	62.1	16.354	/Users/mary/Desktop/listens_20180309/completed_listens/file5e577bc5790d.wav	file5e577bc5790d.wav	16.354	3070.7	4444.4	MOCH	call
2	Spectrogram 1	1	19.705	19.704942671	22.704942671	3.000	1500.0	10781.2	5343.8	28.3	43.4	73.0	19.705	/Users/mary/Desktop/listens_20180309/completed_listens/file5e577bc5790d.wav	file5e577bc5790d.wav	19.705	1413.0	11220.0	background	
3	Spectrogram 1	1	28.782	28.782421967	29.453293357	0.671	4312.5	8062.5	7125.0	64.9	88.8	103.2	28.782	/Users/mary/Desktop/listens_20180309/completed_listens/file5e577bc5790d.wav	file5e577bc5790d.wav	28.782	1171.7	11353.5	AMRO	juv
4	Spectrogram 1	1	42.975	42.975485434	43.646356824	0.671	6281.2	7781.2	7031.2	65.7	92.3	104.4	42.975	/Users/mary/Desktop/listens_20180309/completed_listens/file5e577bc5790d.wav	file5e577bc5790d.wav	42.975	848.5	11878.8	AMRO	juv
5	Spectrogram 1	1	56.785	56.784907880	57.731008559	0.946	2062.5	3750.0	2812.5	29.3	41.3	61.8	56.785	/Users/mary/Desktop/listens_20180309/completed_listens/file5e577bc5790d.wav	file5e577bc5790d.wav	56.785	2020.2	3878.8	HETH	song
6	Spectrogram 1	1	63.353	63.353138250	64.178826115	0.826	2343.8	4218.8	3093.8	28.6	39.9	60.9	63.353	/Users/mary/Desktop/listens_20180309/completed_listens/file5e577bc5790d.wav	file5e577bc5790d.wav	63.353	2262.6	4363.6	HETH	song
7	Spectrogram 1	1	64.540	64.540064556	65.305546015	0.765	6375.0	8062.5	7125.0	64.2	90.4	103.2	64.540	/Users/mary/Desktop/listens_20180309/completed_listens/file5e577bc5790d.wav	file5e577bc5790d.wav	64.540	971.4	11313.7	AMRO	juv
8	Spectrogram 1	1	80.920	80.919500967	81.280739408	0.361	2437.5	3281.2	2906.2	30.7	44.4	56.4	80.920	/Users/mary/Desktop/listens_20180309/completed_listens/file5e577bc5790d.wav	file5e577bc5790d.wav	80.920	2424.2	3434.3	HETH	song first not
9	Spectrogram 1	1	83.304	83.303802145	83.776852484	0.473	6000.0	7875.0	7031.2	64.4	87.9	101.3	83.304	/Users/mary/Desktop/listens_20180309/completed_listens/file5e577bc5790d.wav	file5e577bc5790d.wav	83.304	1535.4	11717.2	AMRO	juv
10	Spectrogram 1	1	84.302	84.301508315	85.084191604	0.783	2437.5	3750.0	3093.8	29.0	40.7	59.7	84.302	/Users/mary/Desktop/listens_20180309/completed_listens/file5e577bc5790d.wav	file5e577bc5790d.wav	84.302	2383.8	3919.2	HETH	
