Selection	View	Channel	Begin Clock Time	Begin Time (s)	End Time (s)	Delta Time (s)	Freq 5% (Hz)	Freq 95% (Hz)	Center Freq (Hz)	Avg Power (dB)	Max Power (dB)	Energy (dB)	Begin Date Time	Begin Path	Begin File	File Offset (s)	Low Freq (Hz)	High Freq (Hz)	ID	NOTES
94	Spectrogram 1	1	151.561	151.560920480	151.657932057	0.097	2906.2	3468.8	3375.0	38.5	54.1	60.0	151.561	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57599428e.wav	file5e57599428e.wav	151.561	2415.3	3872.2	MARMOT	
95	Spectrogram 1	1	169.291	169.290664991	169.424055909	0.133	2437.5	3468.8	3281.2	33.3	49.0	56.4	169.291	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57599428e.wav	file5e57599428e.wav	169.291	2338.7	3833.9	MARMOT	
96	Spectrogram 1	1	180.917	180.916779034	181.019853835	0.103	2906.2	3656.2	3375.0	28.5	44.4	48.9	180.917	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57599428e.wav	file5e57599428e.wav	180.917	2837.1	3872.2	MARMOT	
106	Spectrogram 1	1	189.610	189.609989561	189.725190809	0.115	3187.5	3562.5	3468.8	40.7	57.5	62.3	189.610	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57599428e.wav	file5e57599428e.wav	189.610	2683.7	3910.5	MARMOT	
108	Spectrogram 1	1	199.116	199.116052682	199.237317153	0.121	3187.5	3562.5	3468.8	43.9	60.1	65.4	199.116	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57599428e.wav	file5e57599428e.wav	199.116	2722.0	3948.9	MARMOT	
115	Spectrogram 1	1	208.209	208.208715386	208.336043080	0.127	3187.5	3562.5	3468.8	40.0	58.3	62.5	208.209	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57599428e.wav	file5e57599428e.wav	208.209	2530.4	3910.5	MARMOT	
126	Spectrogram 1	1	215.465	215.465487666	215.604941808	0.139	3281.2	3562.5	3468.8	39.8	58.7	63.5	215.465	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57599428e.wav	file5e57599428e.wav	215.465	2453.7	4140.6	MARMOT	
128	Spectrogram 1	1	223.639	223.638853881	223.747991904	0.109	3281.2	3562.5	3468.8	35.9	51.1	56.3	223.639	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57599428e.wav	file5e57599428e.wav	223.639	2913.7	3948.9	MARMOT	
134	Spectrogram 1	1	229.670	229.670476986	229.834184021	0.164	3187.5	3562.5	3468.8	40.8	59.2	64.3	229.670	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57599428e.wav	file5e57599428e.wav	229.670	2530.4	3910.5	MARMOT	
140	Spectrogram 1	1	235.209	235.209099241	235.306110817	0.097	3000.0	3562.5	3375.0	37.3	52.0	58.3	235.209	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57599428e.wav	file5e57599428e.wav	235.209	2607.0	3910.5	MARMOT	
146	Spectrogram 1	1	240.480	240.480226940	240.577238516	0.097	3000.0	3468.8	3281.2	29.5	40.4	47.5	240.480	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57599428e.wav	file5e57599428e.wav	240.480	2913.7	3603.8	MARMOT	
153	Spectrogram 1	1	262.848	262.847761348	262.969025819	0.121	3000.0	3750.0	3281.2	27.3	41.9	47.9	262.848	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57599428e.wav	file5e57599428e.wav	262.848	2913.7	3872.2	MARMOT	
154	Spectrogram 1	1	270.480	270.479598402	270.564483532	0.085	2531.2	3468.8	3281.2	31.0	44.8	51.5	270.480	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57599428e.wav	file5e57599428e.wav	270.480	2492.0	3757.2	MARMOT	
155	Spectrogram 1	1	278.943	278.942548076	279.082002217	0.139	2906.2	3750.0	3375.0	28.2	43.8	50.1	278.943	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57599428e.wav	file5e57599428e.wav	278.943	2837.1	3987.2	MARMOT	
