Selection	View	Channel	Begin Clock Time	Begin Time (s)	End Time (s)	Delta Time (s)	Freq 5% (Hz)	Freq 95% (Hz)	Center Freq (Hz)	Avg Power (dB)	Max Power (dB)	Energy (dB)	Begin Date Time	Begin Path	Begin File	File Offset (s)	Low Freq (Hz)	High Freq (Hz)	ID	NOTES
1	Spectrogram 1	1	0.001	0.001183652	3.685674671	3.684	4968.8	6281.2	5531.2	32.5	56.2	70.4	0.001	/Users/mary/Desktop/listens_20180309/file5e5765343cf0.wav	file5e5765343cf0.wav	0.001	4789.8	6547.8	WCSP	agitated calls
2	Spectrogram 1	1	5.453	5.452514251	7.668613023	2.216	2906.2	5531.2	4031.2	35.6	57.0	74.7	5.453	/Users/mary/Desktop/listens_20180309/file5e5765343cf0.wav	file5e5765343cf0.wav	5.453	2573.2	6242.0	WCSP	song
3	Spectrogram 1	1	4.178	4.178100510	5.201398243	1.023	4875.0	6093.8	5437.5	28.7	40.5	60.0	4.178	/Users/mary/Desktop/listens_20180309/file5e5765343cf0.wav	file5e5765343cf0.wav	4.178	4815.3	6165.6	WCSP	agitated call
4	Spectrogram 1	1	7.791	7.791163668	7.897887972	0.107	5062.5	6093.8	5625.0	32.7	46.4	54.5	7.791	/Users/mary/Desktop/listens_20180309/file5e5765343cf0.wav	file5e5765343cf0.wav	7.791	4942.7	6369.4	WCSP	agitated call
5	Spectrogram 1	1	8.231	8.230616683	8.318507286	0.088	5062.5	6187.5	5625.0	33.7	46.8	55.0	8.231	/Users/mary/Desktop/listens_20180309/file5e5765343cf0.wav	file5e5765343cf0.wav	8.231	4866.2	6394.9	WCSP	agitated call
6	Spectrogram 1	1	8.620	8.619846495	8.739126599	0.119	5156.2	6093.8	5531.2	33.6	48.7	55.8	8.620	/Users/mary/Desktop/listens_20180309/file5e5765343cf0.wav	file5e5765343cf0.wav	8.620	4968.2	6293.0	WCSP	agitated call
7	Spectrogram 1	1	9.147	9.147190113	9.247636516	0.100	5062.5	6093.8	5531.2	34.3	47.8	55.9	9.147	/Users/mary/Desktop/listens_20180309/file5e5765343cf0.wav	file5e5765343cf0.wav	9.147	4840.8	6293.0	WCSP	agitated call
8	Spectrogram 1	1	9.744	9.743590632	9.844037035	0.100	4687.5	6000.0	5437.5	32.1	45.0	54.4	9.744	/Users/mary/Desktop/listens_20180309/file5e5765343cf0.wav	file5e5765343cf0.wav	9.744	4586.0	6191.1	WCSP	agitated call
9	Spectrogram 1	1	10.170	10.170487846	10.302323750	0.132	5156.2	6375.0	5625.0	31.7	47.0	54.7	10.170	/Users/mary/Desktop/listens_20180309/file5e5765343cf0.wav	file5e5765343cf0.wav	10.170	4993.6	6471.3	WCSP	agitated call
10	Spectrogram 1	1	10.849	10.848501068	10.974059072	0.126	5062.5	6187.5	5531.2	33.1	46.7	55.8	10.849	/Users/mary/Desktop/listens_20180309/file5e5765343cf0.wav	file5e5765343cf0.wav	10.849	4891.7	6394.9	WCSP	agitated call
11	Spectrogram 1	1	11.439	11.438623687	11.576737491	0.138	4968.8	6187.5	5437.5	31.6	44.5	55.1	11.439	/Users/mary/Desktop/listens_20180309/file5e5765343cf0.wav	file5e5765343cf0.wav	11.439	4815.3	6420.4	WCSP	agitated call
12	Spectrogram 1	1	12.506	12.505866722	12.637702626	0.132	5250.0	6281.2	5625.0	29.8	41.0	52.2	12.506	/Users/mary/Desktop/listens_20180309/file5e5765343cf0.wav	file5e5765343cf0.wav	12.506	5146.5	6394.9	WCSP	agitated call
13	Spectrogram 1	1	14.063	14.062785972	14.194621877	0.132	5250.0	6093.8	5625.0	33.3	49.6	55.7	14.063	/Users/mary/Desktop/listens_20180309/file5e5765343cf0.wav	file5e5765343cf0.wav	14.063	4993.6	6369.4	WCSP	agitated call
14	Spectrogram 1	1	14.163	14.163232375	16.460943850	2.298	3000.0	5812.5	4312.5	33.4	55.4	72.6	14.163	/Users/mary/Desktop/listens_20180309/file5e5765343cf0.wav	file5e5765343cf0.wav	14.163	2751.6	6394.9	WCSP	song
15	Spectrogram 1	1	15.921	15.921044433	16.027768736	0.107	5343.8	6093.8	5531.2	34.6	49.6	56.0	15.921	/Users/mary/Desktop/listens_20180309/file5e5765343cf0.wav	file5e5765343cf0.wav	15.921	5070.1	6420.4	WCSP	agitated call
16	Spectrogram 1	1	16.511	16.511167052	16.605335555	0.094	5062.5	6281.2	5437.5	33.0	47.0	55.1	16.511	/Users/mary/Desktop/listens_20180309/file5e5765343cf0.wav	file5e5765343cf0.wav	16.511	4789.8	6496.8	WCSP	agitated call
17	Spectrogram 1	1	17.691	17.691412290	18.532650917	0.841	4875.0	6187.5	5531.2	29.0	44.3	60.3	17.691	/Users/mary/Desktop/listens_20180309/file5e5765343cf0.wav	file5e5765343cf0.wav	17.691	4713.4	6293.0	WCSP	agitated call
18	Spectrogram 1	1	20.824	20.824464239	20.924910642	0.100	5156.2	5906.2	5437.5	35.5	50.3	56.8	20.824	/Users/mary/Desktop/listens_20180309/file5e5765343cf0.wav	file5e5765343cf0.wav	20.824	4942.7	6267.5	WCSP	agitated call
19	Spectrogram 1	1	21.358	21.358085756	21.477365860	0.119	4968.8	6187.5	5437.5	30.9	44.8	53.6	21.358	/Users/mary/Desktop/listens_20180309/file5e5765343cf0.wav	file5e5765343cf0.wav	21.358	4840.8	6293.0	WCSP	agitated call
20	Spectrogram 1	1	21.609	21.609201764	23.749965734	2.141	2812.5	5625.0	4031.2	35.7	57.6	75.3	21.609	/Users/mary/Desktop/listens_20180309/file5e5765343cf0.wav	file5e5765343cf0.wav	21.609	2369.4	6675.2	WCSP	song
21	Spectrogram 1	1	23.549	23.549072927	23.668353031	0.119	4875.0	6093.8	5531.2	33.4	46.2	55.8	23.549	/Users/mary/Desktop/listens_20180309/file5e5765343cf0.wav	file5e5765343cf0.wav	23.549	4840.8	6318.5	WCSP	agitated call
22	Spectrogram 1	1	24.233	24.233364050	24.327532553	0.094	5062.5	6000.0	5437.5	33.9	47.7	54.9	24.233	/Users/mary/Desktop/listens_20180309/file5e5765343cf0.wav	file5e5765343cf0.wav	24.233	4942.7	6242.0	WCSP	agitated call
23	Spectrogram 1	1	24.880	24.879987771	24.974156274	0.094	5250.0	6187.5	5437.5	34.8	47.2	55.8	24.880	/Users/mary/Desktop/listens_20180309/file5e5765343cf0.wav	file5e5765343cf0.wav	24.880	5095.5	6445.9	WCSP	agitated call
24	Spectrogram 1	1	22.494	22.494385693	22.638777398	0.144	4875.0	6187.5	5437.5	31.8	43.7	55.4	22.494	/Users/mary/Desktop/listens_20180309/file5e5765343cf0.wav	file5e5765343cf0.wav	22.494	4866.2	6420.4	WCSP	agitated call
25	Spectrogram 1	1	25.508	25.507777791	25.601946294	0.094	4968.8	6187.5	5437.5	33.1	45.3	55.0	25.508	/Users/mary/Desktop/listens_20180309/file5e5765343cf0.wav	file5e5765343cf0.wav	25.508	4764.3	6318.5	WCSP	agitated call
26	Spectrogram 1	1	26.343	26.342738518	26.449462822	0.107	4968.8	6000.0	5343.8	31.4	43.6	52.9	26.343	/Users/mary/Desktop/listens_20180309/file5e5765343cf0.wav	file5e5765343cf0.wav	26.343	4840.8	6114.6	WCSP	agitated call
27	Spectrogram 1	1	27.058	27.058419141	27.165143445	0.107	5062.5	6000.0	5437.5	32.3	45.8	54.0	27.058	/Users/mary/Desktop/listens_20180309/file5e5765343cf0.wav	file5e5765343cf0.wav	27.058	4815.3	6216.6	WCSP	agitated call
28	Spectrogram 1	1	18.887	18.886640246	18.974530849	0.088	4781.2	5812.5	5343.8	30.1	40.7	50.3	18.887	/Users/mary/Desktop/listens_20180309/file5e5765343cf0.wav	file5e5765343cf0.wav	18.887	4764.3	5910.8	WCSP	agitated call
29	Spectrogram 1	1	19.270	19.269592158	19.338649060	0.069	4875.0	5812.5	5343.8	30.9	39.2	49.5	19.270	/Users/mary/Desktop/listens_20180309/file5e5765343cf0.wav	file5e5765343cf0.wav	19.270	4815.3	5987.3	WCSP	agitated call
30	Spectrogram 1	1	19.546	19.545819767	19.621154570	0.075	5062.5	6000.0	5531.2	29.8	39.1	49.0	19.546	/Users/mary/Desktop/listens_20180309/file5e5765343cf0.wav	file5e5765343cf0.wav	19.546	4968.2	6038.2	WCSP	agitated call
31	Spectrogram 1	1	20.136	20.135942386	20.242666690	0.107	5062.5	5906.2	5437.5	30.5	44.1	51.0	20.136	/Users/mary/Desktop/listens_20180309/file5e5765343cf0.wav	file5e5765343cf0.wav	20.136	4891.7	5910.8	WCSP	agitated call
32	Spectrogram 1	1	27.711	27.710858223	27.842694127	0.132	5156.2	6281.2	5531.2	33.4	48.4	56.7	27.711	/Users/mary/Desktop/listens_20180309/file5e5765343cf0.wav	file5e5765343cf0.wav	27.711	4942.7	6522.3	WCSP	agitated call
33	Spectrogram 1	1	28.433	28.432816746	28.501873649	0.069	5062.5	6093.8	5343.8	34.6	48.5	55.1	28.433	/Users/mary/Desktop/listens_20180309/file5e5765343cf0.wav	file5e5765343cf0.wav	28.433	4840.8	6394.9	WCSP	agitated call
34	Spectrogram 1	1	29.274	29.274055374	29.556560883	0.283	4125.0	5812.5	5343.8	32.1	50.5	60.1	29.274	/Users/mary/Desktop/listens_20180309/file5e5765343cf0.wav	file5e5765343cf0.wav	29.274	3796.2	6038.2	WCSP	agitated call
35	Spectrogram 1	1	30.611	30.611248117	32.821068989	2.210	3000.0	5718.8	4125.0	35.1	57.8	74.5	30.611	/Users/mary/Desktop/listens_20180309/file5e5765343cf0.wav	file5e5765343cf0.wav	30.611	2675.2	6598.7	WCSP	song
