Selection	View	Channel	Begin Clock Time	Begin Time (s)	End Time (s)	Delta Time (s)	Freq 5% (Hz)	Freq 95% (Hz)	Center Freq (Hz)	Avg Power (dB)	Max Power (dB)	Energy (dB)	Begin Date Time	Begin Path	Begin File	File Offset (s)	Low Freq (Hz)	High Freq (Hz)	ID	NOTES
1	Spectrogram 1	1	1.580	1.580335907	1.953224155	0.373	4593.8	6750.0	6281.2	47.7	69.5	79.0	1.580	/Users/mary/Desktop/listens_20180309/completed_listens/file5e576d71e120.wav	file5e576d71e120.wav	1.580	3549.7	7193.7	AMPI	
3	Spectrogram 1	1	5.166	5.166330894	5.645758641	0.479	4500.0	6562.5	6093.8	49.8	71.5	82.1	5.166	/Users/mary/Desktop/listens_20180309/completed_listens/file5e576d71e120.wav	file5e576d71e120.wav	5.166	3549.7	7036.6	AMPI	
4	Spectrogram 1	1	9.552	9.552206950	9.907338614	0.355	5156.2	6750.0	6281.2	54.1	74.1	85.5	9.552	/Users/mary/Desktop/listens_20180309/completed_listens/file5e576d71e120.wav	file5e576d71e120.wav	9.552	3361.3	7162.3	AMPI	
5	Spectrogram 1	1	12.677	12.677365597	13.139036761	0.462	5250.0	6562.5	6187.5	53.2	75.5	85.9	12.677	/Users/mary/Desktop/listens_20180309/completed_listens/file5e576d71e120.wav	file5e576d71e120.wav	12.677	2984.3	7036.6	AMPI	
6	Spectrogram 1	1	14.790	14.790399001	15.287583331	0.497	4687.5	6562.5	6000.0	51.2	72.5	83.6	14.790	/Users/mary/Desktop/listens_20180309/completed_listens/file5e576d71e120.wav	file5e576d71e120.wav	14.790	3549.7	6973.8	AMPI	
7	Spectrogram 1	1	16.513	16.512787573	16.779136322	0.266	4593.8	6562.5	5812.5	47.1	65.7	76.7	16.513	/Users/mary/Desktop/listens_20180309/completed_listens/file5e576d71e120.wav	file5e576d71e120.wav	16.513	3644.0	7036.6	AMPI	
8	Spectrogram 1	1	18.200	18.199662980	18.679090727	0.479	4687.5	6562.5	5812.5	50.0	70.2	82.2	18.200	/Users/mary/Desktop/listens_20180309/completed_listens/file5e576d71e120.wav	file5e576d71e120.wav	18.200	3706.8	7193.7	AMPI	
9	Spectrogram 1	1	20.881	20.880907046	21.324821627	0.444	4500.0	6656.2	5812.5	49.7	69.7	81.8	20.881	/Users/mary/Desktop/listens_20180309/completed_listens/file5e576d71e120.wav	file5e576d71e120.wav	20.881	3455.5	7099.5	AMPI	
10	Spectrogram 1	1	24.823	24.822868522	25.302296269	0.479	4593.8	6750.0	6187.5	51.3	73.0	83.6	24.823	/Users/mary/Desktop/listens_20180309/completed_listens/file5e576d71e120.wav	file5e576d71e120.wav	24.823	3706.8	7225.1	AMPI	
11	Spectrogram 1	1	26.456	26.456474178	26.793849260	0.337	4875.0	6750.0	6468.8	50.7	74.5	81.5	26.456	/Users/mary/Desktop/listens_20180309/completed_listens/file5e576d71e120.wav	file5e576d71e120.wav	26.456	3581.2	7193.7	AMPI	
12	Spectrogram 1	1	27.167	27.166737507	27.504112589	0.337	4781.2	6656.2	6281.2	51.6	73.4	82.3	27.167	/Users/mary/Desktop/listens_20180309/completed_listens/file5e576d71e120.wav	file5e576d71e120.wav	27.167	3706.8	7162.3	AMPI	
13	Spectrogram 1	1	28.112	28.111804696	28.555719276	0.444	4781.2	6750.0	6375.0	51.8	72.1	83.7	28.112	/Users/mary/Desktop/listens_20180309/completed_listens/file5e576d71e120.wav	file5e576d71e120.wav	28.112	3738.2	7193.7	AMPI	
14	Spectrogram 1	1	29.603	29.603357686	29.887463018	0.284	5156.2	6750.0	6375.0	52.1	73.8	82.5	29.603	/Users/mary/Desktop/listens_20180309/completed_listens/file5e576d71e120.wav	file5e576d71e120.wav	29.603	3361.3	7256.5	AMPI	
15	Spectrogram 1	1	30.544	30.544456597	30.864075095	0.320	4781.2	6750.0	6281.2	49.1	70.9	79.7	30.544	/Users/mary/Desktop/listens_20180309/completed_listens/file5e576d71e120.wav	file5e576d71e120.wav	30.544	3549.7	7162.3	AMPI	
16	Spectrogram 1	1	32.551	32.550950502	33.065891415	0.515	4875.0	6656.2	6375.0	52.0	73.8	84.5	32.551	/Users/mary/Desktop/listens_20180309/completed_listens/file5e576d71e120.wav	file5e576d71e120.wav	32.551	3738.2	7162.3	AMPI	
17	Spectrogram 1	1	34.966	34.965845820	35.374247234	0.408	4968.8	6750.0	6281.2	51.3	73.8	82.9	34.966	/Users/mary/Desktop/listens_20180309/completed_listens/file5e576d71e120.wav	file5e576d71e120.wav	34.966	3675.4	7256.5	AMPI	
18	Spectrogram 1	1	38.801	38.801267796	39.209669210	0.408	4781.2	6656.2	6375.0	47.0	69.9	78.1	38.801	/Users/mary/Desktop/listens_20180309/completed_listens/file5e576d71e120.wav	file5e576d71e120.wav	38.801	3895.3	7068.1	AMPI	
19	Spectrogram 1	1	39.884	39.884419373	40.275064204	0.391	4500.0	6562.5	6093.8	44.0	66.0	75.0	39.884	/Users/mary/Desktop/listens_20180309/completed_listens/file5e576d71e120.wav	file5e576d71e120.wav	39.884	3801.0	6973.8	AMPI	
20	Spectrogram 1	1	41.287	41.287189447	41.677834278	0.391	4312.5	6468.8	5343.8	41.9	64.7	72.6	41.287	/Users/mary/Desktop/listens_20180309/completed_listens/file5e576d71e120.wav	file5e576d71e120.wav	41.287	3926.7	6879.6	AMPI	
21	Spectrogram 1	1	42.601	42.601176606	43.027334603	0.426	4687.5	6468.8	6093.8	48.1	68.5	79.0	42.601	/Users/mary/Desktop/listens_20180309/completed_listens/file5e576d71e120.wav	file5e576d71e120.wav	42.601	3958.1	6911.0	AMPI	
22	Spectrogram 1	1	44.839	44.838506092	45.211394340	0.373	4687.5	6656.2	6187.5	45.9	68.5	76.5	44.839	/Users/mary/Desktop/listens_20180309/completed_listens/file5e576d71e120.wav	file5e576d71e120.wav	44.839	3989.5	7036.6	AMPI	
23	Spectrogram 1	1	25.999	25.998771292	26.602495122	0.604	3937.5	5062.5	4781.2	37.6	62.7	67.2	25.999	/Users/mary/Desktop/listens_20180309/completed_listens/file5e576d71e120.wav	file5e576d71e120.wav	25.999	3581.2	5120.4	AMPI	
24	Spectrogram 1	1	46.211	46.210997100	46.583885348	0.373	4781.2	6468.8	6093.8	44.6	66.4	75.6	46.211	/Users/mary/Desktop/listens_20180309/completed_listens/file5e576d71e120.wav	file5e576d71e120.wav	46.211	3644.0	7005.2	AMPI	
25	Spectrogram 1	1	47.543	47.542740842	47.897872506	0.355	4875.0	6656.2	6375.0	40.7	62.2	71.2	47.543	/Users/mary/Desktop/listens_20180309/completed_listens/file5e576d71e120.wav	file5e576d71e120.wav	47.543	3863.9	7068.1	AMPI	
26	Spectrogram 1	1	48.555	48.554866086	48.998780666	0.444	4500.0	6562.5	6187.5	37.3	59.5	69.3	48.555	/Users/mary/Desktop/listens_20180309/completed_listens/file5e576d71e120.wav	file5e576d71e120.wav	48.555	3518.3	7036.6	AMPI	
27	Spectrogram 1	1	51.911	51.910860315	52.425801228	0.515	4781.2	6656.2	6281.2	40.5	63.0	72.4	51.911	/Users/mary/Desktop/listens_20180309/completed_listens/file5e576d71e120.wav	file5e576d71e120.wav	51.911	4052.4	7068.1	AMPI	
28	Spectrogram 1	1	54.432	54.432295133	54.964992629	0.533	4687.5	6656.2	6187.5	42.3	64.0	74.7	54.432	/Users/mary/Desktop/listens_20180309/completed_listens/file5e576d71e120.wav	file5e576d71e120.wav	54.432	3738.2	6942.4	AMPI	
29	Spectrogram 1	1	57.700	57.699506446	58.125664443	0.426	4687.5	6562.5	5812.5	38.8	59.3	70.0	57.700	/Users/mary/Desktop/listens_20180309/completed_listens/file5e576d71e120.wav	file5e576d71e120.wav	57.700	3926.7	7005.2	AMPI	
30	Spectrogram 1	1	59.280	59.279842353	59.688243767	0.408	4875.0	6656.2	6187.5	43.3	64.8	74.7	59.280	/Users/mary/Desktop/listens_20180309/completed_listens/file5e576d71e120.wav	file5e576d71e120.wav	59.280	3926.7	7288.0	AMPI	
31	Spectrogram 1	1	60.043	60.043375431	60.434020262	0.391	4500.0	6750.0	5812.5	42.5	60.9	73.3	60.043	/Users/mary/Desktop/listens_20180309/completed_listens/file5e576d71e120.wav	file5e576d71e120.wav	60.043	3958.1	7099.5	AMPI	
32	Spectrogram 1	1	60.523	60.522803178	61.002230925	0.479	4781.2	6562.5	6093.8	43.6	65.3	75.4	60.523	/Users/mary/Desktop/listens_20180309/completed_listens/file5e576d71e120.wav	file5e576d71e120.wav	60.523	3863.9	7099.5	AMPI	
33	Spectrogram 1	1	61.393	61.392875756	61.801277170	0.408	5156.2	6750.0	6187.5	45.7	65.5	77.0	61.393	/Users/mary/Desktop/listens_20180309/completed_listens/file5e576d71e120.wav	file5e576d71e120.wav	61.393	4020.9	7225.1	AMPI	
34	Spectrogram 1	1	62.068	62.067625919	62.405001000	0.337	5062.5	6750.0	6187.5	43.0	62.8	73.0	62.068	/Users/mary/Desktop/listens_20180309/completed_listens/file5e576d71e120.wav	file5e576d71e120.wav	62.068	4146.6	7193.7	AMPI	
35	Spectrogram 1	1	62.494	62.493783916	62.973211663	0.479	4968.8	6843.8	6093.8	43.0	64.2	74.7	62.494	/Users/mary/Desktop/listens_20180309/completed_listens/file5e576d71e120.wav	file5e576d71e120.wav	62.494	4178.0	7225.1	AMPI	
36	Spectrogram 1	1	59.795	59.794783266	60.434020262	0.639	3750.0	5437.5	4781.2	37.0	55.9	68.4	59.795	/Users/mary/Desktop/listens_20180309/completed_listens/file5e576d71e120.wav	file5e576d71e120.wav	59.795	3298.4	5497.4	AMPI	
37	Spectrogram 1	1	63.151	63.150777495	63.576935493	0.426	5062.5	6656.2	6187.5	41.8	62.4	72.8	63.151	/Users/mary/Desktop/listens_20180309/completed_listens/file5e576d71e120.wav	file5e576d71e120.wav	63.151	4146.6	7162.3	AMPI	
