Selection	View	Channel	Begin Clock Time	Begin Time (s)	End Time (s)	Delta Time (s)	Freq 5% (Hz)	Freq 95% (Hz)	Center Freq (Hz)	Avg Power (dB)	Max Power (dB)	Energy (dB)	Begin Date Time	Begin Path	Begin File	File Offset (s)	Low Freq (Hz)	High Freq (Hz)	ID	NOTES
1	Spectrogram 1	1	0.312	0.312499921	111.562471892	111.250	4781.2	7218.8	6000.0	33.4	72.9	89.9	0.312	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57ed5c124.wav	file5e57ed5c124.wav	0.312	3818.2	7787.9	WCSP	
2	Spectrogram 1	1	120.480	120.480204197	120.659742983	0.180	5625.0	6656.2	6375.0	31.7	45.3	55.4	120.480	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57ed5c124.wav	file5e57ed5c124.wav	120.480	5484.8	6818.2	WCSP	
3	Spectrogram 1	1	121.157	121.156927313	121.322655423	0.166	5437.5	6937.5	6375.0	29.9	44.2	54.6	121.157	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57ed5c124.wav	file5e57ed5c124.wav	121.157	5333.3	7060.6	WCSP	
4	Spectrogram 1	1	121.778	121.778407726	121.971757187	0.193	5531.2	7218.8	6562.5	28.8	41.5	54.6	121.778	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57ed5c124.wav	file5e57ed5c124.wav	121.778	5424.2	7333.3	WCSP	
5	Spectrogram 1	1	122.414	122.413698814	122.648480304	0.235	5437.5	6750.0	6093.8	27.5	38.2	52.9	122.414	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57ed5c124.wav	file5e57ed5c124.wav	122.414	5333.3	6787.9	WCSP	
6	Spectrogram 1	1	123.132	123.131853958	123.339014096	0.207	5531.2	6750.0	6187.5	29.3	42.1	54.2	123.132	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57ed5c124.wav	file5e57ed5c124.wav	123.132	5393.9	6909.1	WCSP	
7	Spectrogram 1	1	123.919	123.919062481	124.098601267	0.180	5343.8	6562.5	6093.8	30.5	44.4	55.1	123.919	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57ed5c124.wav	file5e57ed5c124.wav	123.919	5121.2	6697.0	WCSP	
8	Spectrogram 1	1	124.527	124.526732218	124.720081680	0.193	5156.2	6750.0	6000.0	29.6	44.4	55.5	124.527	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57ed5c124.wav	file5e57ed5c124.wav	124.527	4939.4	6848.5	WCSP	
9	Spectrogram 1	1	125.493	125.493479527	125.659207637	0.166	5343.8	6562.5	6093.8	32.2	47.0	56.4	125.493	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57ed5c124.wav	file5e57ed5c124.wav	125.493	5121.2	6697.0	WCSP	
10	Spectrogram 1	1	126.198	126.197823995	126.363552105	0.166	5343.8	6562.5	6000.0	29.7	43.9	53.6	126.198	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57ed5c124.wav	file5e57ed5c124.wav	126.198	5242.4	6697.0	WCSP	
11	Spectrogram 1	1	128.104	128.103697261	128.297046722	0.193	5343.8	6656.2	6187.5	28.7	40.6	53.6	128.104	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57ed5c124.wav	file5e57ed5c124.wav	128.104	5242.4	6757.6	WCSP	
12	Spectrogram 1	1	128.780	128.780420377	129.084255245	0.304	5343.8	6656.2	6093.8	26.9	36.8	53.2	128.780	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57ed5c124.wav	file5e57ed5c124.wav	128.780	5303.0	6697.0	WCSP	
13	Spectrogram 1	1	129.402	129.401900790	129.705735658	0.304	5343.8	6562.5	6000.0	27.3	38.7	53.9	129.402	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57ed5c124.wav	file5e57ed5c124.wav	129.402	5242.4	6697.0	WCSP	
14	Spectrogram 1	1	131.280	131.280152704	131.487312841	0.207	5250.0	6375.0	5906.2	27.9	40.3	52.5	131.280	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57ed5c124.wav	file5e57ed5c124.wav	131.280	5090.9	6545.5	WCSP	
15	Spectrogram 1	1	132.164	132.164035958	132.357385419	0.193	5531.2	6656.2	6000.0	31.6	47.8	56.1	132.164	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57ed5c124.wav	file5e57ed5c124.wav	132.164	5363.6	6818.2	WCSP	
16	Spectrogram 1	1	133.062	133.061729887	133.255079349	0.193	5531.2	6750.0	6187.5	30.7	44.9	55.0	133.062	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57ed5c124.wav	file5e57ed5c124.wav	133.062	5454.5	6878.8	WCSP	
17	Spectrogram 1	1	133.600	133.600346245	133.835127734	0.235	5062.5	6750.0	6000.0	28.7	41.7	55.4	133.600	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57ed5c124.wav	file5e57ed5c124.wav	133.600	4939.4	6909.1	WCSP	
18	Spectrogram 1	1	134.673	134.672739971	134.920135762	0.247	5250.0	6656.2	5906.2	27.6	41.1	53.5	134.673	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57ed5c124.wav	file5e57ed5c124.wav	134.673	5121.2	6697.0	WCSP	
19	Spectrogram 1	1	135.793	135.792531444	136.052948065	0.260	5343.8	6656.2	6000.0	29.2	44.4	55.3	135.793	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57ed5c124.wav	file5e57ed5c124.wav	135.793	5212.1	6787.9	WCSP	
20	Spectrogram 1	1	136.964	136.964406240	137.120656213	0.156	5250.0	6656.2	5906.2	29.8	44.3	54.4	136.964	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57ed5c124.wav	file5e57ed5c124.wav	136.964	5151.5	6878.8	WCSP	
21	Spectrogram 1	1	138.332	138.331593503	138.526905969	0.195	5343.8	6281.2	5812.5	32.1	48.3	56.1	138.332	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57ed5c124.wav	file5e57ed5c124.wav	138.332	5242.4	6484.8	WCSP	
22	Spectrogram 1	1	139.412	139.412322482	139.581593286	0.169	5437.5	6562.5	6000.0	31.5	45.2	55.8	139.412	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57ed5c124.wav	file5e57ed5c124.wav	139.412	5181.8	6757.6	WCSP	
23	Spectrogram 1	1	140.285	140.284718164	140.545134785	0.260	5437.5	6562.5	6000.0	30.2	46.2	56.1	140.285	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57ed5c124.wav	file5e57ed5c124.wav	140.285	5242.4	6727.3	WCSP	
24	Spectrogram 1	1	141.131	141.131072183	141.339405481	0.208	5437.5	6562.5	5812.5	30.3	45.0	54.9	141.131	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57ed5c124.wav	file5e57ed5c124.wav	141.131	5272.7	6666.7	WCSP	
25	Spectrogram 1	1	142.850	142.849821885	143.071176013	0.221	5531.2	6843.8	6093.8	28.7	43.0	54.1	142.850	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57ed5c124.wav	file5e57ed5c124.wav	142.850	5393.9	7000.0	WCSP	
26	Spectrogram 1	1	143.761	143.761280060	143.904509202	0.143	5531.2	6562.5	6093.8	32.4	45.6	55.8	143.761	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57ed5c124.wav	file5e57ed5c124.wav	143.761	5333.3	6757.6	WCSP	
27	Spectrogram 1	1	144.686	144.685759066	144.802946546	0.117	5625.0	6750.0	6187.5	30.0	42.9	52.2	144.686	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57ed5c124.wav	file5e57ed5c124.wav	144.686	5484.8	6878.8	WCSP	
28	Spectrogram 1	1	146.561	146.560758741	146.651904558	0.091	5437.5	6187.5	5812.5	28.1	39.2	46.9	146.561	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57ed5c124.wav	file5e57ed5c124.wav	146.561	5424.2	6242.4	WCSP	
29	Spectrogram 1	1	147.108	147.107633646	147.263883619	0.156	5343.8	6187.5	5812.5	29.7	41.3	51.7	147.108	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57ed5c124.wav	file5e57ed5c124.wav	147.108	5333.3	6333.3	WCSP	
30	Spectrogram 1	1	147.752	147.752095735	147.960429032	0.208	5437.5	6562.5	6093.8	27.9	39.1	51.9	147.752	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57ed5c124.wav	file5e57ed5c124.wav	147.752	5363.6	6575.8	WCSP	
31	Spectrogram 1	1	148.494	148.494283106	148.676574741	0.182	6000.0	6843.8	6468.8	28.8	42.3	51.5	148.494	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57ed5c124.wav	file5e57ed5c124.wav	148.494	5878.8	6848.5	WCSP	
32	Spectrogram 1	1	149.406	149.405741281	149.601053747	0.195	5343.8	6468.8	5812.5	28.6	42.0	52.7	149.406	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57ed5c124.wav	file5e57ed5c124.wav	149.406	5242.4	6484.8	WCSP	
33	Spectrogram 1	1	150.226	150.226053638	150.460428598	0.234	5625.0	6656.2	6187.5	34.6	49.4	60.3	150.226	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57ed5c124.wav	file5e57ed5c124.wav	150.226	5333.3	6848.5	WCSP	
34	Spectrogram 1	1	151.463	151.463032590	151.632303394	0.169	5531.2	6562.5	6093.8	31.7	45.6	55.5	151.463	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57ed5c124.wav	file5e57ed5c124.wav	151.463	5424.2	6787.9	WCSP	
35	Spectrogram 1	1	152.895	152.895324008	153.077615643	0.182	5250.0	6562.5	5906.2	29.4	41.2	54.2	152.895	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57ed5c124.wav	file5e57ed5c124.wav	152.895	5151.5	6666.7	WCSP	
36	Spectrogram 1	1	154.093	154.093240467	154.301573764	0.208	5718.8	7031.2	6375.0	29.5	43.3	54.7	154.093	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57ed5c124.wav	file5e57ed5c124.wav	154.093	5545.5	7151.5	WCSP	
37	Spectrogram 1	1	156.307	156.306781749	156.515115046	0.208	5812.5	6562.5	6187.5	34.9	50.1	59.0	156.307	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57ed5c124.wav	file5e57ed5c124.wav	156.307	5575.8	6787.9	WCSP	
38	Spectrogram 1	1	157.700	157.700010674	157.882302309	0.182	5718.8	6468.8	6000.0	35.2	51.1	58.9	157.700	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57ed5c124.wav	file5e57ed5c124.wav	157.700	5393.9	6697.0	WCSP	
39	Spectrogram 1	1	159.162	159.162018060	162.625559125	3.464	5437.5	6750.0	5906.2	40.6	63.2	80.3	159.162	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57ed5c124.wav	file5e57ed5c124.wav	159.162	4697.0	7424.2	WCSP	
40	Spectrogram 1	1	163.693	163.693267273	163.849517246	0.156	5531.2	6656.2	6093.8	40.6	57.3	66.0	163.693	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57ed5c124.wav	file5e57ed5c124.wav	163.693	4969.7	7303.0	WCSP	
41	Spectrogram 1	1	164.540	164.539621293	164.669829604	0.130	5437.5	6468.8	5812.5	43.2	58.9	66.8	164.540	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57ed5c124.wav	file5e57ed5c124.wav	164.540	4878.8	6697.0	WCSP	
42	Spectrogram 1	1	166.063	166.063058528	166.271391826	0.208	5625.0	6468.8	5906.2	35.9	53.5	59.9	166.063	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57ed5c124.wav	file5e57ed5c124.wav	166.063	5454.5	6697.0	WCSP	
43	Spectrogram 1	1	167.170	167.169829170	167.339099974	0.169	5531.2	6656.2	6000.0	38.1	55.2	62.9	167.170	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57ed5c124.wav	file5e57ed5c124.wav	167.170	5090.9	6909.1	WCSP	
