Selection	View	Channel	Begin Clock Time	Begin Time (s)	End Time (s)	Delta Time (s)	Freq 5% (Hz)	Freq 95% (Hz)	Center Freq (Hz)	Avg Power (dB)	Max Power (dB)	Energy (dB)	Begin Date Time	Begin Path	Begin File	File Offset (s)	Low Freq (Hz)	High Freq (Hz)	ID	NOTES
1	Spectrogram 1	1	2.291	2.290897882	3.457899991	1.167	2812.5	5156.2	3656.2	37.6	51.8	72.6	2.291	/Users/mary/Desktop/listens_20180309/completed_listens/file5e574b10c2f5.wav	file5e574b10c2f5.wav	2.291	2776.9	5520.7	WCSP	song
2	Spectrogram 1	1	10.870	10.870218614	12.437730322	1.568	3000.0	5156.2	3843.8	37.3	53.3	73.3	10.870	/Users/mary/Desktop/listens_20180309/completed_listens/file5e574b10c2f5.wav	file5e574b10c2f5.wav	10.870	2909.1	5454.5	WCSP	song
3	Spectrogram 1	1	20.123	20.123078637	21.676779669	1.554	2718.8	5343.8	3562.5	37.1	52.7	73.9	20.123	/Users/mary/Desktop/listens_20180309/completed_listens/file5e574b10c2f5.wav	file5e574b10c2f5.wav	20.123	2710.7	5752.1	WCSP	song
4	Spectrogram 1	1	27.614	27.614105995	27.986994242	0.373	2625.0	5437.5	3375.0	37.2	53.5	68.5	27.614	/Users/mary/Desktop/listens_20180309/completed_listens/file5e574b10c2f5.wav	file5e574b10c2f5.wav	27.614	2578.5	6247.9	PIKA	
5	Spectrogram 1	1	34.866	34.865802137	35.135110316	0.269	4687.5	8156.2	5531.2	34.0	52.3	64.7	34.866	/Users/mary/Desktop/listens_20180309/completed_listens/file5e574b10c2f5.wav	file5e574b10c2f5.wav	34.866	4495.9	8826.4	PIKA	
6	Spectrogram 1	1	84.246	84.246302715	87.246302715	3.000	1500.0	7781.2	2250.0	36.7	54.6	81.4	84.246	/Users/mary/Desktop/listens_20180309/completed_listens/file5e574b10c2f5.wav	file5e574b10c2f5.wav	84.246	1413.0	11220.0	background	1413-11220
7	Spectrogram 1	1	97.419	97.418647278	97.860588904	0.442	3843.8	5343.8	4406.2	35.3	46.1	64.0	97.419	/Users/mary/Desktop/listens_20180309/completed_listens/file5e574b10c2f5.wav	file5e574b10c2f5.wav	97.419	3834.7	5520.7	WCSP	song partial
8	Spectrogram 1	1	98.704	98.703769117	102.536231663	3.832	4406.2	5250.0	4781.2	34.9	49.1	70.5	98.704	/Users/mary/Desktop/listens_20180309/completed_listens/file5e574b10c2f5.wav	file5e574b10c2f5.wav	98.704	4396.7	5256.2	AMPI	
9	Spectrogram 1	1	110.383	110.383205845	111.964528229	1.581	3375.0	5250.0	4125.0	35.8	49.8	71.3	110.383	/Users/mary/Desktop/listens_20180309/completed_listens/file5e574b10c2f5.wav	file5e574b10c2f5.wav	110.383	3338.8	5553.7	WCSP	song
10	Spectrogram 1	1	117.695	117.695226868	118.068115115	0.373	2906.2	6093.8	3843.8	40.6	61.6	74.8	117.695	/Users/mary/Desktop/listens_20180309/completed_listens/file5e574b10c2f5.wav	file5e574b10c2f5.wav	117.695	2611.6	9652.9	PIKA	
