Selection	View	Channel	Begin Clock Time	Begin Time (s)	End Time (s)	Delta Time (s)	Freq 5% (Hz)	Freq 95% (Hz)	Center Freq (Hz)	Avg Power (dB)	Max Power (dB)	Energy (dB)	Begin Date Time	Begin Path	Begin File	File Offset (s)	Low Freq (Hz)	High Freq (Hz)	ID	NOTES
11	Spectrogram 1	1	334.625	334.624622086	335.334885415	0.710	2343.8	7312.5	4500.0	38.3	61.1	76.7	334.625	/Users/mary/Desktop/listens_20180309/completed_listens/file5e575963e6a6.wav	file5e575963e6a6.wav	334.625	839.0	10550.8	PIKA	
12	Spectrogram 1	1	340.484	340.484294550	341.247827629	0.764	2156.2	9000.0	4406.2	37.1	58.9	76.1	340.484	/Users/mary/Desktop/listens_20180309/completed_listens/file5e575963e6a6.wav	file5e575963e6a6.wav	340.484	686.4	11161.0	PIKA	
13	Spectrogram 1	1	337.303	337.303108595	337.675996843	0.373	3093.8	3843.8	3468.8	27.3	39.1	52.3	337.303	/Users/mary/Desktop/listens_20180309/completed_listens/file5e575963e6a6.wav	file5e575963e6a6.wav	337.303	3076.3	3915.3	HETH	*WCSP
15	Spectrogram 1	1	371.434	371.434296447	371.638497154	0.204	3562.5	4593.8	4031.2	26.5	38.2	50.2	371.434	/Users/mary/Desktop/listens_20180309/completed_listens/file5e575963e6a6.wav	file5e575963e6a6.wav	371.434	3483.1	4627.1	GCRF	
16	Spectrogram 1	1	373.050	373.050145521	378.785521902	5.735	3187.5	4593.8	3843.8	25.9	40.1	65.2	373.050	/Users/mary/Desktop/listens_20180309/completed_listens/file5e575963e6a6.wav	file5e575963e6a6.wav	373.050	3178.0	4627.1	GCRF	
17	Spectrogram 1	1	380.162	380.161657102	380.676598015	0.515	2812.5	5812.5	3843.8	27.7	43.0	60.3	380.162	/Users/mary/Desktop/listens_20180309/completed_listens/file5e575963e6a6.wav	file5e575963e6a6.wav	380.162	2618.6	6178.0	PIKA	
18	Spectrogram 1	1	380.739	380.738746056	380.960703347	0.222	3562.5	4593.8	4031.2	26.3	36.6	50.4	380.739	/Users/mary/Desktop/listens_20180309/completed_listens/file5e575963e6a6.wav	file5e575963e6a6.wav	380.739	3508.5	4678.0	GCRF	
19	Spectrogram 1	1	382.925	382.924778309	386.191989622	3.267	3187.5	4687.5	3937.5	25.7	37.1	62.8	382.925	/Users/mary/Desktop/listens_20180309/completed_listens/file5e575963e6a6.wav	file5e575963e6a6.wav	382.925	3152.5	4754.2	GCRF	
20	Spectrogram 1	1	389.639	389.638801960	389.878515833	0.240	3187.5	4218.8	3750.0	26.8	37.6	51.8	389.639	/Users/mary/Desktop/listens_20180309/completed_listens/file5e575963e6a6.wav	file5e575963e6a6.wav	389.639	3076.3	4398.3	GCRF	
21	Spectrogram 1	1	392.264	392.264012176	392.477091175	0.213	3375.0	4593.8	4031.2	26.4	36.6	50.9	392.264	/Users/mary/Desktop/listens_20180309/completed_listens/file5e575963e6a6.wav	file5e575963e6a6.wav	392.264	3330.5	4601.7	GCRF	
22	Spectrogram 1	1	393.542	393.542486168	398.814241528	5.272	3281.2	4687.5	3937.5	25.8	37.8	64.7	393.542	/Users/mary/Desktop/listens_20180309/completed_listens/file5e575963e6a6.wav	file5e575963e6a6.wav	393.542	3279.7	4703.4	GCRF	
23	Spectrogram 1	1	408.709	408.709234760	415.767476591	7.058	3187.5	4687.5	3937.5	25.8	38.6	66.3	408.709	/Users/mary/Desktop/listens_20180309/completed_listens/file5e575963e6a6.wav	file5e575963e6a6.wav	408.709	3178.0	4754.2	GCRF	
24	Spectrogram 1	1	404.829	404.829421325	407.217681769	2.388	2906.2	4500.0	3750.0	26.1	36.8	62.4	404.829	/Users/mary/Desktop/listens_20180309/completed_listens/file5e575963e6a6.wav	file5e575963e6a6.wav	404.829	2847.5	4652.5	GCRF	
