Selection	View	Channel	Begin Clock Time	Begin Time (s)	End Time (s)	Delta Time (s)	Freq 5% (Hz)	Freq 95% (Hz)	Center Freq (Hz)	Avg Power (dB)	Max Power (dB)	Energy (dB)	Begin Date Time	Begin Path	Begin File	File Offset (s)	Low Freq (Hz)	High Freq (Hz)	ID	NOTES
28	Spectrogram 1	1	304.485	304.485341627	308.987055431	4.502	2531.2	6375.0	3843.8	29.5	47.9	72.5	304.485	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5726c33305.wav	file5e5726c33305.wav	304.485	2347.0	6813.9	AMPI	
29	Spectrogram 1	1	314.787	314.787041015	323.627549458	8.841	2812.5	6187.5	4781.2	31.1	53.5	76.7	314.787	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5726c33305.wav	file5e5726c33305.wav	314.787	2687.7	6813.9	AMPI	
30	Spectrogram 1	1	330.962	330.961879997	331.167672628	0.206	2812.5	4406.2	3656.2	32.1	44.2	58.3	330.962	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5726c33305.wav	file5e5726c33305.wav	330.962	2649.8	4731.9	GCRF	jeet
31	Spectrogram 1	1	331.562	331.562108504	331.802199907	0.240	3093.8	4781.2	3937.5	31.7	44.6	58.9	331.562	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5726c33305.wav	file5e5726c33305.wav	331.562	2952.7	5110.4	GCRF	jeet
32	Spectrogram 1	1	333.406	333.405667491	333.637184201	0.232	3281.2	4968.8	3937.5	31.9	45.5	58.8	333.406	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5726c33305.wav	file5e5726c33305.wav	333.406	3104.1	5299.7	GCRF	jeet
33	Spectrogram 1	1	334.315	334.314584945	334.597549812	0.283	3281.2	5062.5	4125.0	33.0	50.8	61.5	334.315	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5726c33305.wav	file5e5726c33305.wav	334.315	3028.4	5489.0	GCRF	jeet
34	Spectrogram 1	1	336.244	336.243890861	336.466832878	0.223	3281.2	4781.2	4031.2	33.2	48.8	59.6	336.244	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5726c33305.wav	file5e5726c33305.wav	336.244	3104.1	5072.6	GCRF	jeet
35	Spectrogram 1	1	341.382	341.381728111	341.630394207	0.249	2906.2	4593.8	3843.8	32.1	47.3	59.1	341.382	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5726c33305.wav	file5e5726c33305.wav	341.382	2763.4	4845.4	GCRF	jeet
36	Spectrogram 1	1	343.225	343.225287098	343.362482185	0.137	3187.5	4312.5	3937.5	33.3	48.0	56.2	343.225	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5726c33305.wav	file5e5726c33305.wav	343.225	3066.2	4429.0	GCRF	jeet
37	Spectrogram 1	1	352.414	352.414027670	352.834187625	0.420	4500.0	5531.2	5062.5	28.1	40.1	55.2	352.414	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5726c33305.wav	file5e5726c33305.wav	352.414	4466.9	5716.1	WCSP	*song first note?
38	Spectrogram 1	1	361.965	361.964729469	362.256269030	0.292	4593.8	5437.5	5062.5	27.9	37.6	52.3	361.965	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5726c33305.wav	file5e5726c33305.wav	361.965	4504.7	5489.0	WCSP	*song first note?
39	Spectrogram 1	1	369.059	369.059192802	369.333582976	0.274	4687.5	5625.0	5156.2	28.8	40.6	53.3	369.059	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5726c33305.wav	file5e5726c33305.wav	369.059	4656.2	5678.2	WCSP	*song first note?
40	Spectrogram 1	1	391.885	391.884674556	393.076556878	1.192	2906.2	5812.5	4312.5	30.1	45.8	66.1	391.885	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5726c33305.wav	file5e5726c33305.wav	391.885	2801.3	6094.6	WCSP	song
41	Spectrogram 1	1	403.939	403.939414735	405.114147671	1.175	2718.8	5437.5	3750.0	30.6	51.8	66.5	403.939	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5726c33305.wav	file5e5726c33305.wav	403.939	2574.1	5905.4	WCSP	song
42	Spectrogram 1	1	417.964	417.964123196	418.898764729	0.935	3375.0	5531.2	4406.2	29.1	42.4	62.5	417.964	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5726c33305.wav	file5e5726c33305.wav	417.964	3293.4	5640.4	WCSP	song
43	Spectrogram 1	1	435.858	435.857911399	437.307034510	1.449	2718.8	5250.0	3843.8	30.0	47.7	66.4	435.858	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5726c33305.wav	file5e5726c33305.wav	435.858	2536.3	5602.5	WCSP	song
44	Spectrogram 1	1	432.347	432.346574631	435.776451816	3.430	3000.0	4593.8	3750.0	29.9	42.5	67.7	432.347	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5726c33305.wav	file5e5726c33305.wav	432.347	2914.8	4731.9	AMPI	
45	Spectrogram 1	1	437.354	437.354431317	440.964377054	3.610	2625.0	4593.8	3468.8	29.9	41.7	68.8	437.354	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5726c33305.wav	file5e5726c33305.wav	437.354	2612.0	4694.0	AMPI	
46	Spectrogram 1	1	440.971	440.971217552	448.336878806	7.366	4218.8	5250.0	4687.5	32.8	53.7	72.9	440.971	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5726c33305.wav	file5e5726c33305.wav	440.971	4088.3	5526.8	AMPI	
47	Spectrogram 1	1	453.312	453.311955831	455.764318018	2.452	2718.8	6281.2	4031.2	29.7	46.1	69.8	453.312	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5726c33305.wav	file5e5726c33305.wav	453.312	2536.3	6738.2	AMPI	
48	Spectrogram 1	1	462.228	462.228130351	465.803777316	3.576	2625.0	6562.5	4031.2	30.2	50.4	72.4	462.228	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5726c33305.wav	file5e5726c33305.wav	462.228	2498.4	7078.9	AMPI	
49	Spectrogram 1	1	468.422	468.421570656	468.610213901	0.189	3187.5	5906.2	4312.5	28.9	40.3	56.5	468.422	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5726c33305.wav	file5e5726c33305.wav	468.422	3066.2	6132.5	ROWR	
50	Spectrogram 1	1	466.750	466.749505528	466.972447545	0.223	3375.0	5343.8	4125.0	28.5	36.7	55.5	466.750	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5726c33305.wav	file5e5726c33305.wav	466.750	3331.2	5602.5	ROWR	
51	Spectrogram 1	1	469.245	469.244741180	469.630602363	0.386	3562.5	5812.5	4406.2	28.8	42.2	58.8	469.245	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5726c33305.wav	file5e5726c33305.wav	469.245	3444.8	6018.9	ROWR	
52	Spectrogram 1	1	471.939	471.938880784	472.959269246	1.020	3562.5	5250.0	4312.5	29.0	42.1	61.8	471.939	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5726c33305.wav	file5e5726c33305.wav	471.939	3520.5	5413.2	WCSP	song
53	Spectrogram 1	1	481.734	481.734075350	483.937771441	2.204	1781.2	4781.2	2625.0	31.1	45.5	70.0	481.734	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5726c33305.wav	file5e5726c33305.wav	481.734	1779.2	5224.0	AMPI	
54	Spectrogram 1	1	488.475	488.475054556	488.878065125	0.403	4406.2	5718.8	5062.5	27.6	37.9	55.1	488.475	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5726c33305.wav	file5e5726c33305.wav	488.475	4353.3	5791.8	WCSP	*song first note?
55	Spectrogram 1	1	491.968	491.968146844	496.169746395	4.202	2718.8	5531.2	3750.0	29.6	48.9	70.9	491.968	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5726c33305.wav	file5e5726c33305.wav	491.968	2536.3	5829.7	AMPI	
56	Spectrogram 1	1	500.012	500.012232754	508.828159781	8.816	2343.8	6000.0	3843.8	31.2	52.0	77.0	500.012	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5726c33305.wav	file5e5726c33305.wav	500.012	2195.6	6473.2	AMPI	
57	Spectrogram 1	1	542.900	542.899979722	543.518428523	0.618	2156.2	4312.5	3000.0	31.3	42.1	63.0	542.900	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5726c33305.wav	file5e5726c33305.wav	542.900	2082.0	4504.7	PIKA	
58	Spectrogram 1	1	548.092	548.091738129	548.601048907	0.509	2531.2	4218.8	3281.2	30.6	41.8	60.4	548.092	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5726c33305.wav	file5e5726c33305.wav	548.092	2460.6	4391.2	PIKA	jeet
59	Spectrogram 1	1	567.972	567.971883090	568.359929396	0.388	2343.8	4218.8	3093.8	30.9	40.5	60.2	567.972	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5726c33305.wav	file5e5726c33305.wav	567.972	2271.3	4466.9	PIKA	
60	Spectrogram 1	1	578.074	578.074219648	579.206079119	1.132	3750.0	5625.0	4968.8	35.5	56.4	70.6	578.074	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5726c33305.wav	file5e5726c33305.wav	578.074	3293.4	6132.5	WCSP	song
61	Spectrogram 1	1	586.325	586.325498767	587.543105168	1.218	2906.2	6375.0	4406.2	29.7	48.1	66.6	586.325	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5726c33305.wav	file5e5726c33305.wav	586.325	2763.4	6776.0	WCSP	song
62	Spectrogram 1	1	592.822	592.821557715	594.099186966	1.278	3000.0	5812.5	5062.5	34.6	56.0	71.7	592.822	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5726c33305.wav	file5e5726c33305.wav	592.822	2687.7	6700.3	WCSP	song
63	Spectrogram 1	1	594.751	594.750701137	596.800052755	2.049	2437.5	5250.0	3468.8	29.4	41.2	67.6	594.751	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5726c33305.wav	file5e5726c33305.wav	594.751	2422.7	5564.7	AMPI	
