Selection	View	Channel	Begin Clock Time	Begin Time (s)	End Time (s)	Delta Time (s)	Freq 5% (Hz)	Freq 95% (Hz)	Center Freq (Hz)	Avg Power (dB)	Max Power (dB)	Energy (dB)	Begin Date Time	Begin Path	Begin File	File Offset (s)	Low Freq (Hz)	High Freq (Hz)	ID	NOTES
1	Spectrogram 1	1	1.046	1.046095654	1.603912219	0.558	2343.8	4593.8	3187.5	30.9	45.8	62.5	1.046	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57bec319d.wav	file5e57bec319d.wav	1.046	2262.0	4907.3	PIKA	
2	Spectrogram 1	1	6.200	6.200263377	6.588309683	0.388	1968.8	4406.2	2531.2	32.5	47.4	63.0	6.200	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57bec319d.wav	file5e57bec319d.wav	6.200	1878.6	4830.7	CLNU	
3	Spectrogram 1	1	7.825	7.825207285	8.261759380	0.437	2156.2	4312.5	2812.5	31.3	43.4	61.7	7.825	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57bec319d.wav	file5e57bec319d.wav	7.825	2108.6	4639.0	CLNU	
4	Spectrogram 1	1	9.038	9.037851993	9.450151194	0.412	2062.5	4125.0	2812.5	30.4	40.3	60.3	9.038	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57bec319d.wav	file5e57bec319d.wav	9.038	1993.6	4370.6	CLNU	
5	Spectrogram 1	1	3.848	3.847732643	4.696583939	0.849	2156.2	4125.0	2718.8	29.9	42.2	62.7	3.848	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57bec319d.wav	file5e57bec319d.wav	3.848	2070.3	4332.3	CLNU	
6	Spectrogram 1	1	12.069	12.069463763	13.209349789	1.140	2812.5	4218.8	3562.5	27.9	41.9	60.5	12.069	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57bec319d.wav	file5e57bec319d.wav	12.069	2798.7	4332.3	WCSP	song
7	Spectrogram 1	1	13.743	13.742913460	14.179465555	0.437	2343.8	4218.8	3093.8	30.9	43.6	60.6	13.743	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57bec319d.wav	file5e57bec319d.wav	13.743	2338.7	4485.6	CLNU	
8	Spectrogram 1	1	23.346	23.346107277	24.243464360	0.897	2906.2	4312.5	3843.8	29.1	43.1	60.6	23.346	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57bec319d.wav	file5e57bec319d.wav	23.346	2837.1	4447.3	WCSP	song
9	Spectrogram 1	1	24.801	24.801280926	25.286338809	0.485	1968.8	3937.5	2531.2	32.1	45.3	62.6	24.801	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57bec319d.wav	file5e57bec319d.wav	24.801	1878.6	4255.6	CLNU	
10	Spectrogram 1	1	21.673	21.672657580	21.987945204	0.315	3656.2	4312.5	3937.5	29.9	45.4	54.6	21.673	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57bec319d.wav	file5e57bec319d.wav	21.673	3527.2	4447.3	UNK1	legit
11	Spectrogram 1	1	27.109	27.108537840	27.569342829	0.461	2062.5	3937.5	2625.0	31.0	43.5	61.0	27.109	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57bec319d.wav	file5e57bec319d.wav	27.109	2031.9	4217.3	CLNU	
12	Spectrogram 1	1	30.552	30.552448810	31.815497804	1.263	3000.0	4218.8	3937.5	30.2	47.4	63.2	30.552	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57bec319d.wav	file5e57bec319d.wav	30.552	2837.1	4408.9	WCSP	song
13	Spectrogram 1	1	34.031	34.031478257	34.419524564	0.388	2343.8	3843.8	3000.0	30.5	40.6	58.7	34.031	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57bec319d.wav	file5e57bec319d.wav	34.031	2300.3	4025.6	CLNU	
14	Spectrogram 1	1	36.966	36.966078450	38.518263676	1.552	2437.5	4312.5	3656.2	30.6	47.3	66.0	36.966	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57bec319d.wav	file5e57bec319d.wav	36.966	2377.0	4600.6	WCSP	song
15	Spectrogram 1	1	42.000	41.999647197	42.436199292	0.437	2531.2	3093.8	2718.8	30.5	41.5	55.1	42.000	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57bec319d.wav	file5e57bec319d.wav	42.000	2492.0	3105.4	UNK2	sad note
16	Spectrogram 1	1	48.911	48.910889640	49.395947524	0.485	2531.2	3187.5	2812.5	31.1	40.9	56.7	48.911	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57bec319d.wav	file5e57bec319d.wav	48.911	2492.0	3258.8	UNK2	sad note
17	Spectrogram 1	1	58.442	58.441942722	58.927000606	0.485	1875.0	3468.8	2437.5	31.2	41.6	60.8	58.442	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57bec319d.wav	file5e57bec319d.wav	58.442	1840.3	3680.5	CLNU	
18	Spectrogram 1	1	60.891	60.891485032	61.279531339	0.388	1968.8	4125.0	2718.8	30.8	42.4	60.6	60.891	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57bec319d.wav	file5e57bec319d.wav	60.891	1878.6	4485.6	CLNU	
19	Spectrogram 1	1	62.929	62.928728142	64.529419156	1.601	2812.5	4312.5	3468.8	27.6	40.1	61.9	62.929	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57bec319d.wav	file5e57bec319d.wav	62.929	2760.4	4408.9	WCSP	
21	Spectrogram 1	1	64.738	64.737738639	65.659348617	0.922	3375.0	4312.5	3843.8	28.6	42.5	58.4	64.738	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57bec319d.wav	file5e57bec319d.wav	64.738	3335.5	4370.6	ROWR	
22	Spectrogram 1	1	74.116	74.115500790	75.037110768	0.922	3187.5	4125.0	3562.5	27.4	38.6	57.2	74.116	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57bec319d.wav	file5e57bec319d.wav	74.116	3143.8	4217.3	HETH	
23	Spectrogram 1	1	79.066	79.066031706	80.593964038	1.528	3000.0	4406.2	3750.0	27.9	41.7	61.8	79.066	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57bec319d.wav	file5e57bec319d.wav	79.066	2952.1	4562.3	WCSP	
24	Spectrogram 1	1	91.823	91.823054033	93.156963212	1.334	3093.8	4312.5	3750.0	27.6	39.5	60.3	91.823	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57bec319d.wav	file5e57bec319d.wav	91.823	3028.8	4408.9	WCSP	
25	Spectrogram 1	1	100.623	100.623077339	103.460016324	2.837	2156.2	4593.8	2906.2	28.5	41.1	67.4	100.623	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57bec319d.wav	file5e57bec319d.wav	100.623	2147.0	4853.5	UNK3	too faint
26	Spectrogram 1	1	110.827	110.826762964	112.160672143	1.334	2718.8	4687.5	3375.0	28.7	45.6	63.2	110.827	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57bec319d.wav	file5e57bec319d.wav	110.827	2645.4	4830.7	WCSP	song
27	Spectrogram 1	1	106.558	106.558253592	109.032048796	2.474	3000.0	4125.0	3468.8	27.9	40.4	62.7	106.558	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57bec319d.wav	file5e57bec319d.wav	106.558	2990.4	4178.9	UNK4	too faint
28	Spectrogram 1	1	113.107	113.106535015	113.591592898	0.485	2062.5	6093.8	3187.5	34.4	56.3	68.5	113.107	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57bec319d.wav	file5e57bec319d.wav	113.107	1840.3	7092.7	PIKA	
29	Spectrogram 1	1	120.460	120.460393706	121.939820250	1.479	1968.8	3937.5	2718.8	31.3	43.9	66.5	120.460	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57bec319d.wav	file5e57bec319d.wav	120.460	1916.9	4178.9	CLNU	
30	Spectrogram 1	1	123.443	123.443499688	123.807293100	0.364	1875.0	4218.8	2812.5	32.1	43.9	61.9	123.443	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57bec319d.wav	file5e57bec319d.wav	123.443	1801.9	4408.9	CLNU	
31	Spectrogram 1	1	128.472	128.472100340	129.951526883	1.479	2718.8	4406.2	3468.8	29.5	47.4	63.9	128.472	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57bec319d.wav	file5e57bec319d.wav	128.472	2645.4	4524.0	WCSP	song
32	Spectrogram 1	1	137.252	137.251574292	138.682495048	1.431	3000.0	4406.2	3937.5	29.8	46.5	63.9	137.252	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57bec319d.wav	file5e57bec319d.wav	137.252	2837.1	4639.0	WCSP	song
33	Spectrogram 1	1	145.523	145.522974122	146.808377513	1.285	3093.8	4406.2	3843.8	29.5	46.9	62.4	145.523	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57bec319d.wav	file5e57bec319d.wav	145.523	3028.8	4524.0	WCSP	song
34	Spectrogram 1	1	157.412	157.411719000	157.969535566	0.558	2156.2	4500.0	2906.2	29.8	42.2	61.5	157.412	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57bec319d.wav	file5e57bec319d.wav	157.412	2147.0	4715.7	CLNU	
35	Spectrogram 1	1	165.298	165.298347272	165.783405155	0.485	2531.2	5062.5	3750.0	28.7	40.5	60.1	165.298	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57bec319d.wav	file5e57bec319d.wav	165.298	2453.7	5252.4	CLNU	
36	Spectrogram 1	1	167.311	167.311337487	167.820648264	0.509	2531.2	4593.8	3375.0	28.9	40.1	59.7	167.311	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57bec319d.wav	file5e57bec319d.wav	167.311	2530.4	4830.7	CLNU	
37	Spectrogram 1	1	168.475	168.475476407	169.615362432	1.140	3093.8	4406.2	3656.2	27.4	42.4	59.7	168.475	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57bec319d.wav	file5e57bec319d.wav	168.475	3067.1	4562.3	WCSP	
38	Spectrogram 1	1	176.915	176.915483574	177.473300139	0.558	2531.2	10406.2	4125.0	33.2	55.2	70.1	176.915	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57bec319d.wav	file5e57bec319d.wav	176.915	2108.6	10964.9	PIKA	
39	Spectrogram 1	1	201.361	201.361186509	202.185784910	0.825	3000.0	4125.0	3468.8	28.4	42.5	58.4	201.361	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57bec319d.wav	file5e57bec319d.wav	201.361	2990.4	4178.9	GCRF	*too faint
