Selection	View	Channel	Begin Clock Time	Begin Time (s)	End Time (s)	Delta Time (s)	Freq 5% (Hz)	Freq 95% (Hz)	Center Freq (Hz)	Avg Power (dB)	Max Power (dB)	Energy (dB)	Begin Date Time	Begin Path	Begin File	File Offset (s)	Low Freq (Hz)	High Freq (Hz)	ID	NOTES
60	Spectrogram 1	1	211.825	211.825118748	212.013761993	0.189	4875.0	7031.2	5718.8	30.2	47.1	57.4	211.825	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5728d6fa7b.wav	file5e5728d6fa7b.wav	211.825	4555.9	7403.4	WCSP	
61	Spectrogram 1	1	267.473	267.472985027	267.794335875	0.321	2062.5	3937.5	2812.5	29.4	43.4	58.0	267.473	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5728d6fa7b.wav	file5e5728d6fa7b.wav	267.473	1952.5	4189.8	PIKA	
62	Spectrogram 1	1	273.660	273.659803017	274.363136948	0.703	2250.0	4218.8	2812.5	29.1	44.9	61.2	273.660	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5728d6fa7b.wav	file5e5728d6fa7b.wav	273.660	2074.6	4474.6	PIKA	
63	Spectrogram 1	1	276.602	276.602057657	276.765764692	0.164	5343.8	7781.2	6375.0	54.5	78.3	86.2	276.602	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5728d6fa7b.wav	file5e5728d6fa7b.wav	276.602	2074.6	11064.4	WCSP	agitated
64	Spectrogram 1	1	284.898	284.897662547	285.285708854	0.388	2250.0	3843.8	3000.0	28.9	44.4	57.3	284.898	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5728d6fa7b.wav	file5e5728d6fa7b.wav	284.898	2196.6	4027.1	GCRF	
65	Spectrogram 1	1	325.328	325.327900775	325.473418140	0.146	4968.8	6093.8	5531.2	25.8	35.6	48.4	325.328	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5728d6fa7b.wav	file5e5728d6fa7b.wav	325.328	4881.4	6101.7	WCSP	
66	Spectrogram 1	1	326.116	326.116119835	326.201004965	0.085	4968.8	6000.0	5437.5	27.1	37.8	47.3	326.116	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5728d6fa7b.wav	file5e5728d6fa7b.wav	326.116	4922.0	6142.4	WCSP	
67	Spectrogram 1	1	326.904	326.904338895	327.043793037	0.139	5156.2	6000.0	5625.0	26.8	35.6	48.4	326.904	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5728d6fa7b.wav	file5e5728d6fa7b.wav	326.904	5084.7	6183.1	WCSP	
68	Spectrogram 1	1	327.632	327.631925720	327.807759203	0.176	5062.5	6375.0	5625.0	26.6	37.1	50.8	327.632	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5728d6fa7b.wav	file5e5728d6fa7b.wav	327.632	4962.7	6427.1	WCSP	
69	Spectrogram 1	1	331.633	331.633389118	331.760716812	0.127	4312.5	5812.5	5250.0	33.1	50.2	57.9	331.633	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5728d6fa7b.wav	file5e5728d6fa7b.wav	331.633	4027.1	6345.8	WCSP	
70	Spectrogram 1	1	329.663	329.662841468	329.784105939	0.121	4875.0	6281.2	5625.0	28.0	41.0	51.2	329.663	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5728d6fa7b.wav	file5e5728d6fa7b.wav	329.663	4759.3	6427.1	WCSP	
71	Spectrogram 1	1	330.403	330.402554740	330.529882434	0.127	4593.8	6093.8	5343.8	30.8	46.5	55.2	330.403	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5728d6fa7b.wav	file5e5728d6fa7b.wav	330.403	4230.5	6467.8	WCSP	
72	Spectrogram 1	1	331.063	331.063446105	331.160457682	0.097	4781.2	5718.8	5343.8	34.6	49.4	57.2	331.063	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5728d6fa7b.wav	file5e5728d6fa7b.wav	331.063	4230.5	6183.1	WCSP	
73	Spectrogram 1	1	333.543	333.543040395	333.682494536	0.139	4875.0	5812.5	5250.0	32.8	48.0	56.0	333.543	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5728d6fa7b.wav	file5e5728d6fa7b.wav	333.543	4596.6	6183.1	WCSP	
74	Spectrogram 1	1	334.265	334.264563996	334.373702020	0.109	4875.0	6000.0	5343.8	30.1	42.8	52.0	334.265	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5728d6fa7b.wav	file5e5728d6fa7b.wav	334.265	4718.6	6183.1	WCSP	
75	Spectrogram 1	1	335.744	335.743990540	335.853128564	0.109	4875.0	6093.8	5437.5	30.0	44.1	52.4	335.744	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5728d6fa7b.wav	file5e5728d6fa7b.wav	335.744	4718.6	6345.8	WCSP	
76	Spectrogram 1	1	336.823	336.823244330	336.950572024	0.127	4406.2	5718.8	5250.0	33.4	50.2	57.8	336.823	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5728d6fa7b.wav	file5e5728d6fa7b.wav	336.823	3945.8	6183.1	WCSP	
77	Spectrogram 1	1	337.666	337.666032402	337.775170426	0.109	4500.0	5812.5	5343.8	34.1	51.2	58.1	337.666	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5728d6fa7b.wav	file5e5728d6fa7b.wav	337.666	3905.1	6264.4	WCSP	
78	Spectrogram 1	1	338.709	338.708906851	338.842297769	0.133	4593.8	6000.0	5343.8	30.3	45.3	54.5	338.709	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5728d6fa7b.wav	file5e5728d6fa7b.wav	338.709	4352.5	6345.8	WCSP	
79	Spectrogram 1	1	339.540	339.539568476	339.666896170	0.127	4406.2	5906.2	5343.8	31.9	48.3	56.6	339.540	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5728d6fa7b.wav	file5e5728d6fa7b.wav	339.540	4108.5	6386.4	WCSP	
80	Spectrogram 1	1	340.253	340.253337827	340.392791968	0.139	4312.5	6093.8	5250.0	32.5	49.6	58.0	340.253	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5728d6fa7b.wav	file5e5728d6fa7b.wav	340.253	4027.1	6549.2	WCSP	
81	Spectrogram 1	1	341.133	341.132505240	341.259832935	0.127	4218.8	6000.0	5343.8	32.9	49.5	58.0	341.133	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5728d6fa7b.wav	file5e5728d6fa7b.wav	341.133	4027.1	6508.5	WCSP	
82	Spectrogram 1	1	342.145	342.145063571	342.302707383	0.158	4312.5	6375.0	5343.8	31.5	48.3	57.7	342.145	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5728d6fa7b.wav	file5e5728d6fa7b.wav	342.145	4067.8	6752.5	WCSP	
83	Spectrogram 1	1	343.055	343.054547102	343.187938020	0.133	4500.0	6375.0	5343.8	30.3	46.7	55.5	343.055	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5728d6fa7b.wav	file5e5728d6fa7b.wav	343.055	4189.8	6711.9	WCSP	
84	Spectrogram 1	1	343.958	343.957967410	344.067105433	0.109	4218.8	5812.5	5250.0	33.3	48.6	57.1	343.958	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5728d6fa7b.wav	file5e5728d6fa7b.wav	343.958	3986.4	6264.4	WCSP	
85	Spectrogram 1	1	344.649	344.649174893	344.752249693	0.103	4593.8	5812.5	5343.8	33.8	50.5	57.4	344.649	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5728d6fa7b.wav	file5e5728d6fa7b.wav	344.649	4230.5	6427.1	WCSP	
86	Spectrogram 1	1	345.650	345.649606777	345.782997695	0.133	4312.5	6093.8	5250.0	33.1	50.2	58.8	345.650	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5728d6fa7b.wav	file5e5728d6fa7b.wav	345.650	3823.7	6630.5	WCSP	
87	Spectrogram 1	1	346.365	346.365067155	346.474205179	0.109	4218.8	5718.8	5250.0	32.7	48.5	56.7	346.365	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5728d6fa7b.wav	file5e5728d6fa7b.wav	346.365	3823.7	6101.7	WCSP	
88	Spectrogram 1	1	347.178	347.177539109	347.329119698	0.152	4781.2	6000.0	5343.8	29.1	43.5	52.8	347.178	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5728d6fa7b.wav	file5e5728d6fa7b.wav	347.178	4596.6	6183.1	WCSP	
89	Spectrogram 1	1	347.923	347.922766495	348.074347084	0.152	4781.2	6000.0	5343.8	29.6	45.8	53.6	347.923	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5728d6fa7b.wav	file5e5728d6fa7b.wav	347.923	4515.3	6264.4	WCSP	
90	Spectrogram 1	1	348.753	348.753428120	348.850439697	0.097	4406.2	5812.5	5250.0	33.4	47.9	56.2	348.753	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5728d6fa7b.wav	file5e5728d6fa7b.wav	348.753	4189.8	6183.1	WCSP	
91	Spectrogram 1	1	349.608	349.608342639	349.735670334	0.127	4687.5	5718.8	5250.0	35.9	52.2	59.9	349.608	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5728d6fa7b.wav	file5e5728d6fa7b.wav	349.608	4149.2	6183.1	WCSP	
92	Spectrogram 1	1	351.094	351.093832406	351.215096877	0.121	4312.5	5906.2	5343.8	32.3	49.6	56.7	351.094	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5728d6fa7b.wav	file5e5728d6fa7b.wav	351.094	3945.8	6345.8	WCSP	
93	Spectrogram 1	1	351.997	351.997252714	352.112453961	0.115	4968.8	6093.8	5343.8	34.1	51.1	57.7	351.997	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5728d6fa7b.wav	file5e5728d6fa7b.wav	351.997	4515.3	6508.5	WCSP	
94	Spectrogram 1	1	352.761	352.761218880	352.870356904	0.109	4593.8	5812.5	5343.8	34.6	51.3	59.0	352.761	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5728d6fa7b.wav	file5e5728d6fa7b.wav	352.761	4027.1	6427.1	WCSP	
95	Spectrogram 1	1	353.398	353.397857352	353.513058599	0.115	4312.5	5906.2	5250.0	33.0	48.8	57.8	353.398	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5728d6fa7b.wav	file5e5728d6fa7b.wav	353.398	3783.1	6549.2	WCSP	
96	Spectrogram 1	1	354.113	354.113317729	354.222455753	0.109	4031.2	5812.5	5250.0	32.8	48.8	57.3	354.113	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5728d6fa7b.wav	file5e5728d6fa7b.wav	354.113	3620.3	6264.4	WCSP	
97	Spectrogram 1	1	354.902	354.901536789	355.022801260	0.121	4125.0	5812.5	5250.0	31.8	47.8	56.2	354.902	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5728d6fa7b.wav	file5e5728d6fa7b.wav	354.902	3823.7	6183.1	WCSP	
98	Spectrogram 1	1	353.565	353.565439444	353.965612198	0.400	1781.2	4687.5	2906.2	29.1	41.7	60.2	353.565	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5728d6fa7b.wav	file5e5728d6fa7b.wav	353.565	1749.2	4881.4	PIKA	*
