Selection	View	Channel	Begin Clock Time	Begin Time (s)	End Time (s)	Delta Time (s)	Freq 5% (Hz)	Freq 95% (Hz)	Center Freq (Hz)	Avg Power (dB)	Max Power (dB)	Energy (dB)	Begin Date Time	Begin Path	Begin File	File Offset (s)	Low Freq (Hz)	High Freq (Hz)	ID	NOTES
1	Spectrogram 1	1	2.172	2.171570638	3.167664137	0.996	3281.2	4312.5	3750.0	29.0	40.7	60.1	2.172	/Users/mary/Desktop/listens_20180309/completed_listens/file5e574ce68201.wav	file5e574ce68201.wav	2.172	3107.4	4429.8	ROWR	
2	Spectrogram 1	1	2.699	2.698736279	2.884283107	0.186	6656.2	8062.5	7218.8	28.6	40.3	53.5	2.699	/Users/mary/Desktop/listens_20180309/completed_listens/file5e574ce68201.wav	file5e574ce68201.wav	2.699	6512.4	8198.3	WCSP	extremely high pitchd
3	Spectrogram 1	1	4.881	4.881253192	5.057034398	0.176	6093.8	7875.0	7125.0	28.1	40.0	53.7	4.881	/Users/mary/Desktop/listens_20180309/completed_listens/file5e574ce68201.wav	file5e574ce68201.wav	4.881	5983.5	8000.0	WCSP	
4	Spectrogram 1	1	5.453	5.453393992	5.648706443	0.195	6093.8	7781.2	7125.0	27.3	38.2	53.1	5.453	/Users/mary/Desktop/listens_20180309/completed_listens/file5e574ce68201.wav	file5e574ce68201.wav	5.453	5917.4	7966.9	WCSP	
5	Spectrogram 1	1	6.000	6.000268854	6.176050060	0.176	6281.2	7781.2	7031.2	28.1	41.5	52.8	6.000	/Users/mary/Desktop/listens_20180309/completed_listens/file5e574ce68201.wav	file5e574ce68201.wav	6.000	6115.7	7834.7	WCSP	
6	Spectrogram 1	1	6.762	6.761987412	6.888940505	0.127	6375.0	7500.0	6843.8	27.9	40.2	50.2	6.762	/Users/mary/Desktop/listens_20180309/completed_listens/file5e574ce68201.wav	file5e574ce68201.wav	6.762	6214.9	7570.2	WCSP	
7	Spectrogram 1	1	7.494	7.494409103	7.963158985	0.469	5906.2	7781.2	6937.5	27.0	39.8	57.1	7.494	/Users/mary/Desktop/listens_20180309/completed_listens/file5e574ce68201.wav	file5e574ce68201.wav	7.494	5719.0	7933.9	WCSP	
8	Spectrogram 1	1	10.050	10.049550070	11.807362127	1.758	6562.5	8062.5	7218.8	27.3	40.8	62.0	10.050	/Users/mary/Desktop/listens_20180309/completed_listens/file5e574ce68201.wav	file5e574ce68201.wav	10.050	6413.2	8132.2	WCSP	
9	Spectrogram 1	1	10.235	10.235096898	11.231190397	0.996	2906.2	4125.0	3468.8	26.9	39.0	58.0	10.235	/Users/mary/Desktop/listens_20180309/completed_listens/file5e574ce68201.wav	file5e574ce68201.wav	10.235	2843.0	4132.2	ROWR	
10	Spectrogram 1	1	15.607	15.607289432	16.661976666	1.055	3093.8	4312.5	3750.0	27.5	39.6	59.5	15.607	/Users/mary/Desktop/listens_20180309/completed_listens/file5e574ce68201.wav	file5e574ce68201.wav	15.607	2942.1	4429.8	ROWR	
11	Spectrogram 1	1	14.240	14.240102276	14.845570874	0.605	6281.2	7968.8	7218.8	28.2	42.0	58.9	14.240	/Users/mary/Desktop/listens_20180309/completed_listens/file5e574ce68201.wav	file5e574ce68201.wav	14.240	6115.7	8132.2	WCSP	
