Selection	View	Channel	Begin Clock Time	Begin Time (s)	End Time (s)	Delta Time (s)	Freq 5% (Hz)	Freq 95% (Hz)	Center Freq (Hz)	Avg Power (dB)	Max Power (dB)	Energy (dB)	Begin Date Time	Begin Path	Begin File	File Offset (s)	Low Freq (Hz)	High Freq (Hz)	ID	NOTES
1	Spectrogram 1	1	4.379	4.378854016	5.195656845	0.817	3281.2	8156.2	4968.8	29.1	50.7	65.8	4.379	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5748db3d3c.wav	file5e5748db3d3c.wav	4.379	2810.1	8455.7	GCRF	*
2	Spectrogram 1	1	6.812	6.811505918	7.077854666	0.266	3750.0	8156.2	4406.2	29.9	50.0	61.2	6.812	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5748db3d3c.wav	file5e5748db3d3c.wav	6.812	3392.4	8506.3	GCRF	*
3	Spectrogram 1	1	46.722	46.722084907	49.722084907	3.000	1968.8	10968.8	8062.5	27.3	40.0	71.9	46.722	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5748db3d3c.wav	file5e5748db3d3c.wav	46.722	1413.0	11220.0	background	
4	Spectrogram 1	1	97.525	97.524587035	97.725479842	0.201	1687.5	3656.2	2062.5	29.7	47.0	56.5	97.525	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5748db3d3c.wav	file5e5748db3d3c.wav	97.525	1519.0	3873.4	GCRF	
5	Spectrogram 1	1	119.675	119.674567379	120.157965695	0.483	1593.8	3843.8	2437.5	27.8	43.6	58.7	119.675	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5748db3d3c.wav	file5e5748db3d3c.wav	119.675	1417.7	3949.4	GCRF	
6	Spectrogram 1	1	121.872	121.871832451	122.210839062	0.339	1687.5	4031.2	2343.8	31.1	50.0	61.2	121.872	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5748db3d3c.wav	file5e5748db3d3c.wav	121.872	1493.7	4430.4	GCRF	
7	Spectrogram 1	1	138.516	138.516071344	138.861355855	0.345	2437.5	6937.5	3750.0	33.6	54.7	66.9	138.516	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5748db3d3c.wav	file5e5748db3d3c.wav	138.516	1746.8	7898.7	PIKA	
8	Spectrogram 1	1	170.111	170.111493317	171.611911465	1.500	3656.2	4593.8	4125.0	25.9	36.8	57.8	170.111	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5748db3d3c.wav	file5e5748db3d3c.wav	170.111	3594.9	4683.5	AMPI	
9	Spectrogram 1	1	192.040	192.040451929	192.166009933	0.126	1875.0	4312.5	2906.2	27.0	38.4	52.5	192.040	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5748db3d3c.wav	file5e5748db3d3c.wav	192.040	1696.2	4557.0	GCRF	
10	Spectrogram 1	1	234.565	234.564803246	234.746862351	0.182	3000.0	4125.0	3468.8	27.1	38.4	51.0	234.565	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5748db3d3c.wav	file5e5748db3d3c.wav	234.565	2886.1	4202.5	GCRF	
