Selection	View	Channel	Begin Clock Time	Begin Time (s)	End Time (s)	Delta Time (s)	Freq 5% (Hz)	Freq 95% (Hz)	Center Freq (Hz)	Avg Power (dB)	Max Power (dB)	Energy (dB)	Begin Date Time	Begin Path	Begin File	File Offset (s)	Low Freq (Hz)	High Freq (Hz)	ID	NOTES
1	Spectrogram 1	1	17.661	17.660871179	17.805262884	0.144	1968.8	4406.2	3093.8	33.7	51.2	60.5	17.661	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5749e54e36.wav	file5e5749e54e36.wav	17.661	1620.3	4962.0	GCRF	
2	Spectrogram 1	1	20.724	20.724486479	20.919101385	0.195	1968.8	4218.8	3281.2	31.2	47.9	58.9	20.724	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5749e54e36.wav	file5e5749e54e36.wav	20.724	1645.6	4632.9	GCRF	
3	Spectrogram 1	1	35.295	35.295234984	35.483571990	0.188	1875.0	4125.0	3281.2	30.4	45.4	57.7	35.295	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5749e54e36.wav	file5e5749e54e36.wav	35.295	1670.9	4430.4	GCRF	
4	Spectrogram 1	1	39.944	39.944318494	40.094988099	0.151	2625.0	4218.8	3281.2	30.6	43.6	55.5	39.944	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5749e54e36.wav	file5e5749e54e36.wav	39.944	2405.1	4455.7	GCRF	
5	Spectrogram 1	1	44.401	44.401477524	44.596092430	0.195	1687.5	4406.2	3187.5	32.5	49.1	60.8	44.401	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5749e54e36.wav	file5e5749e54e36.wav	44.401	1392.4	4886.1	GCRF	
6	Spectrogram 1	1	44.973	44.972766442	45.154825548	0.182	1781.2	4312.5	3000.0	32.0	46.6	59.5	44.973	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5749e54e36.wav	file5e5749e54e36.wav	44.973	1620.3	4734.2	GCRF	
7	Spectrogram 1	1	45.958	45.958396774	46.096510579	0.138	1500.0	3937.5	2718.8	29.6	42.3	55.5	45.958	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5749e54e36.wav	file5e5749e54e36.wav	45.958	1316.5	4151.9	GCRF	
8	Spectrogram 1	1	47.233	47.232810516	47.421147522	0.188	1500.0	4031.2	3187.5	33.5	49.5	61.5	47.233	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5749e54e36.wav	file5e5749e54e36.wav	47.233	1291.1	4632.9	GCRF	
9	Spectrogram 1	1	49.392	49.392408186	49.593300992	0.201	1875.0	4312.5	3656.2	33.1	50.4	61.3	49.392	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5749e54e36.wav	file5e5749e54e36.wav	49.392	1493.7	4860.8	GCRF	
10	Spectrogram 1	1	52.413	52.412641252	55.412641252	3.000	1875.0	10968.8	7968.8	27.3	40.7	71.9	52.413	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5749e54e36.wav	file5e5749e54e36.wav	52.413	1413.0	11220.0	background	
11	Spectrogram 1	1	64.386	64.385506184	64.517342089	0.132	2812.5	4125.0	3468.8	28.6	39.6	51.9	64.386	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5749e54e36.wav	file5e5749e54e36.wav	64.386	2683.5	4227.8	GCRF	
12	Spectrogram 1	1	66.137	66.137040341	66.852720964	0.716	3000.0	9000.0	4218.8	39.0	62.9	77.5	66.137	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5749e54e36.wav	file5e5749e54e36.wav	66.137	1012.7	10784.8	PIKA	
13	Spectrogram 1	1	70.355	70.355033704	70.637539213	0.283	2718.8	4218.8	3281.2	29.4	46.5	56.5	70.355	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5749e54e36.wav	file5e5749e54e36.wav	70.355	2557.0	4379.7	GCRF	
14	Spectrogram 1	1	73.790	73.789747521	74.003196128	0.213	1781.2	4593.8	3281.2	31.6	48.4	60.4	73.790	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5749e54e36.wav	file5e5749e54e36.wav	73.790	1519.0	5088.6	GCRF	
15	Spectrogram 1	1	74.355	74.354758539	74.561929246	0.207	1500.0	4781.2	3281.2	31.1	46.5	60.5	74.355	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5749e54e36.wav	file5e5749e54e36.wav	74.355	1164.6	5341.8	GCRF	
16	Spectrogram 1	1	76.627	76.627358413	76.840807020	0.213	1875.0	4875.0	3562.5	32.3	47.3	61.7	76.627	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5749e54e36.wav	file5e5749e54e36.wav	76.627	1569.6	5569.6	GCRF	
17	Spectrogram 1	1	78.762	78.761844482	78.956459389	0.195	1968.8	4781.2	3281.2	38.6	59.6	68.3	78.762	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5749e54e36.wav	file5e5749e54e36.wav	78.762	1417.7	6278.5	GCRF	
18	Spectrogram 1	1	81.417	81.417396269	81.593177474	0.176	1781.2	4687.5	3468.8	35.8	53.6	65.0	81.417	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5749e54e36.wav	file5e5749e54e36.wav	81.417	1265.8	6075.9	GCRF	
19	Spectrogram 1	1	89.939	89.939253994	90.140146800	0.201	2531.2	4687.5	3375.0	36.6	55.1	66.3	89.939	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5749e54e36.wav	file5e5749e54e36.wav	89.939	1316.5	5924.1	GCRF	
20	Spectrogram 1	1	93.914	93.913673307	94.145955614	0.232	2062.5	4593.8	3562.5	36.6	56.3	67.1	93.914	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5749e54e36.wav	file5e5749e54e36.wav	93.914	1265.8	6000.0	GCRF	
21	Spectrogram 1	1	101.522	101.521926701	102.112049320	0.590	1687.5	2718.8	2062.5	28.6	39.8	57.2	101.522	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5749e54e36.wav	file5e5749e54e36.wav	101.522	1620.3	2835.4	CLNU	
22	Spectrogram 1	1	110.231	110.230868152	110.400371458	0.170	1968.8	5437.5	3375.0	35.5	53.1	64.7	110.231	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5749e54e36.wav	file5e5749e54e36.wav	110.231	1443.0	6303.8	GCRF	
23	Spectrogram 1	1	113.646	113.646045863	113.859494470	0.213	2062.5	4875.0	3187.5	33.9	52.0	63.6	113.646	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5749e54e36.wav	file5e5749e54e36.wav	113.646	1670.9	6075.9	GCRF	
24	Spectrogram 1	1	116.953	116.952545001	117.643114024	0.691	2906.2	7218.8	4593.8	37.8	61.0	75.3	116.953	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5749e54e36.wav	file5e5749e54e36.wav	116.953	1670.9	9620.3	PIKA	
25	Spectrogram 1	1	138.993	138.992723054	139.174782159	0.182	2437.5	5437.5	3375.0	39.8	59.6	69.6	138.993	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5749e54e36.wav	file5e5749e54e36.wav	138.993	1443.0	6810.1	GCRF	
26	Spectrogram 1	1	148.826	148.826389720	149.052394128	0.226	2812.5	4781.2	3656.2	46.7	67.1	78.2	148.826	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5749e54e36.wav	file5e5749e54e36.wav	148.826	1088.6	7139.2	GCRF	
27	Spectrogram 1	1	153.910	153.909673953	154.116844659	0.207	1875.0	7406.2	3281.2	43.0	66.3	76.1	153.910	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5749e54e36.wav	file5e5749e54e36.wav	153.910	1113.9	11139.2	GCRF	
28	Spectrogram 1	1	160.788	160.788232944	160.894957248	0.107	1406.2	4406.2	2250.0	32.4	47.8	58.1	160.788	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5749e54e36.wav	file5e5749e54e36.wav	160.788	1265.8	4734.2	GCRF	
29	Spectrogram 1	1	161.566	161.565968607	165.916553449	4.351	2906.2	5812.5	3843.8	28.5	58.7	69.9	161.566	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5749e54e36.wav	file5e5749e54e36.wav	161.566	2860.8	6025.3	AMPI	
30	Spectrogram 1	1	164.943	164.943478917	165.050203220	0.107	1687.5	4968.8	2812.5	40.2	59.8	69.3	164.943	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5749e54e36.wav	file5e5749e54e36.wav	164.943	1240.5	8810.1	GCRF	
