Selection	View	Channel	Begin Clock Time	Begin Time (s)	End Time (s)	Delta Time (s)	Freq 5% (Hz)	Freq 95% (Hz)	Center Freq (Hz)	Avg Power (dB)	Max Power (dB)	Energy (dB)	Begin Date Time	Begin Path	Begin File	File Offset (s)	Low Freq (Hz)	High Freq (Hz)	ID	NOTES
24	Spectrogram 1	1	36.194	36.194293728	36.477496782	0.283	3093.8	3750.0	3375.0	29.5	39.0	52.8	36.194	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57178f19c0.wav	file5e57178f19c0.wav	36.194	3090.9	3787.9	WCSP	partial song
25	Spectrogram 1	1	36.380	36.379840556	37.639605864	1.260	3375.0	5156.2	4218.8	28.0	45.0	62.1	36.380	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57178f19c0.wav	file5e57178f19c0.wav	36.380	3272.7	5333.3	ROWR	
26	Spectrogram 1	1	36.370	36.370074934	37.541949639	1.172	2437.5	3093.8	2718.8	29.4	42.1	58.9	36.370	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57178f19c0.wav	file5e57178f19c0.wav	36.370	2424.2	3151.5	ROWR	
27	Spectrogram 1	1	42.791	42.790611439	44.382407913	1.592	3281.2	4125.0	3562.5	28.8	45.4	61.0	42.791	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57178f19c0.wav	file5e57178f19c0.wav	42.791	3151.5	4212.1	ROWR	
28	Spectrogram 1	1	46.469	46.469475958	47.699944398	1.230	2531.2	3375.0	2906.2	28.9	44.8	59.5	46.469	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57178f19c0.wav	file5e57178f19c0.wav	46.469	2454.5	3424.2	ROWR	
29	Spectrogram 1	1	50.127	50.127173860	51.191626717	1.064	2437.5	3093.8	2718.8	28.2	41.0	57.2	50.127	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57178f19c0.wav	file5e57178f19c0.wav	50.127	2363.6	3151.5	ROWR	
30	Spectrogram 1	1	53.090	53.089502022	53.890283070	0.801	3093.8	3843.8	3468.8	28.9	41.2	57.2	53.090	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57178f19c0.wav	file5e57178f19c0.wav	53.090	3090.9	3848.5	ROWR	
31	Spectrogram 1	1	55.271	55.270502042	56.315423654	1.045	3375.0	4781.2	4031.2	26.7	39.0	58.7	55.271	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57178f19c0.wav	file5e57178f19c0.wav	55.271	3363.6	4848.5	ROWR	
32	Spectrogram 1	1	58.054	58.053523072	59.235163399	1.182	2718.8	3468.8	3093.8	27.3	40.8	57.3	58.054	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57178f19c0.wav	file5e57178f19c0.wav	58.054	2636.4	3484.8	ROWR	
33	Spectrogram 1	1	61.601	61.601231120	62.489902771	0.889	2437.5	3468.8	2906.2	28.7	39.1	58.7	61.601	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57178f19c0.wav	file5e57178f19c0.wav	61.601	2393.9	3515.2	ROWR	
34	Spectrogram 1	1	68.115	68.114642625	69.071673634	0.957	3281.2	4125.0	3750.0	27.5	40.8	57.0	68.115	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57178f19c0.wav	file5e57178f19c0.wav	68.115	3242.4	4212.1	ROWR	
35	Spectrogram 1	1	71.453	71.452590488	72.370559006	0.918	2531.2	3468.8	2906.2	27.6	38.0	57.4	71.453	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57178f19c0.wav	file5e57178f19c0.wav	71.453	2454.5	3484.8	ROWR	
36	Spectrogram 1	1	73.988	73.988121929	75.433434065	1.445	2343.8	3187.5	2906.2	28.7	45.9	60.4	73.988	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57178f19c0.wav	file5e57178f19c0.wav	73.988	2272.7	3333.3	ROWR	
37	Spectrogram 1	1	78.488	78.487929091	79.620741305	1.133	3281.2	4875.0	4031.2	26.8	40.2	60.1	78.488	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57178f19c0.wav	file5e57178f19c0.wav	78.488	3121.2	5060.6	ROWR	
