Selection	View	Channel	Begin Clock Time	Begin Time (s)	End Time (s)	Delta Time (s)	Freq 5% (Hz)	Freq 95% (Hz)	Center Freq (Hz)	Avg Power (dB)	Max Power (dB)	Energy (dB)	Begin Date Time	Begin Path	Begin File	File Offset (s)	Low Freq (Hz)	High Freq (Hz)	ID	NOTES
1	Spectrogram 1	1	4.708	4.707885053	5.586791082	0.879	1687.5	2718.8	2062.5	33.9	45.6	64.5	4.708	/Users/mary/Desktop/listens_20180309/completed_listens/file5e573fad4088.wav	file5e573fad4088.wav	4.708	1678.3	2909.1	CLNU	
2	Spectrogram 1	1	18.058	18.057853739	21.057853739	3.000	1500.0	10968.8	5812.5	29.1	45.6	73.8	18.058	/Users/mary/Desktop/listens_20180309/completed_listens/file5e573fad4088.wav	file5e573fad4088.wav	18.058	1413.0	11220.0	background	1413-11220
3	Spectrogram 1	1	27.602	27.602484949	29.259766050	1.657	3187.5	4406.2	3750.0	27.7	42.5	61.4	27.602	/Users/mary/Desktop/listens_20180309/completed_listens/file5e573fad4088.wav	file5e573fad4088.wav	27.602	3160.8	4503.5	ROWR	
4	Spectrogram 1	1	32.725	32.724853131	34.451187611	1.726	3187.5	4218.8	3656.2	28.4	42.6	61.2	32.725	/Users/mary/Desktop/listens_20180309/completed_listens/file5e573fad4088.wav	file5e573fad4088.wav	32.725	3105.3	4232.8	ROWR	
5	Spectrogram 1	1	45.254	45.254000476	46.275990488	1.022	3187.5	4218.8	3656.2	28.2	41.0	58.8	45.254	/Users/mary/Desktop/listens_20180309/completed_listens/file5e573fad4088.wav	file5e573fad4088.wav	45.254	3164.7	4272.3	ROWR	
6	Spectrogram 1	1	51.783	51.782838552	53.237916310	1.455	3281.2	4500.0	3750.0	29.8	48.1	63.2	51.783	/Users/mary/Desktop/listens_20180309/completed_listens/file5e573fad4088.wav	file5e573fad4088.wav	51.783	3144.9	4608.6	ROWR	
7	Spectrogram 1	1	56.378	56.378135331	57.442588188	1.064	2718.8	3562.5	3000.0	29.7	40.8	59.7	56.378	/Users/mary/Desktop/listens_20180309/completed_listens/file5e573fad4088.wav	file5e573fad4088.wav	56.378	2630.6	3619.6	ROWR	
8	Spectrogram 1	1	63.878	63.877869767	65.127869452	1.250	2437.5	3281.2	2906.2	30.7	43.4	61.8	63.878	/Users/mary/Desktop/listens_20180309/completed_listens/file5e573fad4088.wav	file5e573fad4088.wav	63.878	2353.7	3461.4	ROWR	
9	Spectrogram 1	1	13.253	13.253359346	13.946718546	0.693	2531.2	3375.0	2812.5	29.5	40.8	57.6	13.253	/Users/mary/Desktop/listens_20180309/completed_listens/file5e573fad4088.wav	file5e573fad4088.wav	13.253	2452.6	3382.2	PIKA	
10	Spectrogram 1	1	65.789	65.789472911	65.984785362	0.195	3281.2	4687.5	4031.2	28.0	38.2	53.0	65.789	/Users/mary/Desktop/listens_20180309/completed_listens/file5e573fad4088.wav	file5e573fad4088.wav	65.789	3243.8	4806.3	GCRF	
11	Spectrogram 1	1	66.747	66.746503920	66.951581993	0.205	3187.5	4500.0	3937.5	29.0	41.0	54.2	66.747	/Users/mary/Desktop/listens_20180309/completed_listens/file5e573fad4088.wav	file5e573fad4088.wav	66.747	3046.0	4628.3	GCRF	
