Selection	View	Channel	Begin Clock Time	Begin Time (s)	End Time (s)	Delta Time (s)	Freq 5% (Hz)	Freq 95% (Hz)	Center Freq (Hz)	Avg Power (dB)	Max Power (dB)	Energy (dB)	Begin Date Time	Begin Path	Begin File	File Offset (s)	Low Freq (Hz)	High Freq (Hz)	ID	NOTES
1	Spectrogram 1	1	0.490	0.490164702	0.658852242	0.169	4781.2	5718.8	5250.0	25.2	38.1	48.1	0.490	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57573af0b4.wav	file5e57573af0b4.wav	0.490	4632.9	5746.8	WCSP	slightly buzzy call
2	Spectrogram 1	1	1.866	1.866299901	2.017230859	0.151	4968.8	5906.2	5343.8	24.3	36.7	46.7	1.866	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57573af0b4.wav	file5e57573af0b4.wav	1.866	4936.7	6025.3	WCSP	slightly buzzy call
3	Spectrogram 1	1	2.843	2.842911979	3.002721228	0.160	4875.0	5906.2	5250.0	24.3	37.8	47.6	2.843	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57573af0b4.wav	file5e57573af0b4.wav	2.843	4759.5	6050.6	WCSP	slightly buzzy call
4	Spectrogram 1	1	3.704	3.704106265	3.846158931	0.142	5156.2	5906.2	5343.8	25.4	38.7	46.7	3.704	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57573af0b4.wav	file5e57573af0b4.wav	3.704	5088.6	6000.0	WCSP	slightly buzzy call
5	Spectrogram 1	1	4.814	4.813892716	4.902675633	0.089	4968.8	5531.2	5250.0	24.5	34.3	42.2	4.814	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57573af0b4.wav	file5e57573af0b4.wav	4.814	4886.1	5594.9	WCSP	slightly buzzy call
6	Spectrogram 1	1	6.021	6.021340376	6.092366709	0.071	5062.5	5531.2	5250.0	25.9	36.8	43.1	6.021	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57573af0b4.wav	file5e57573af0b4.wav	6.021	4886.1	5645.6	WCSP	slightly buzzy call
7	Spectrogram 1	1	7.295	7.295016105	7.401555604	0.107	4875.0	5625.0	5250.0	24.4	36.8	44.4	7.295	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57573af0b4.wav	file5e57573af0b4.wav	7.295	4759.5	5696.2	WCSP	slightly buzzy call
8	Spectrogram 1	1	8.840	8.839838845	8.973013219	0.133	4968.8	5906.2	5343.8	24.5	36.1	45.9	8.840	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57573af0b4.wav	file5e57573af0b4.wav	8.840	4886.1	5974.7	WCSP	slightly buzzy call
9	Spectrogram 1	1	10.473	10.473444502	10.597740584	0.124	4781.2	5531.2	5250.0	26.6	40.0	47.8	10.473	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57573af0b4.wav	file5e57573af0b4.wav	10.473	4658.2	5645.6	WCSP	slightly buzzy call
10	Spectrogram 1	1	10.908	10.908480791	11.006141998	0.098	4687.5	5437.5	5062.5	22.6	31.1	41.7	10.908	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57573af0b4.wav	file5e57573af0b4.wav	10.908	4683.5	5443.0	WCSP	slightly buzzy call
