Selection	View	Channel	Begin Clock Time	Begin Time (s)	End Time (s)	Delta Time (s)	Freq 5% (Hz)	Freq 95% (Hz)	Center Freq (Hz)	Avg Power (dB)	Max Power (dB)	Energy (dB)	Begin Date Time	Begin Path	Begin File	File Offset (s)	Low Freq (Hz)	High Freq (Hz)	ID	NOTES
4	Spectrogram 1	1	12.266	12.265899462	12.878501583	0.613	4781.2	7968.8	6937.5	67.4	92.1	105.4	12.266	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57618e83f6.wav	file5e57618e83f6.wav	12.266	1189.9	11367.1	AMRO	fledgling squeal
13	Spectrogram 1	1	28.278	28.277926919	28.943798790	0.666	4593.8	8062.5	7031.2	66.3	90.6	104.8	28.278	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57618e83f6.wav	file5e57618e83f6.wav	28.278	987.3	11797.5	AMRO	fledgling squeal
21	Spectrogram 1	1	43.258	43.258336922	44.181679249	0.923	4031.2	8062.5	6937.5	67.1	92.8	107.0	43.258	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57618e83f6.wav	file5e57618e83f6.wav	43.258	860.8	11367.1	AMRO	fledgling squeal
67	Spectrogram 1	1	138.127	138.126795001	138.503469013	0.377	6468.8	7968.8	7031.2	68.6	92.5	104.4	138.127	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57618e83f6.wav	file5e57618e83f6.wav	138.127	1848.1	11848.1	AMRO	fledgling squeal
77	Spectrogram 1	1	154.156	154.155984984	154.815164505	0.659	6093.8	8062.5	7031.2	68.2	93.6	106.5	154.156	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57618e83f6.wav	file5e57618e83f6.wav	154.156	886.1	11240.5	AMRO	fledgling squeal
84	Spectrogram 1	1	168.245	168.245240607	168.910698029	0.665	5625.0	8062.5	7031.2	67.8	93.5	106.4	168.245	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57618e83f6.wav	file5e57618e83f6.wav	168.245	1063.3	11848.1	AMRO	fledgling squeal
97	Spectrogram 1	1	187.547	187.547128043	187.710353448	0.163	1593.8	2812.5	1687.5	36.9	53.0	61.2	187.547	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57618e83f6.wav	file5e57618e83f6.wav	187.547	1569.6	3215.2	AMRO	bark
99	Spectrogram 1	1	189.048	189.047546192	189.430498104	0.383	3656.2	7968.8	6468.8	66.6	88.3	102.7	189.048	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57618e83f6.wav	file5e57618e83f6.wav	189.048	1291.1	11898.7	AMRO	squeal
100	Spectrogram 1	1	189.430	189.430498104	190.347071534	0.917	1500.0	2531.2	1781.2	53.3	78.5	89.1	189.430	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57618e83f6.wav	file5e57618e83f6.wav	189.430	1038.0	5291.1	AMRO	bark
101	Spectrogram 1	1	194.472	194.471651968	194.798102778	0.326	2437.5	3656.2	2906.2	63.4	87.5	97.4	194.472	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57618e83f6.wav	file5e57618e83f6.wav	194.472	1341.8	9113.9	AMRO	squeal
102	Spectrogram 1	1	199.914	199.914063542	200.309571255	0.396	2156.2	6468.8	2812.5	37.7	58.4	71.5	199.914	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57618e83f6.wav	file5e57618e83f6.wav	199.914	1772.2	7696.2	AMRO	squeal bark
105	Spectrogram 1	1	202.992	202.992214606	203.569781425	0.578	4406.2	7968.8	6937.5	62.4	86.8	99.5	202.992	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57618e83f6.wav	file5e57618e83f6.wav	202.992	1291.1	10101.3	AMRO	squeal bark
109	Spectrogram 1	1	208.252	208.251642747	208.540426156	0.289	2531.2	6937.5	5812.5	37.5	60.0	69.9	208.252	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57618e83f6.wav	file5e57618e83f6.wav	208.252	2050.6	8126.6	AMRO	squeal
110	Spectrogram 1	1	210.443	210.442629918	211.076697839	0.634	4125.0	8062.5	6937.5	64.8	88.3	102.4	210.443	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57618e83f6.wav	file5e57618e83f6.wav	210.443	1417.7	10582.3	AMRO	squeak bark
113	Spectrogram 1	1	215.388	215.388077765	215.526191569	0.138	1125.0	1687.5	1500.0	42.6	55.3	63.7	215.388	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57618e83f6.wav	file5e57618e83f6.wav	215.388	1113.9	2050.6	AMRO	bark
114	Spectrogram 1	1	220.693	220.692903437	221.094689050	0.402	4218.8	7968.8	6937.5	68.1	90.1	103.8	220.693	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57618e83f6.wav	file5e57618e83f6.wav	220.693	1797.5	10936.7	AMRO	squeal
115	Spectrogram 1	1	221.170	221.170023853	221.571809466	0.402	1500.0	2625.0	1968.8	50.7	72.0	82.0	221.170	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57618e83f6.wav	file5e57618e83f6.wav	221.170	1164.6	4506.3	AMRO	bark
117	Spectrogram 1	1	226.822	226.821513707	227.480693228	0.659	1125.0	2250.0	1500.0	37.3	55.6	68.0	226.822	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57618e83f6.wav	file5e57618e83f6.wav	226.822	1113.9	2835.4	AMRO	bark
122	Spectrogram 1	1	236.767	236.766983882	237.055767291	0.289	1968.8	4500.0	2812.5	50.3	73.8	83.8	236.767	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57618e83f6.wav	file5e57618e83f6.wav	236.767	1468.4	9215.2	AMRO	squeal
140	Spectrogram 1	1	255.230	255.230266101	255.644607514	0.414	5156.2	7875.0	6843.8	67.2	89.3	102.5	255.230	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57618e83f6.wav	file5e57618e83f6.wav	255.230	1519.0	9645.6	AMRO	squeal
141	Spectrogram 1	1	255.764	255.763887618	255.908279323	0.144	1406.2	2343.8	1687.5	52.3	72.4	78.4	255.764	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57618e83f6.wav	file5e57618e83f6.wav	255.764	1189.9	4025.3	AMRO	bark
142	Spectrogram 1	1	257.667	257.666834008	258.175343925	0.509	4406.2	6468.8	5156.2	44.7	69.9	80.2	257.667	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57618e83f6.wav	file5e57618e83f6.wav	257.667	1721.5	8810.1	AMRO	adult squeal
143	Spectrogram 1	1	259.437	259.437201866	259.995934984	0.559	3000.0	7781.2	6187.5	66.2	91.2	103.7	259.437	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57618e83f6.wav	file5e57618e83f6.wav	259.437	1088.6	11265.8	AMRO	fledgling squeal bark
