Selection	View	Channel	Begin Clock Time	Begin Time (s)	End Time (s)	Delta Time (s)	Freq 5% (Hz)	Freq 95% (Hz)	Center Freq (Hz)	Avg Power (dB)	Max Power (dB)	Energy (dB)	Begin Date Time	Begin Path	Begin File	File Offset (s)	Low Freq (Hz)	High Freq (Hz)	ID	NOTES
1	Spectrogram 1	1	13.654	13.653831751	14.310825331	0.657	3093.8	4218.8	3656.2	26.9	36.3	55.9	13.654	/Users/mary/Desktop/listens_20180309/completed_listens/file5e575c230c55.wav	file5e575c230c55.wav	13.654	3069.8	4269.8	MOCH	
2	Spectrogram 1	1	16.229	16.228536319	17.116365480	0.888	3093.8	4312.5	3656.2	27.0	39.2	57.7	16.229	/Users/mary/Desktop/listens_20180309/completed_listens/file5e575c230c55.wav	file5e575c230c55.wav	16.229	3041.9	4381.4	MOCH	
3	Spectrogram 1	1	27.254	27.253913242	28.301551652	1.048	3187.5	4312.5	3750.0	26.8	39.6	57.9	27.254	/Users/mary/Desktop/listens_20180309/completed_listens/file5e575c230c55.wav	file5e575c230c55.wav	27.254	3181.4	4381.4	MOCH	
4	Spectrogram 1	1	36.159	36.159440009	37.260348169	1.101	3281.2	4218.8	3750.0	28.2	42.3	59.5	36.159	/Users/mary/Desktop/listens_20180309/completed_listens/file5e575c230c55.wav	file5e575c230c55.wav	36.159	3181.4	4381.4	MOCH	
5	Spectrogram 1	1	40.123	40.122558019	40.726281849	0.604	1500.0	2718.8	2062.5	28.8	41.8	58.1	40.123	/Users/mary/Desktop/listens_20180309/completed_listens/file5e575c230c55.wav	file5e575c230c55.wav	40.123	1451.2	2874.4	MOBL	
6	Spectrogram 1	1	45.168	45.167713741	45.593871738	0.426	1968.8	2718.8	2250.0	28.8	40.2	54.4	45.168	/Users/mary/Desktop/listens_20180309/completed_listens/file5e575c230c55.wav	file5e575c230c55.wav	45.168	1897.7	2762.8	MOBL	
7	Spectrogram 1	1	54.364	54.364232604	54.640460213	0.276	5718.8	6375.0	6000.0	27.5	40.4	50.7	54.364	/Users/mary/Desktop/listens_20180309/completed_listens/file5e575c230c55.wav	file5e575c230c55.wav	54.364	5665.1	6390.7	UNK1	
8	Spectrogram 1	1	63.142	63.142152678	63.493715090	0.352	1593.8	2437.5	1968.8	29.4	38.6	54.6	63.142	/Users/mary/Desktop/listens_20180309/completed_listens/file5e575c230c55.wav	file5e575c230c55.wav	63.142	1562.8	2483.7	MOBL	
9	Spectrogram 1	1	65.965	65.965215444	67.384020890	1.419	3187.5	7312.5	5343.8	29.1	54.9	67.5	65.965	/Users/mary/Desktop/listens_20180309/completed_listens/file5e575c230c55.wav	file5e575c230c55.wav	65.965	2846.5	7730.2	MOCH	call
11	Spectrogram 1	1	67.446	67.446340913	67.710012721	0.264	1687.5	2437.5	2062.5	29.7	41.0	53.1	67.446	/Users/mary/Desktop/listens_20180309/completed_listens/file5e575c230c55.wav	file5e575c230c55.wav	67.446	1646.5	2483.7	MOBL	
12	Spectrogram 1	1	69.507	69.507355224	69.984475639	0.477	1781.2	2718.8	2156.2	29.1	42.5	56.0	69.507	/Users/mary/Desktop/listens_20180309/completed_listens/file5e575c230c55.wav	file5e575c230c55.wav	69.507	1730.2	2762.8	MOBL	
