Selection	View	Channel	Begin Clock Time	Begin Time (s)	End Time (s)	Delta Time (s)	Freq 5% (Hz)	Freq 95% (Hz)	Center Freq (Hz)	Avg Power (dB)	Max Power (dB)	Energy (dB)	Begin Date Time	Begin Path	Begin File	File Offset (s)	Low Freq (Hz)	High Freq (Hz)	ID	NOTES
1	Spectrogram 1	1	8.429	8.428866016	10.089021847	1.660	2906.2	3937.5	3375.0	38.5	49.5	71.6	8.429	/Users/mary/Desktop/listens_20180309/completed_listens/file5e571ecf8898.wav	file5e571ecf8898.wav	8.429	2840.2	4118.3	UNK1	too faint/too much noise
2	Spectrogram 1	1	11.805	11.804922701	13.172179609	1.367	2812.5	5343.8	3656.2	36.0	49.4	72.2	11.805	/Users/mary/Desktop/listens_20180309/completed_listens/file5e571ecf8898.wav	file5e571ecf8898.wav	11.805	2745.6	5822.5	AMPI	
3	Spectrogram 1	1	13.842	13.842359727	16.842359727	3.000	1500.0	7968.8	2250.0	36.1	55.2	80.8	13.842	/Users/mary/Desktop/listens_20180309/completed_listens/file5e571ecf8898.wav	file5e571ecf8898.wav	13.842	1413.0	11220.0	background	1413-11220
4	Spectrogram 1	1	31.384	31.384412209	31.574841848	0.190	4125.0	6000.0	4687.5	36.0	51.7	62.5	31.384	/Users/mary/Desktop/listens_20180309/completed_listens/file5e571ecf8898.wav	file5e571ecf8898.wav	31.384	4023.7	6366.9	UNK3	*MOCH?
5	Spectrogram 1	1	33.062	33.062435662	33.247982491	0.186	4406.2	6375.0	5062.5	33.1	45.2	59.2	33.062	/Users/mary/Desktop/listens_20180309/completed_listens/file5e571ecf8898.wav	file5e571ecf8898.wav	33.062	4355.0	6603.6	UNK3	*MOCH?
6	Spectrogram 1	1	40.194	40.194018325	42.842636412	2.649	3000.0	6562.5	3843.8	34.8	49.9	75.4	40.194	/Users/mary/Desktop/listens_20180309/completed_listens/file5e571ecf8898.wav	file5e571ecf8898.wav	40.194	2958.6	7384.6	AMPI	repeated ascending calls
7	Spectrogram 1	1	65.789	65.788646205	67.100660410	1.312	5062.5	7500.0	6093.8	30.9	45.1	66.4	65.789	/Users/mary/Desktop/listens_20180309/completed_listens/file5e571ecf8898.wav	file5e571ecf8898.wav	65.789	4970.4	7692.3	AMPI	high twittering
8	Spectrogram 1	1	67.770	67.770478188	68.032881029	0.262	5812.5	7687.5	6468.8	31.6	51.1	59.4	67.770	/Users/mary/Desktop/listens_20180309/completed_listens/file5e571ecf8898.wav	file5e571ecf8898.wav	67.770	5704.1	7929.0	AMPI	high call
9	Spectrogram 1	1	81.923	81.923000078	82.254456298	0.331	3000.0	5531.2	3375.0	43.0	63.5	73.9	81.923	/Users/mary/Desktop/listens_20180309/completed_listens/file5e571ecf8898.wav	file5e571ecf8898.wav	81.923	2698.2	6366.9	PIKA	
10	Spectrogram 1	1	99.399	99.398850688	99.652756874	0.254	5906.2	7312.5	6468.8	31.6	47.6	57.9	99.399	/Users/mary/Desktop/listens_20180309/completed_listens/file5e571ecf8898.wav	file5e571ecf8898.wav	99.399	5727.8	7432.0	AMPI	
