Selection	View	Channel	Begin Clock Time	Begin Time (s)	End Time (s)	Delta Time (s)	Freq 5% (Hz)	Freq 95% (Hz)	Center Freq (Hz)	Avg Power (dB)	Max Power (dB)	Energy (dB)	Begin Date Time	Begin Path	Begin File	File Offset (s)	Low Freq (Hz)	High Freq (Hz)	ID	NOTES
1	Spectrogram 1	1	12.057	12.057313860	12.190488234	0.133	7968.8	9468.8	8625.0	21.8	38.2	45.7	12.057	/Users/mary/Desktop/listens_20180309/completed_listens/file5e575d44592a.wav	file5e575d44592a.wav	12.057	7730.2	9572.1	WCSP	extremely high
2	Spectrogram 1	1	12.537	12.536741607	12.669915981	0.133	7968.8	9281.2	8625.0	20.1	34.0	43.4	12.537	/Users/mary/Desktop/listens_20180309/completed_listens/file5e575d44592a.wav	file5e575d44592a.wav	12.537	7814.0	9460.5	WCSP	
3	Spectrogram 1	1	13.016	13.016169354	13.131587145	0.115	8156.2	9468.8	8812.5	20.0	32.8	42.5	13.016	/Users/mary/Desktop/listens_20180309/completed_listens/file5e575d44592a.wav	file5e575d44592a.wav	13.016	8148.8	9655.8	WCSP	
4	Spectrogram 1	1	14.099	14.099320930	14.259130179	0.160	7968.8	9562.5	8812.5	20.6	33.2	45.3	14.099	/Users/mary/Desktop/listens_20180309/completed_listens/file5e575d44592a.wav	file5e575d44592a.wav	14.099	7814.0	9683.7	WCSP	
5	Spectrogram 1	1	15.245	15.244620548	15.351160048	0.107	7968.8	8531.2	8250.0	20.0	32.5	38.5	15.245	/Users/mary/Desktop/listens_20180309/completed_listens/file5e575d44592a.wav	file5e575d44592a.wav	15.245	7953.5	8567.4	WCSP	
6	Spectrogram 1	1	16.488	16.488231339	16.648040588	0.160	5343.8	6843.8	6093.8	21.0	34.7	45.6	16.488	/Users/mary/Desktop/listens_20180309/completed_listens/file5e575d44592a.wav	file5e575d44592a.wav	16.488	5162.8	7004.7	WCSP	
7	Spectrogram 1	1	17.456	17.455965125	17.598017790	0.142	8156.2	9656.2	8906.2	19.8	32.4	43.6	17.456	/Users/mary/Desktop/listens_20180309/completed_listens/file5e575d44592a.wav	file5e575d44592a.wav	17.456	8009.3	9711.6	WCSP	
8	Spectrogram 1	1	20.270	20.270383565	20.368044773	0.098	8062.5	9281.2	8718.8	21.2	34.2	43.0	20.270	/Users/mary/Desktop/listens_20180309/completed_listens/file5e575d44592a.wav	file5e575d44592a.wav	20.270	7953.5	9460.5	WCSP	
9	Spectrogram 1	1	20.732	20.732054729	20.874107395	0.142	8062.5	9375.0	8625.0	19.6	33.9	42.5	20.732	/Users/mary/Desktop/listens_20180309/completed_listens/file5e575d44592a.wav	file5e575d44592a.wav	20.732	8037.2	9460.5	WCSP	
10	Spectrogram 1	1	22.907	22.907236174	23.040410548	0.133	7968.8	9375.0	8625.0	19.7	30.7	42.7	22.907	/Users/mary/Desktop/listens_20180309/completed_listens/file5e575d44592a.wav	file5e575d44592a.wav	22.907	7925.6	9376.7	WCSP	
11	Spectrogram 1	1	87.478	87.477772356	88.232427143	0.755	1968.8	5812.5	3187.5	25.0	44.8	60.7	87.478	/Users/mary/Desktop/listens_20180309/completed_listens/file5e575d44592a.wav	file5e575d44592a.wav	87.478	1841.9	6809.3	PIKA	
12	Spectrogram 1	1	170.944	170.943967847	171.077142222	0.133	8250.0	9375.0	8718.8	25.0	42.3	48.5	170.944	/Users/mary/Desktop/listens_20180309/completed_listens/file5e575d44592a.wav	file5e575d44592a.wav	170.944	7981.4	9711.6	WCSP	
13	Spectrogram 1	1	177.754	177.753617514	177.904548471	0.151	8531.2	9562.5	9093.8	29.7	46.1	54.1	177.754	/Users/mary/Desktop/listens_20180309/completed_listens/file5e575d44592a.wav	file5e575d44592a.wav	177.754	8260.5	10102.3	WCSP	
15	Spectrogram 1	1	183.180	183.179844825	183.304140907	0.124	8250.0	9468.8	8812.5	28.4	44.3	52.5	183.180	/Users/mary/Desktop/listens_20180309/completed_listens/file5e575d44592a.wav	file5e575d44592a.wav	183.180	7897.7	10018.6	WCSP	
16	Spectrogram 1	1	184.769	184.769059023	184.911111689	0.142	8062.5	9562.5	8625.0	21.3	37.6	45.4	184.769	/Users/mary/Desktop/listens_20180309/completed_listens/file5e575d44592a.wav	file5e575d44592a.wav	184.769	7869.8	9739.5	WCSP	
17	Spectrogram 1	1	186.935	186.935362177	187.059658259	0.124	8343.8	9656.2	8531.2	26.0	45.4	49.8	186.935	/Users/mary/Desktop/listens_20180309/completed_listens/file5e575d44592a.wav	file5e575d44592a.wav	186.935	8093.0	10074.4	WCSP	
18	Spectrogram 1	1	189.670	189.669875993	189.838563534	0.169	8156.2	9750.0	8906.2	23.8	39.2	49.1	189.670	/Users/mary/Desktop/listens_20180309/completed_listens/file5e575d44592a.wav	file5e575d44592a.wav	189.670	7925.6	9990.7	WCSP	
19	Spectrogram 1	1	196.124	196.123588635	196.239006426	0.115	8062.5	9656.2	8906.2	22.1	34.8	45.3	196.124	/Users/mary/Desktop/listens_20180309/completed_listens/file5e575d44592a.wav	file5e575d44592a.wav	196.124	7953.5	9795.3	WCSP	
20	Spectrogram 1	1	199.346	199.346408490	199.550609197	0.204	8062.5	9375.0	8718.8	26.7	44.7	52.7	199.346	/Users/mary/Desktop/listens_20180309/completed_listens/file5e575d44592a.wav	file5e575d44592a.wav	199.346	7869.8	9767.4	WCSP	
21	Spectrogram 1	1	205.710	205.709630276	205.833926359	0.124	7968.8	9562.5	8343.8	23.9	41.4	47.5	205.710	/Users/mary/Desktop/listens_20180309/completed_listens/file5e575d44592a.wav	file5e575d44592a.wav	205.710	7786.0	9711.6	WCSP	
22	Spectrogram 1	1	210.495	210.495029455	210.592690663	0.098	7875.0	9468.8	8812.5	21.2	35.1	44.4	210.495	/Users/mary/Desktop/listens_20180309/completed_listens/file5e575d44592a.wav	file5e575d44592a.wav	210.495	7590.7	9572.1	WCSP	
23	Spectrogram 1	1	212.386	212.386105568	212.554793109	0.169	8156.2	9562.5	8812.5	21.3	35.7	46.1	212.386	/Users/mary/Desktop/listens_20180309/completed_listens/file5e575d44592a.wav	file5e575d44592a.wav	212.386	7897.7	9739.5	WCSP	
