Selection	View	Channel	Begin Clock Time	Begin Time (s)	End Time (s)	Delta Time (s)	Freq 5% (Hz)	Freq 95% (Hz)	Center Freq (Hz)	Avg Power (dB)	Max Power (dB)	Energy (dB)	Begin Date Time	Begin Path	Begin File	File Offset (s)	Low Freq (Hz)	High Freq (Hz)	ID	NOTES
32	Spectrogram 1	1	158.492	158.491816658	158.956381273	0.465	4031.2	4875.0	4406.2	27.8	41.4	54.2	158.492	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57737b2a17.wav	file5e57737b2a17.wav	158.492	3966.1	4932.2	DEJU	*ROWR
7	Spectrogram 1	1	31.060	31.059939923	31.219749172	0.160	5718.8	6656.2	6187.5	27.9	43.0	50.5	31.060	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57737b2a17.wav	file5e57737b2a17.wav	31.060	5567.8	6686.4	FOSP	*
1	Spectrogram 1	1	14.001	14.001478258	15.475274665	1.474	2156.2	3937.5	3093.8	27.7	42.5	62.5	14.001	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57737b2a17.wav	file5e57737b2a17.wav	14.001	2059.3	4118.6	GCRF	
4	Spectrogram 1	1	20.700	20.699700110	20.930535692	0.231	2812.5	3937.5	3375.0	26.5	36.3	51.0	20.700	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57737b2a17.wav	file5e57737b2a17.wav	20.700	2771.2	4016.9	GCRF	
5	Spectrogram 1	1	23.319	23.318796135	23.531875134	0.213	3187.5	4218.8	3656.2	27.3	38.3	51.4	23.319	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57737b2a17.wav	file5e57737b2a17.wav	23.319	3050.8	4245.8	GCRF	
13	Spectrogram 1	1	60.013	60.012735437	60.261327602	0.249	2156.2	4781.2	4031.2	30.4	47.9	59.8	60.013	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57737b2a17.wav	file5e57737b2a17.wav	60.013	1830.5	5288.1	GCRF	
15	Spectrogram 1	1	66.854	66.854459673	67.120808421	0.266	1500.0	4593.8	3093.8	32.3	48.3	62.8	66.854	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57737b2a17.wav	file5e57737b2a17.wav	66.854	1042.4	5313.6	GCRF	
16	Spectrogram 1	1	72.032	72.031835797	72.280427962	0.249	1500.0	5062.5	3093.8	34.3	53.6	65.3	72.032	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57737b2a17.wav	file5e57737b2a17.wav	72.032	966.1	6076.3	GCRF	
20	Spectrogram 1	1	81.117	81.116984249	81.330432856	0.213	1500.0	4593.8	3093.8	34.0	51.0	63.8	81.117	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57737b2a17.wav	file5e57737b2a17.wav	81.117	1042.4	5466.1	GCRF	
31	Spectrogram 1	1	150.006	150.006193494	150.144307299	0.138	1125.0	3375.0	1968.8	29.3	40.6	55.1	150.006	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57737b2a17.wav	file5e57737b2a17.wav	150.006	991.5	3711.9	GCRF	
