Selection	View	Channel	Begin Clock Time	Begin Time (s)	End Time (s)	Delta Time (s)	Freq 5% (Hz)	Freq 95% (Hz)	Center Freq (Hz)	Avg Power (dB)	Max Power (dB)	Energy (dB)	Begin Date Time	Begin Path	Begin File	File Offset (s)	Low Freq (Hz)	High Freq (Hz)	ID	NOTES
11	Spectrogram 1	1	4.019	4.018969037	4.164486402	0.146	3281.2	4593.8	3937.5	31.5	45.3	55.1	4.019	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5748bae1a5.wav	file5e5748bae1a5.wav	4.019	3172.9	4759.3	GCRF	
12	Spectrogram 1	1	4.431	4.431268238	4.843567438	0.412	2906.2	4687.5	3843.8	31.0	43.1	60.3	4.431	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5748bae1a5.wav	file5e5748bae1a5.wav	4.431	2847.5	4962.7	GCRF	
13	Spectrogram 1	1	5.087	5.087094967	6.481636381	1.395	3000.0	4312.5	3656.2	31.0	44.9	64.2	5.087	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5748bae1a5.wav	file5e5748bae1a5.wav	5.087	2969.5	4474.6	GCRF	
14	Spectrogram 1	1	5.894	5.893503698	7.075832288	1.182	4781.2	5718.8	5250.0	30.4	45.4	61.6	5.894	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5748bae1a5.wav	file5e5748bae1a5.wav	5.894	4718.6	5898.3	DEJU	
15	Spectrogram 1	1	5.026	5.026462731	5.159853649	0.133	4968.8	5343.8	5156.2	36.0	49.3	57.4	5.026	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5748bae1a5.wav	file5e5748bae1a5.wav	5.026	4596.6	5694.9	WCSP	
16	Spectrogram 1	1	7.173	7.172681367	7.263629720	0.091	4968.8	6093.8	5343.8	35.1	50.1	56.7	7.173	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5748bae1a5.wav	file5e5748bae1a5.wav	7.173	4678.0	6264.4	WCSP	
17	Spectrogram 1	1	8.015	8.015469439	8.191302921	0.176	4593.8	5250.0	5062.5	35.2	50.8	58.5	8.015	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5748bae1a5.wav	file5e5748bae1a5.wav	8.015	4352.5	5613.6	WCSP	
18	Spectrogram 1	1	9.868	9.867866397	10.013383762	0.146	4687.5	5437.5	5156.2	32.6	46.8	53.9	9.868	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5748bae1a5.wav	file5e5748bae1a5.wav	9.868	4678.0	5572.9	WCSP	
19	Spectrogram 1	1	8.867	8.867434513	14.160628664	5.293	3093.8	4500.0	3843.8	31.7	48.5	70.9	8.867	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5748bae1a5.wav	file5e5748bae1a5.wav	8.867	3091.5	4678.0	GCRF	
20	Spectrogram 1	1	11.561	11.561096988	11.639918894	0.079	5156.2	6000.0	5718.8	37.5	51.3	57.1	11.561	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5748bae1a5.wav	file5e5748bae1a5.wav	11.561	5084.7	6223.7	WCSP	
21	Spectrogram 1	1	11.137	11.136671340	11.233682917	0.097	4968.8	5437.5	5156.2	37.9	48.5	55.9	11.137	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5748bae1a5.wav	file5e5748bae1a5.wav	11.137	4881.4	5572.9	WCSP	
22	Spectrogram 1	1	12.701	12.700983014	12.804057814	0.103	4968.8	5437.5	5156.2	34.0	45.1	52.8	12.701	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5748bae1a5.wav	file5e5748bae1a5.wav	12.701	4840.7	5532.2	WCSP	
23	Spectrogram 1	1	11.161	11.160924234	12.052218095	0.891	4968.8	5812.5	5343.8	32.7	51.3	61.9	11.161	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5748bae1a5.wav	file5e5748bae1a5.wav	11.161	4962.7	5857.6	DEJU	
24	Spectrogram 1	1	14.830	14.830004421	14.939142445	0.109	3375.0	4500.0	4031.2	33.7	45.2	55.4	14.830	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5748bae1a5.wav	file5e5748bae1a5.wav	14.830	3294.9	4637.3	GCRF	
25	Spectrogram 1	1	16.982	16.982448778	17.164345484	0.182	3281.2	4781.2	4125.0	31.2	45.1	56.3	16.982	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5748bae1a5.wav	file5e5748bae1a5.wav	16.982	3132.2	4922.0	GCRF	
26	Spectrogram 1	1	17.668	17.667593038	17.831300073	0.164	2718.8	4406.2	3656.2	32.2	43.1	57.5	17.668	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5748bae1a5.wav	file5e5748bae1a5.wav	17.668	2562.7	4596.6	GCRF	
27	Spectrogram 1	1	18.480	18.480064992	18.674088145	0.194	3000.0	4500.0	3843.8	33.8	49.8	59.6	18.480	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5748bae1a5.wav	file5e5748bae1a5.wav	18.480	2725.4	4759.3	GCRF	
28	Spectrogram 1	1	19.189	19.189462146	19.328916288	0.139	2906.2	4406.2	3750.0	34.3	45.6	58.5	19.189	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5748bae1a5.wav	file5e5748bae1a5.wav	19.189	2766.1	4596.6	GCRF	
29	Spectrogram 1	1	18.941	18.940869981	19.128829911	0.188	4875.0	5812.5	5250.0	33.1	47.5	56.7	18.941	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5748bae1a5.wav	file5e5748bae1a5.wav	18.941	4718.6	5979.7	WCSP	
30	Spectrogram 1	1	17.880	17.879805862	18.007133556	0.127	4500.0	5531.2	5156.2	30.4	42.9	52.0	17.880	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5748bae1a5.wav	file5e5748bae1a5.wav	17.880	4474.6	5532.2	WCSP	
31	Spectrogram 1	1	14.994	14.993711457	15.133165598	0.139	5156.2	5812.5	5437.5	36.0	51.7	57.5	14.994	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5748bae1a5.wav	file5e5748bae1a5.wav	14.994	5003.4	6020.3	WCSP	
32	Spectrogram 1	1	19.952	19.952498564	20.128332046	0.176	3000.0	4593.8	3843.8	32.5	46.1	57.9	19.952	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5748bae1a5.wav	file5e5748bae1a5.wav	19.952	2847.5	4800.0	GCRF	
33	Spectrogram 1	1	20.595	20.595200259	20.771033742	0.176	4593.8	5531.2	5156.2	28.5	41.0	51.1	20.595	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5748bae1a5.wav	file5e5748bae1a5.wav	20.595	4555.9	5613.6	WCSP	
34	Spectrogram 1	1	21.820	21.819971414	21.971552002	0.152	4687.5	5437.5	5156.2	30.6	40.5	51.6	21.820	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5748bae1a5.wav	file5e5748bae1a5.wav	21.820	4637.3	5491.5	WCSP	
35	Spectrogram 1	1	23.421	23.420662428	23.572243017	0.152	3187.5	4500.0	3937.5	31.5	44.0	55.3	23.421	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5748bae1a5.wav	file5e5748bae1a5.wav	23.421	3091.5	4637.3	GCRF	
36	Spectrogram 1	1	23.506	23.505547558	23.596495911	0.091	5062.5	5531.2	5343.8	38.3	50.9	57.2	23.506	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5748bae1a5.wav	file5e5748bae1a5.wav	23.506	4881.4	5776.3	WCSP	
37	Spectrogram 1	1	25.032	25.031672363	25.177189727	0.146	4781.2	5812.5	5156.2	30.5	43.4	53.3	25.032	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5748bae1a5.wav	file5e5748bae1a5.wav	25.032	4678.0	5979.7	WCSP	
38	Spectrogram 1	1	25.759	25.759259187	25.910839776	0.152	4500.0	6187.5	5343.8	30.5	46.1	55.3	25.759	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5748bae1a5.wav	file5e5748bae1a5.wav	25.759	4393.2	6345.8	WCSP	
39	Spectrogram 1	1	27.578	27.578226249	27.717680391	0.139	4781.2	5531.2	5250.0	34.2	47.4	56.3	27.578	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5748bae1a5.wav	file5e5748bae1a5.wav	27.578	4555.9	5654.2	WCSP	
40	Spectrogram 1	1	28.166	28.166358933	28.275496956	0.109	4968.8	6000.0	5437.5	35.6	51.2	57.9	28.166	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5748bae1a5.wav	file5e5748bae1a5.wav	28.166	4678.0	6223.7	WCSP	
41	Spectrogram 1	1	29.755	29.754923500	29.870124747	0.115	4968.8	5625.0	5250.0	33.0	44.0	53.2	29.755	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5748bae1a5.wav	file5e5748bae1a5.wav	29.755	4800.0	5776.3	WCSP	
42	Spectrogram 1	1	30.963	30.962693047	31.187032317	0.224	4593.8	6093.8	5437.5	31.3	46.1	57.3	30.963	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5748bae1a5.wav	file5e5748bae1a5.wav	30.963	4433.9	6223.7	WCSP	
43	Spectrogram 1	1	32.576	32.575510508	32.696774979	0.121	5062.5	6000.0	5437.5	35.9	53.1	59.3	32.576	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5748bae1a5.wav	file5e5748bae1a5.wav	32.576	4596.6	6386.4	WCSP	
44	Spectrogram 1	1	33.388	33.387982462	33.497120486	0.109	4500.0	5625.0	5250.0	30.2	41.5	51.7	33.388	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5748bae1a5.wav	file5e5748bae1a5.wav	33.388	4474.6	5735.6	WCSP	
45	Spectrogram 1	1	34.589	34.588500723	34.709765194	0.121	4875.0	5531.2	5250.0	32.7	46.0	54.1	34.589	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5748bae1a5.wav	file5e5748bae1a5.wav	34.589	4596.6	5735.6	WCSP	
46	Spectrogram 1	1	35.146	35.146317289	35.261518536	0.115	4875.0	5812.5	5343.8	34.0	48.2	56.2	35.146	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5748bae1a5.wav	file5e5748bae1a5.wav	35.146	4637.3	6061.0	WCSP	
47	Spectrogram 1	1	35.777	35.776892537	35.886030561	0.109	4593.8	5812.5	5250.0	32.2	45.4	54.2	35.777	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5748bae1a5.wav	file5e5748bae1a5.wav	35.777	4474.6	5939.0	WCSP	
48	Spectrogram 1	1	36.894	36.893592922	37.190690876	0.297	5062.5	5906.2	5343.8	37.4	58.1	64.6	36.894	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5748bae1a5.wav	file5e5748bae1a5.wav	36.894	4678.0	6427.1	WCSP	
49	Spectrogram 1	1	39.901	39.900951798	40.004026598	0.103	4593.8	5906.2	5250.0	29.8	40.6	51.9	39.901	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5748bae1a5.wav	file5e5748bae1a5.wav	39.901	4433.9	6020.3	WCSP	
50	Spectrogram 1	1	40.483	40.483021258	40.604285729	0.121	4781.2	5906.2	5437.5	35.4	51.8	59.0	40.483	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5748bae1a5.wav	file5e5748bae1a5.wav	40.483	4433.9	6305.1	WCSP	
51	Spectrogram 1	1	41.120	41.119659730	41.253050648	0.133	4500.0	5531.2	5250.0	30.1	41.2	52.2	41.120	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5748bae1a5.wav	file5e5748bae1a5.wav	41.120	4474.6	5654.2	WCSP	
52	Spectrogram 1	1	42.776	42.776178174	43.085402574	0.309	4968.8	5625.0	5343.8	35.5	54.6	61.8	42.776	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5748bae1a5.wav	file5e5748bae1a5.wav	42.776	4596.6	6061.0	WCSP	
53	Spectrogram 1	1	44.159	44.158593141	44.273794388	0.115	4687.5	5531.2	5156.2	32.2	44.4	53.8	44.159	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5748bae1a5.wav	file5e5748bae1a5.wav	44.159	4515.3	5776.3	WCSP	
54	Spectrogram 1	1	44.759	44.758852271	44.904369636	0.146	5156.2	5718.8	5343.8	40.0	59.2	64.5	44.759	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5748bae1a5.wav	file5e5748bae1a5.wav	44.759	4474.6	6386.4	WCSP	
55	Spectrogram 1	1	45.614	45.613766790	45.692588696	0.079	4875.0	5531.2	5156.2	31.6	40.7	49.4	45.614	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5748bae1a5.wav	file5e5748bae1a5.wav	45.614	4800.0	5532.2	WCSP	
56	Spectrogram 1	1	46.778	46.777905710	46.917359851	0.139	4968.8	5812.5	5343.8	35.4	52.7	59.0	46.778	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5748bae1a5.wav	file5e5748bae1a5.wav	46.778	4555.9	6142.4	WCSP	
57	Spectrogram 1	1	48.064	48.063901908	48.294304402	0.230	5062.5	5906.2	5343.8	35.5	54.5	61.7	48.064	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5748bae1a5.wav	file5e5748bae1a5.wav	48.064	4678.0	6427.1	WCSP	
58	Spectrogram 1	1	49.301	49.300799510	49.458443322	0.158	4687.5	5625.0	5250.0	31.3	46.7	54.5	49.301	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5748bae1a5.wav	file5e5748bae1a5.wav	49.301	4555.9	5857.6	WCSP	
59	Spectrogram 1	1	49.950	49.949564429	50.143587582	0.194	4875.0	5625.0	5250.0	36.1	57.0	61.9	49.950	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5748bae1a5.wav	file5e5748bae1a5.wav	49.950	4271.2	6264.4	WCSP	
60	Spectrogram 1	1	51.526	51.526002549	51.616950902	0.091	4781.2	5718.8	5250.0	29.3	41.2	49.4	51.526	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5748bae1a5.wav	file5e5748bae1a5.wav	51.526	4637.3	5735.6	WCSP	
61	Spectrogram 1	1	52.351	52.350600951	52.490055092	0.139	4875.0	5718.8	5250.0	31.4	43.4	52.9	52.351	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5748bae1a5.wav	file5e5748bae1a5.wav	52.351	4718.6	5776.3	WCSP	
62	Spectrogram 1	1	53.539	53.538992764	53.666320459	0.127	4781.2	5625.0	5250.0	30.2	41.4	51.4	53.539	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5748bae1a5.wav	file5e5748bae1a5.wav	53.539	4759.3	5735.6	WCSP	
63	Spectrogram 1	1	55.100	55.099783190	55.354438579	0.255	5062.5	6000.0	5437.5	35.6	56.2	62.1	55.100	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5748bae1a5.wav	file5e5748bae1a5.wav	55.100	4637.3	6386.4	WCSP	
64	Spectrogram 1	1	55.391	55.390817920	56.512514275	1.122	4593.8	5718.8	5250.0	29.5	43.1	61.2	55.391	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5748bae1a5.wav	file5e5748bae1a5.wav	55.391	4555.9	5898.3	DEJU	
65	Spectrogram 1	1	57.113	57.112773406	57.246164323	0.133	4687.5	5812.5	5250.0	31.8	45.0	54.5	57.113	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5748bae1a5.wav	file5e5748bae1a5.wav	57.113	4515.3	5939.0	WCSP	
66	Spectrogram 1	1	60.225	60.224846138	61.255594140	1.031	4968.8	6000.0	5437.5	28.0	39.9	58.7	60.225	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5748bae1a5.wav	file5e5748bae1a5.wav	60.225	4962.7	6020.3	DEJU	
67	Spectrogram 1	1	59.752	59.751914702	59.867115949	0.115	4781.2	5625.0	5250.0	33.0	45.7	54.5	59.752	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5748bae1a5.wav	file5e5748bae1a5.wav	59.752	4596.6	5816.9	WCSP	
68	Spectrogram 1	1	61.571	61.570881764	61.716399129	0.146	4968.8	5906.2	5343.8	36.0	53.5	60.3	61.571	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5748bae1a5.wav	file5e5748bae1a5.wav	61.571	4515.3	6386.4	WCSP	
69	Spectrogram 1	1	62.868	62.868411602	62.983612849	0.115	4968.8	5531.2	5156.2	34.5	47.7	55.7	62.868	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5748bae1a5.wav	file5e5748bae1a5.wav	62.868	4718.6	5816.9	WCSP	
70	Spectrogram 1	1	63.742	63.741515791	63.996171180	0.255	4593.8	5812.5	5250.0	33.7	52.7	60.3	63.742	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5748bae1a5.wav	file5e5748bae1a5.wav	63.742	4393.2	6142.4	WCSP	
71	Spectrogram 1	1	65.195	65.194549108	66.358688028	1.164	4687.5	6000.0	5343.8	28.4	41.3	61.1	65.195	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5748bae1a5.wav	file5e5748bae1a5.wav	65.195	4555.9	6101.7	DEJU	
72	Spectrogram 1	1	66.353	66.352624804	66.461762828	0.109	5062.5	5718.8	5343.8	39.6	55.8	62.0	66.353	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5748bae1a5.wav	file5e5748bae1a5.wav	66.353	4637.3	6264.4	WCSP	
73	Spectrogram 1	1	68.335	68.335298902	68.583891067	0.249	4968.8	6000.0	5250.0	33.9	53.3	60.4	68.335	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5748bae1a5.wav	file5e5748bae1a5.wav	68.335	4596.6	6386.4	WCSP	
74	Spectrogram 1	1	69.201	69.200981647	69.340435788	0.139	3375.0	4687.5	4125.0	32.2	46.0	55.9	69.201	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5748bae1a5.wav	file5e5748bae1a5.wav	69.201	3213.6	4922.0	GCRF	
75	Spectrogram 1	1	70.007	70.007390377	70.553080496	0.546	2812.5	4781.2	3843.8	31.0	47.9	62.2	70.007	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5748bae1a5.wav	file5e5748bae1a5.wav	70.007	2684.7	5084.7	GCRF	
76	Spectrogram 1	1	69.407	69.407131247	69.558711836	0.152	4593.8	5437.5	5156.2	30.8	42.7	52.8	69.407	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5748bae1a5.wav	file5e5748bae1a5.wav	69.407	4515.3	5613.6	WCSP	
77	Spectrogram 1	1	70.680	70.680408190	70.813799108	0.133	4781.2	5531.2	5156.2	32.8	44.6	54.2	70.680	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5748bae1a5.wav	file5e5748bae1a5.wav	70.680	4596.6	5694.9	WCSP	
78	Spectrogram 1	1	70.965	70.965379697	71.977938028	1.013	4875.0	5718.8	5343.8	31.3	51.1	61.1	70.965	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5748bae1a5.wav	file5e5748bae1a5.wav	70.965	4800.0	5735.6	DEJU	
79	Spectrogram 1	1	71.705	71.705092969	71.856673557	0.152	3187.5	4500.0	3937.5	32.4	43.8	56.1	71.705	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5748bae1a5.wav	file5e5748bae1a5.wav	71.705	3172.9	4637.3	GCRF	
80	Spectrogram 1	1	74.442	74.441720288	74.562984759	0.121	3093.8	4406.2	3843.8	34.2	47.4	57.4	74.442	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5748bae1a5.wav	file5e5748bae1a5.wav	74.442	2928.8	4637.3	GCRF	
81	Spectrogram 1	1	74.987	74.987410407	75.145054219	0.158	3187.5	4593.8	3937.5	31.4	41.7	55.5	74.987	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5748bae1a5.wav	file5e5748bae1a5.wav	74.987	3091.5	4718.6	GCRF	
82	Spectrogram 1	1	75.685	75.684681114	75.909020385	0.224	3000.0	4781.2	4031.2	33.0	49.1	59.9	75.685	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5748bae1a5.wav	file5e5748bae1a5.wav	75.685	2888.1	5003.4	GCRF	
83	Spectrogram 1	1	72.444	72.444444746	73.020450982	0.576	3750.0	4968.8	4312.5	30.5	44.4	59.3	72.444	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5748bae1a5.wav	file5e5748bae1a5.wav	72.444	3661.0	5003.4	GCRF	
84	Spectrogram 1	1	72.796	72.796111711	72.911312959	0.115	4687.5	5812.5	5250.0	31.9	44.1	53.8	72.796	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5748bae1a5.wav	file5e5748bae1a5.wav	72.796	4555.9	5939.0	WCSP	
85	Spectrogram 1	1	73.542	73.541888207	73.820796490	0.279	4781.2	6187.5	5531.2	31.1	46.0	57.8	73.542	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5748bae1a5.wav	file5e5748bae1a5.wav	73.542	4678.0	6305.1	WCSP	
86	Spectrogram 1	1	76.189	76.188519615	76.455301451	0.267	4875.0	6000.0	5343.8	33.5	50.3	59.8	76.189	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5748bae1a5.wav	file5e5748bae1a5.wav	76.189	4596.6	6264.4	WCSP	
87	Spectrogram 1	1	76.959	76.958549005	77.073750252	0.115	3093.8	4500.0	3843.8	31.1	39.5	53.8	76.959	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5748bae1a5.wav	file5e5748bae1a5.wav	76.959	3091.5	4637.3	GCRF	
88	Spectrogram 1	1	77.498	77.498175900	77.655819712	0.158	3000.0	4781.2	3750.0	32.3	42.0	57.3	77.498	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5748bae1a5.wav	file5e5748bae1a5.wav	77.498	2928.8	4881.4	GCRF	
89	Spectrogram 1	1	78.135	78.134814372	78.280331737	0.146	3281.2	4875.0	4125.0	33.8	46.4	58.3	78.135	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5748bae1a5.wav	file5e5748bae1a5.wav	78.135	3132.2	5084.7	GCRF	
90	Spectrogram 1	1	78.614	78.613809031	78.765389620	0.152	3375.0	4687.5	4125.0	36.2	50.1	60.3	78.614	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5748bae1a5.wav	file5e5748bae1a5.wav	78.614	3213.6	4962.7	GCRF	
91	Spectrogram 1	1	79.275	79.274700397	79.462660327	0.188	3656.2	4687.5	4218.8	36.7	51.8	61.1	79.275	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5748bae1a5.wav	file5e5748bae1a5.wav	79.275	3457.6	4922.0	GCRF	
92	Spectrogram 1	1	79.705	79.705189268	79.953781434	0.249	3375.0	4593.8	4031.2	36.5	52.5	63.0	79.705	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5748bae1a5.wav	file5e5748bae1a5.wav	79.705	3172.9	4962.7	GCRF	
93	Spectrogram 1	1	77.286	77.285963076	78.159067266	0.873	4968.8	5718.8	5343.8	31.7	47.0	60.9	77.286	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5748bae1a5.wav	file5e5748bae1a5.wav	77.286	4922.0	5898.3	DEJU	
94	Spectrogram 1	1	78.389	78.389469760	78.486481337	0.097	4687.5	5625.0	5250.0	34.6	47.1	55.9	78.389	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5748bae1a5.wav	file5e5748bae1a5.wav	78.389	4555.9	5939.0	WCSP	
95	Spectrogram 1	1	79.859	79.858789553	79.986117247	0.127	5156.2	5625.0	5343.8	37.0	52.8	57.7	79.859	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5748bae1a5.wav	file5e5748bae1a5.wav	79.859	4962.7	5857.6	WCSP	
96	Spectrogram 1	1	80.890	80.889537555	81.047181367	0.158	4781.2	5531.2	5250.0	32.5	44.8	54.3	80.890	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5748bae1a5.wav	file5e5748bae1a5.wav	80.890	4759.3	5694.9	WCSP	
97	Spectrogram 1	1	82.060	82.059739698	82.581176922	0.521	5156.2	6093.8	5437.5	34.5	55.1	63.4	82.060	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5748bae1a5.wav	file5e5748bae1a5.wav	82.060	4800.0	6345.8	WCSP	
98	Spectrogram 1	1	84.412	84.412270431	84.891265091	0.479	4968.8	6093.8	5343.8	34.6	56.1	64.4	84.412	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5748bae1a5.wav	file5e5748bae1a5.wav	84.412	4678.0	6589.8	WCSP	
99	Spectrogram 1	1	80.489	80.489364801	80.719767296	0.230	3281.2	4687.5	4125.0	34.6	51.0	61.2	80.489	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5748bae1a5.wav	file5e5748bae1a5.wav	80.489	3050.8	5044.1	GCRF	
