Selection	View	Channel	Begin Clock Time	Begin Time (s)	End Time (s)	Delta Time (s)	Freq 5% (Hz)	Freq 95% (Hz)	Center Freq (Hz)	Avg Power (dB)	Max Power (dB)	Energy (dB)	Begin Date Time	Begin Path	Begin File	File Offset (s)	Low Freq (Hz)	High Freq (Hz)	ID	NOTES
2	Spectrogram 1	1	10.807	10.807376170	11.335337067	0.528	1968.8	2718.8	2437.5	29.6	41.1	56.1	10.807	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57db56e17.wav	file5e57db56e17.wav	10.807	1921.6	2803.9	CLNU	
11	Spectrogram 1	1	112.180	112.180131946	112.383193830	0.203	5250.0	6562.5	5625.0	30.0	43.8	55.1	112.180	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57db56e17.wav	file5e57db56e17.wav	112.180	5117.6	6686.3	WCSP	
12	Spectrogram 1	1	114.721	114.720735058	115.065940260	0.345	1781.2	2343.8	2062.5	33.7	46.8	57.8	114.721	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57db56e17.wav	file5e57db56e17.wav	114.721	1705.9	2509.8	MOBL	
13	Spectrogram 1	1	118.843	118.842891292	119.228708871	0.386	1593.8	2250.0	1968.8	35.3	49.7	60.9	118.843	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57db56e17.wav	file5e57db56e17.wav	118.843	1549.0	2509.8	MOBL	
3	Spectrogram 1	1	12.533	12.533402180	13.122281642	0.589	1875.0	2718.8	2250.0	30.2	40.2	57.6	12.533	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57db56e17.wav	file5e57db56e17.wav	12.533	1862.7	2803.9	CLNU	
153	Spectrogram 1	1	130.845	130.845158375	130.996089333	0.151	7406.2	8531.2	7781.2	30.1	44.1	53.4	130.845	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57db56e17.wav	file5e57db56e17.wav	130.845	7281.2	8701.9	WCSP	call
4	Spectrogram 1	1	14.605	14.604633391	15.112288100	0.508	2062.5	2718.8	2343.8	30.5	41.2	56.3	14.605	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57db56e17.wav	file5e57db56e17.wav	14.605	1980.4	2803.9	CLNU	
15	Spectrogram 1	1	142.669	142.669341449	144.449813240	1.780	3843.8	5062.5	4406.2	28.8	46.0	63.1	142.669	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57db56e17.wav	file5e57db56e17.wav	142.669	3725.5	5196.1	WCSP	
14	Spectrogram 1	1	143.459	143.459066840	143.688805136	0.230	1875.0	2062.5	1968.8	42.8	55.9	65.2	143.459	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57db56e17.wav	file5e57db56e17.wav	143.459	1686.3	2372.5	MOBL	
16	Spectrogram 1	1	151.418	151.418016220	151.719547733	0.302	1875.0	2156.2	2062.5	42.4	56.7	65.4	151.418	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57db56e17.wav	file5e57db56e17.wav	151.418	1725.5	2431.4	MOBL	
