Selection	View	Channel	Begin Clock Time	Begin Time (s)	End Time (s)	Delta Time (s)	Freq 5% (Hz)	Freq 95% (Hz)	Center Freq (Hz)	Avg Power (dB)	Max Power (dB)	Energy (dB)	Begin Date Time	Begin Path	Begin File	File Offset (s)	Low Freq (Hz)	High Freq (Hz)	ID	NOTES
1	Spectrogram 1	1	0.359	0.359077572	1.353446232	0.994	2250.0	5531.2	3656.2	33.3	53.3	69.6	0.359	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5723260f10.wav	file5e5723260f10.wav	0.359	1939.4	6212.1	PIKA	
2	Spectrogram 1	1	6.061	6.060759995	9.060759995	3.000	2156.2	11062.5	8250.0	27.6	41.3	72.2	6.061	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5723260f10.wav	file5e5723260f10.wav	6.061	1413.0	11220.0	background	1413-11220
3	Spectrogram 1	1	24.700	24.700382670	25.667129979	0.967	3468.8	4218.8	3843.8	26.9	39.0	56.1	24.700	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5723260f10.wav	file5e5723260f10.wav	24.700	3393.9	4272.7	ROWR	
4	Spectrogram 1	1	30.243	30.243444014	31.127327268	0.884	3187.5	4125.0	3750.0	27.8	41.5	57.4	30.243	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5723260f10.wav	file5e5723260f10.wav	30.243	3121.2	4181.8	ROWR	
5	Spectrogram 1	1	36.927	36.926857611	38.376978574	1.450	3187.5	4312.5	3750.0	27.1	40.6	59.5	36.927	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5723260f10.wav	file5e5723260f10.wav	36.927	3121.2	4333.3	ROWR	
6	Spectrogram 1	1	42.502	42.502404939	43.289613462	0.787	3187.5	4312.5	3750.0	27.2	40.8	57.0	42.502	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5723260f10.wav	file5e5723260f10.wav	42.502	3151.5	4363.6	ROWR	
7	Spectrogram 1	1	69.953	69.953184604	70.257019473	0.304	375.0	4687.5	1406.2	28.8	47.3	60.4	69.953	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5723260f10.wav	file5e5723260f10.wav	69.953	333.3	5151.5	geophony	water
8	Spectrogram 1	1	76.202	76.202396875	76.381935661	0.180	4031.2	5343.8	4781.2	26.6	36.6	50.7	76.202	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5723260f10.wav	file5e5723260f10.wav	76.202	3969.7	5393.9	UNK	*
9	Spectrogram 1	1	78.938	78.937898889	79.089816323	0.152	93.8	1687.5	93.8	41.0	62.9	69.1	78.938	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5723260f10.wav	file5e5723260f10.wav	78.938	30.3	4181.8	geophony	water
10	Spectrogram 1	1	90.661	90.660963042	92.622079011	1.961	281.2	1687.5	562.5	30.1	47.1	65.1	90.661	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5723260f10.wav	file5e5723260f10.wav	90.661	212.1	1787.9	insects	
11	Spectrogram 1	1	111.762	111.761650334	111.913567768	0.152	5343.8	6000.0	5718.8	28.8	41.2	49.3	111.762	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5723260f10.wav	file5e5723260f10.wav	111.762	5333.3	6000.0	WCSP	
12	Spectrogram 1	1	125.777	125.777229649	127.034001150	1.257	281.2	1406.2	562.5	30.2	41.4	62.4	125.777	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5723260f10.wav	file5e5723260f10.wav	125.777	212.1	1575.8	insects	
13	Spectrogram 1	1	129.368	129.368005368	132.226815266	2.859	281.2	1875.0	750.0	29.4	42.6	66.5	129.368	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5723260f10.wav	file5e5723260f10.wav	129.368	212.1	2030.3	insects	
