Selection	View	Channel	Begin Clock Time	Begin Time (s)	End Time (s)	Delta Time (s)	Freq 5% (Hz)	Freq 95% (Hz)	Center Freq (Hz)	Avg Power (dB)	Max Power (dB)	Energy (dB)	Begin Date Time	Begin Path	Begin File	File Offset (s)	Low Freq (Hz)	High Freq (Hz)	ID	NOTES
1	Spectrogram 1	1	1.477	1.476544010	2.901401542	1.425	1687.5	3093.8	2343.8	27.6	38.8	61.1	1.477	/Users/mary/Desktop/listens_20180309/file5e57275d166d.wav	file5e57275d166d.wav	1.477	1625.8	3251.6	CLNU	
2	Spectrogram 1	1	5.884	5.884101744	6.587435675	0.703	1406.2	2625.0	1968.8	27.5	37.2	57.5	5.884	/Users/mary/Desktop/listens_20180309/file5e57275d166d.wav	file5e57275d166d.wav	5.884	1316.1	2748.4	CLNU	
3	Spectrogram 1	1	18.740	18.740149971	19.095281635	0.355	4031.2	5812.5	4875.0	26.1	36.1	54.5	18.740	/Users/mary/Desktop/listens_20180309/file5e57275d166d.wav	file5e57275d166d.wav	18.740	4000.0	5961.8	ROWR	*AMPI
4	Spectrogram 1	1	24.534	24.533540467	24.648958258	0.115	3093.8	4218.8	3562.5	26.7	36.1	48.0	24.534	/Users/mary/Desktop/listens_20180309/file5e57275d166d.wav	file5e57275d166d.wav	24.534	3082.8	4305.7	UNK1	
5	Spectrogram 1	1	55.363	55.362821338	55.660244107	0.297	3375.0	5062.5	4312.5	26.3	40.0	54.0	55.363	/Users/mary/Desktop/listens_20180309/file5e57275d166d.wav	file5e57275d166d.wav	55.363	3210.2	5197.5	ROWR	*AMPI
6	Spectrogram 1	1	58.370	58.369821338	58.671683253	0.302	3843.8	5531.2	4593.8	26.5	38.8	54.0	58.370	/Users/mary/Desktop/listens_20180309/file5e57275d166d.wav	file5e57275d166d.wav	58.370	3770.7	5681.5	ROWR	*AMPI
7	Spectrogram 1	1	60.126	60.126352046	60.743393313	0.617	1406.2	4031.2	2625.0	28.1	44.5	60.8	60.126	/Users/mary/Desktop/listens_20180309/file5e57275d166d.wav	file5e57275d166d.wav	60.126	1248.4	4254.8	PIKA	
8	Spectrogram 1	1	64.414	64.414315133	65.177848211	0.764	2625.0	4875.0	3656.2	26.1	38.3	58.9	64.414	/Users/mary/Desktop/listens_20180309/file5e57275d166d.wav	file5e57275d166d.wav	64.414	2445.9	5019.1	AMPI	*
9	Spectrogram 1	1	69.456	69.456009881	69.797824108	0.342	3937.5	5250.0	4687.5	26.2	37.3	53.5	69.456	/Users/mary/Desktop/listens_20180309/file5e57275d166d.wav	file5e57275d166d.wav	69.456	3770.7	5426.8	ROWR	*AMPI
10	Spectrogram 1	1	71.697	71.697440920	71.883885043	0.186	2250.0	4031.2	3093.8	28.3	41.0	54.3	71.697	/Users/mary/Desktop/listens_20180309/file5e57275d166d.wav	file5e57275d166d.wav	71.697	2089.2	4280.3	PIKA	
11	Spectrogram 1	1	110.812	110.812129016	111.105112639	0.293	6187.5	8343.8	7218.8	27.2	38.8	55.7	110.812	/Users/mary/Desktop/listens_20180309/file5e57275d166d.wav	file5e57275d166d.wav	110.812	6063.7	8458.6	UNK2	
12	Spectrogram 1	1	116.462	116.461778025	117.163163063	0.701	4125.0	6281.2	5250.0	26.1	41.2	58.4	116.462	/Users/mary/Desktop/listens_20180309/file5e57275d166d.wav	file5e57275d166d.wav	116.462	3949.0	6420.4	ROWR	*AMPI
13	Spectrogram 1	1	74.188	74.188099154	77.188099154	3.000	1875.0	10875.0	7218.8	26.6	39.4	71.3	74.188	/Users/mary/Desktop/listens_20180309/file5e57275d166d.wav	file5e57275d166d.wav	74.188	1413.0	11220.0	background	
14	Spectrogram 1	1	122.204	122.204449108	122.492993585	0.289	3843.8	5625.0	4687.5	26.3	37.7	54.0	122.204	/Users/mary/Desktop/listens_20180309/file5e57275d166d.wav	file5e57275d166d.wav	122.204	3745.2	5783.4	ROWR	*AMPI
15	Spectrogram 1	1	125.443	125.442617461	125.771114251	0.328	3750.0	5250.0	4687.5	27.8	42.9	55.5	125.443	/Users/mary/Desktop/listens_20180309/file5e57275d166d.wav	file5e57275d166d.wav	125.443	3566.9	5401.3	ROWR	*AMPI
16	Spectrogram 1	1	136.846	136.846023650	139.846023650	3.000	1781.2	10968.8	7218.8	26.7	38.0	71.4	136.846	/Users/mary/Desktop/listens_20180309/file5e57275d166d.wav	file5e57275d166d.wav	136.846	1413.0	11220.0	background	
17	Spectrogram 1	1	141.820	141.820218214	141.971149172	0.151	1406.2	2156.2	1781.2	28.9	39.1	50.4	141.820	/Users/mary/Desktop/listens_20180309/file5e57275d166d.wav	file5e57275d166d.wav	141.820	1401.3	2318.5	MOBL	
18	Spectrogram 1	1	150.550	150.549778025	150.989253460	0.439	4031.2	6093.8	4687.5	27.5	43.8	57.9	150.550	/Users/mary/Desktop/listens_20180309/file5e57275d166d.wav	file5e57275d166d.wav	150.550	3821.7	6293.0	ROWR	*AMPI
19	Spectrogram 1	1	152.924	152.923843614	153.039261405	0.115	3937.5	4968.8	4218.8	28.4	43.4	50.1	152.924	/Users/mary/Desktop/listens_20180309/file5e57275d166d.wav	file5e57275d166d.wav	152.924	3770.7	5121.0	UNK1	
20	Spectrogram 1	1	153.630	153.629667797	154.464227209	0.835	1406.2	2531.2	1968.8	30.5	41.6	60.9	153.630	/Users/mary/Desktop/listens_20180309/file5e57275d166d.wav	file5e57275d166d.wav	153.630	1375.8	2675.2	CLNU	
21	Spectrogram 1	1	155.356	155.356495516	155.729383763	0.373	3656.2	6750.0	5062.5	26.6	39.3	57.8	155.356	/Users/mary/Desktop/listens_20180309/file5e57275d166d.wav	file5e57275d166d.wav	155.356	3414.0	6879.0	ROWR	*AMPI
22	Spectrogram 1	1	159.208	159.208279109	159.297062025	0.089	3468.8	5156.2	4218.8	29.6	44.7	52.3	159.208	/Users/mary/Desktop/listens_20180309/file5e57275d166d.wav	file5e57275d166d.wav	159.208	3235.7	5324.8	UNK1	
23	Spectrogram 1	1	161.452	161.452086550	162.397624606	0.946	1312.5	2437.5	1968.8	31.9	43.1	62.8	161.452	/Users/mary/Desktop/listens_20180309/file5e57275d166d.wav	file5e57275d166d.wav	161.452	1248.4	2624.2	CLNU	
24	Spectrogram 1	1	162.429	162.428698627	162.801586875	0.373	3843.8	5718.8	4593.8	27.6	48.9	56.7	162.429	/Users/mary/Desktop/listens_20180309/file5e57275d166d.wav	file5e57275d166d.wav	162.429	3694.3	5885.4	ROWR	*AMPI
25	Spectrogram 1	1	166.590	166.589840722	167.486548175	0.897	1500.0	2531.2	1968.8	30.3	41.8	60.7	166.590	/Users/mary/Desktop/listens_20180309/file5e57275d166d.wav	file5e57275d166d.wav	166.590	1477.7	2700.6	CLNU	
26	Spectrogram 1	1	168.468	168.467599398	168.831609354	0.364	4031.2	5625.0	4687.5	27.1	45.9	55.5	168.468	/Users/mary/Desktop/listens_20180309/file5e57275d166d.wav	file5e57275d166d.wav	168.468	3898.1	5732.5	ROWR	*AMPI
27	Spectrogram 1	1	170.196	170.195788503	170.422184939	0.226	3187.5	5437.5	4218.8	26.3	41.5	53.9	170.196	/Users/mary/Desktop/listens_20180309/file5e57275d166d.wav	file5e57275d166d.wav	170.196	3006.4	5554.1	ROWR	*AMPI
28	Spectrogram 1	1	173.048	173.047758919	173.229763897	0.182	1406.2	2437.5	1875.0	29.1	40.4	52.6	173.048	/Users/mary/Desktop/listens_20180309/file5e57275d166d.wav	file5e57275d166d.wav	173.048	1350.3	2573.2	MOBL	
29	Spectrogram 1	1	198.575	198.574944008	198.654848633	0.080	3937.5	7687.5	5718.8	29.0	43.9	54.3	198.575	/Users/mary/Desktop/listens_20180309/file5e57275d166d.wav	file5e57275d166d.wav	198.575	3592.4	7949.0	UNK3	soft smack
