Selection	View	Channel	Begin Clock Time	Begin Time (s)	End Time (s)	Delta Time (s)	Freq 5% (Hz)	Freq 95% (Hz)	Center Freq (Hz)	Avg Power (dB)	Max Power (dB)	Energy (dB)	Begin Date Time	Begin Path	Begin File	File Offset (s)	Low Freq (Hz)	High Freq (Hz)	ID	NOTES
1	Spectrogram 1	1	61.590	61.589945321	62.246938900	0.657	2625.0	5062.5	3187.5	26.6	47.4	59.8	61.590	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5711db5d21.wav	file5e5711db5d21.wav	61.590	2518.8	5662.7	PIKA	
2	Spectrogram 1	1	76.307	76.307232193	83.267812817	6.961	3562.5	5718.8	4125.0	25.8	46.0	68.6	76.307	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5711db5d21.wav	file5e5711db5d21.wav	76.307	3426.5	6127.6	AMPI	
3	Spectrogram 1	1	99.761	99.760791415	101.944851151	2.184	3468.8	4312.5	3843.8	26.1	42.7	59.7	99.761	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5711db5d21.wav	file5e5711db5d21.wav	99.761	3404.4	4467.1	AMPI	
4	Spectrogram 1	1	117.836	117.836192195	119.878199266	2.042	3562.5	4406.2	3937.5	25.5	40.9	58.8	117.836	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5711db5d21.wav	file5e5711db5d21.wav	117.836	3540.9	4542.9	AMPI	
5	Spectrogram 1	1	138.221	138.221287855	140.920288505	2.699	3375.0	4593.8	3937.5	25.2	41.7	61.0	138.221	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5711db5d21.wav	file5e5711db5d21.wav	138.221	3353.0	4699.4	AMPI	
6	Spectrogram 1	1	165.499	165.498575865	167.931227766	2.433	3750.0	4406.2	4031.2	25.5	41.1	58.1	165.499	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5711db5d21.wav	file5e5711db5d21.wav	165.499	3659.0	4422.8	AMPI	
7	Spectrogram 1	1	198.231	198.231197045	200.273204116	2.042	3562.5	4312.5	3937.5	24.9	39.8	57.2	198.231	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5711db5d21.wav	file5e5711db5d21.wav	198.231	3504.2	4384.5	AMPI	
8	Spectrogram 1	1	225.216	225.215561181	227.026732670	1.811	3750.0	4312.5	4031.2	25.1	39.3	55.9	225.216	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5711db5d21.wav	file5e5711db5d21.wav	225.216	3720.7	4341.2	AMPI	
9	Spectrogram 1	1	252.969	252.968872435	255.135175588	2.166	3562.5	4312.5	3937.5	25.5	41.3	58.5	252.969	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5711db5d21.wav	file5e5711db5d21.wav	252.969	3533.1	4413.4	AMPI	
10	Spectrogram 1	1	344.390	344.389935937	347.142206337	2.752	3562.5	4218.8	3937.5	27.1	43.5	60.8	344.390	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5711db5d21.wav	file5e5711db5d21.wav	344.390	3518.7	4355.6	AMPI	
11	Spectrogram 1	1	370.440	370.440010682	372.588557252	2.149	3468.8	4125.0	3843.8	27.2	44.1	59.8	370.440	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5711db5d21.wav	file5e5711db5d21.wav	370.440	3446.5	4297.9	AMPI	
12	Spectrogram 1	1	372.523	372.522914117	374.742487020	2.220	5250.0	6187.5	5718.8	21.5	37.7	55.1	372.523	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5711db5d21.wav	file5e5711db5d21.wav	372.523	5192.6	6246.1	UNK1	*AMPI
13	Spectrogram 1	1	420.902	420.902410757	424.844372233	3.942	3562.5	4218.8	3937.5	26.7	43.8	62.0	420.902	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5711db5d21.wav	file5e5711db5d21.wav	420.902	3533.1	4341.2	AMPI	
14	Spectrogram 1	1	452.522	452.521862507	456.481580566	3.960	3562.5	4218.8	3937.5	26.7	43.4	61.9	452.522	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5711db5d21.wav	file5e5711db5d21.wav	452.522	3513.8	4350.5	AMPI	
15	Spectrogram 1	1	486.195	486.194925495	487.757504818	1.563	3468.8	4125.0	3750.0	27.6	43.5	58.8	486.195	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5711db5d21.wav	file5e5711db5d21.wav	486.195	3411.8	4289.3	AMPI	
16	Spectrogram 1	1	496.481	496.480690910	497.155441072	0.675	3281.2	3750.0	3562.5	28.3	41.6	54.1	496.481	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5711db5d21.wav	file5e5711db5d21.wav	496.481	3248.5	3840.3	WCSP	
17	Spectrogram 1	1	501.297	501.297466917	504.245059733	2.948	3656.2	4218.8	4031.2	29.1	45.7	63.1	501.297	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5711db5d21.wav	file5e5711db5d21.wav	501.297	3473.0	4350.5	AMPI	
