Selection	View	Channel	Begin Clock Time	Begin Time (s)	End Time (s)	Delta Time (s)	Freq 5% (Hz)	Freq 95% (Hz)	Center Freq (Hz)	Avg Power (dB)	Max Power (dB)	Energy (dB)	Begin Date Time	Begin Path	Begin File	File Offset (s)	Low Freq (Hz)	High Freq (Hz)	ID	NOTES
1	Spectrogram 1	1	0.533	0.533118384	0.739267985	0.206	6281.2	7875.0	7125.0	45.4	62.9	74.6	0.533	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5731613718.wav	file5e5731613718.wav	0.533	4653.8	8538.5	WCSP	fledgling?
2	Spectrogram 1	1	1.346	1.345590339	3.067545824	1.722	5812.5	7406.2	6750.0	43.3	63.6	81.3	1.346	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5731613718.wav	file5e5731613718.wav	1.346	4961.5	8538.5	WCSP	fledgling?
3	Spectrogram 1	1	4.013	4.013408696	4.340822767	0.327	6468.8	7781.2	7125.0	47.3	65.1	78.1	4.013	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5731613718.wav	file5e5731613718.wav	4.013	5115.4	8730.8	WCSP	fledgling?
4	Spectrogram 1	1	4.777	4.777374862	5.104788933	0.327	6562.5	7875.0	7125.0	48.6	67.1	79.3	4.777	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5731613718.wav	file5e5731613718.wav	4.777	5076.9	8692.3	WCSP	fledgling?
5	Spectrogram 1	1	5.917	5.917260888	6.050651805	0.133	5250.0	6187.5	5625.0	44.0	60.5	69.1	5.917	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5731613718.wav	file5e5731613718.wav	5.917	4461.5	6923.1	WCSP	adult?
6	Spectrogram 1	1	7.773	7.772607291	9.324792517	1.552	6093.8	7406.2	6750.0	48.1	71.3	85.9	7.773	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5731613718.wav	file5e5731613718.wav	7.773	5076.9	9076.9	WCSP	fledgling?
7	Spectrogram 1	1	10.028	10.028126448	10.270655389	0.243	5625.0	7406.2	6750.0	50.9	68.4	80.5	10.028	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5731613718.wav	file5e5731613718.wav	10.028	4615.4	8423.1	WCSP	fledgling?
8	Spectrogram 1	1	10.501	10.501057884	10.646575249	0.146	5437.5	6281.2	5718.8	48.7	64.1	73.2	10.501	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5731613718.wav	file5e5731613718.wav	10.501	4807.7	6692.3	WCSP	adult
9	Spectrogram 1	1	10.622	10.622322354	10.901230637	0.279	6281.2	7406.2	6843.8	49.3	68.6	78.9	10.622	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5731613718.wav	file5e5731613718.wav	10.622	4807.7	8115.4	WCSP	fledgling?
10	Spectrogram 1	1	11.362	11.362035626	11.604564568	0.243	6281.2	7593.8	6937.5	48.5	66.9	77.9	11.362	/Users/mary/Desktop/listens_20180309/completed_listens/file5e5731613718.wav	file5e5731613718.wav	11.362	4923.1	8500.0	WCSP	fledgling?
