Selection	View	Channel	Begin Clock Time	Begin Time (s)	End Time (s)	Delta Time (s)	Freq 5% (Hz)	Freq 95% (Hz)	Center Freq (Hz)	Avg Power (dB)	Max Power (dB)	Energy (dB)	Begin Date Time	Begin Path	Begin File	File Offset (s)	Low Freq (Hz)	High Freq (Hz)	ID	NOTES
1	Spectrogram 1	1	22.999	22.999180563	26.648158416	3.649	3562.5	4500.0	3937.5	21.2	34.3	57.0	22.999	/Users/mary/Desktop/listens_20180309/completed_listens/file5e575513a4c4.wav	file5e575513a4c4.wav	22.999	3559.3	4550.8	AMPI	
2	Spectrogram 1	1	38.953	38.952685548	39.148007963	0.195	3656.2	4312.5	3937.5	23.2	34.3	44.9	38.953	/Users/mary/Desktop/listens_20180309/completed_listens/file5e575513a4c4.wav	file5e575513a4c4.wav	38.953	3610.2	4372.9	AMPI	*
3	Spectrogram 1	1	48.119	48.119095022	50.729312756	2.610	3562.5	4500.0	4031.2	21.0	36.0	55.3	48.119	/Users/mary/Desktop/listens_20180309/completed_listens/file5e575513a4c4.wav	file5e575513a4c4.wav	48.119	3533.9	4500.0	AMPI	
4	Spectrogram 1	1	52.928	52.928391836	53.123714251	0.195	3656.2	4312.5	3937.5	22.3	32.4	43.9	52.928	/Users/mary/Desktop/listens_20180309/completed_listens/file5e575513a4c4.wav	file5e575513a4c4.wav	52.928	3584.7	4347.5	AMPI	
5	Spectrogram 1	1	57.369	57.368848233	58.505269559	1.136	3375.0	5437.5	4218.8	23.9	46.0	58.7	57.369	/Users/mary/Desktop/listens_20180309/completed_listens/file5e575513a4c4.wav	file5e575513a4c4.wav	57.369	3178.0	5745.8	WCSP	song janky
6	Spectrogram 1	1	63.699	63.699070152	65.412580433	1.714	3375.0	5343.8	4031.2	25.6	49.0	62.8	63.699	/Users/mary/Desktop/listens_20180309/completed_listens/file5e575513a4c4.wav	file5e575513a4c4.wav	63.699	3000.0	6000.0	WCSP	song
7	Spectrogram 1	1	66.366	66.365930970	68.487842665	2.122	3750.0	4687.5	4125.0	19.9	31.9	53.3	66.366	/Users/mary/Desktop/listens_20180309/completed_listens/file5e575513a4c4.wav	file5e575513a4c4.wav	66.366	3737.3	4703.4	AMPI	
8	Spectrogram 1	1	70.166	70.165839779	71.462070355	1.296	3281.2	5156.2	4031.2	26.4	48.4	62.3	70.166	/Users/mary/Desktop/listens_20180309/completed_listens/file5e575513a4c4.wav	file5e575513a4c4.wav	70.166	2898.3	5898.3	WCSP	song
9	Spectrogram 1	1	76.060	76.060272051	77.782660624	1.722	3187.5	5156.2	4031.2	28.5	51.2	66.0	76.060	/Users/mary/Desktop/listens_20180309/completed_listens/file5e575513a4c4.wav	file5e575513a4c4.wav	76.060	2771.2	6000.0	WCSP	song
10	Spectrogram 1	1	83.012	83.011974383	84.787632705	1.776	3093.8	5531.2	4031.2	27.0	50.9	64.8	83.012	/Users/mary/Desktop/listens_20180309/completed_listens/file5e575513a4c4.wav	file5e575513a4c4.wav	83.012	2745.8	6127.1	WCSP	song
11	Spectrogram 1	1	89.669	89.668549590	90.032559546	0.364	3281.2	4218.8	3843.8	23.2	36.7	49.3	89.669	/Users/mary/Desktop/listens_20180309/completed_listens/file5e575513a4c4.wav	file5e575513a4c4.wav	89.669	3203.4	4372.9	WCSP	partial song
12	Spectrogram 1	1	94.882	94.882131799	96.125092624	1.243	3281.2	5250.0	4031.2	22.8	41.1	57.5	94.882	/Users/mary/Desktop/listens_20180309/completed_listens/file5e575513a4c4.wav	file5e575513a4c4.wav	94.882	3178.0	5516.9	WCSP	song
13	Spectrogram 1	1	99.375	99.374547354	100.990396427	1.616	2906.2	5437.5	4031.2	24.4	47.5	61.5	99.375	/Users/mary/Desktop/listens_20180309/completed_listens/file5e575513a4c4.wav	file5e575513a4c4.wav	99.375	2720.3	5974.6	WCSP	song
14	Spectrogram 1	1	105.238	105.238238891	106.862966256	1.625	3093.8	5718.8	4031.2	23.5	43.1	60.6	105.238	/Users/mary/Desktop/listens_20180309/completed_listens/file5e575513a4c4.wav	file5e575513a4c4.wav	105.238	2974.6	6178.0	WCSP	song
