Selection	View	Channel	Begin Clock Time	Begin Time (s)	End Time (s)	Delta Time (s)	Freq 5% (Hz)	Freq 95% (Hz)	Center Freq (Hz)	Avg Power (dB)	Max Power (dB)	Energy (dB)	Begin Date Time	Begin Path	Begin File	File Offset (s)	Low Freq (Hz)	High Freq (Hz)	ID	NOTES
1	Spectrogram 1	1	5.856	5.855726556	6.463396293	0.608	2156.2	4312.5	3187.5	32.4	50.0	64.8	5.856	/Users/mary/Desktop/listens_20180309/completed_listens/file5e571b08873c.wav	file5e571b08873c.wav	5.856	1939.4	4787.9	PIKA	
2	Spectrogram 1	1	13.682	13.682323605	14.207129287	0.525	1968.8	4312.5	3281.2	31.1	46.3	63.1	13.682	/Users/mary/Desktop/listens_20180309/completed_listens/file5e571b08873c.wav	file5e571b08873c.wav	13.682	1606.1	4727.3	PIKA	
3	Spectrogram 1	1	15.762	15.762189294	16.839422010	1.077	2718.8	3375.0	3093.8	27.9	39.0	57.0	15.762	/Users/mary/Desktop/listens_20180309/completed_listens/file5e571b08873c.wav	file5e571b08873c.wav	15.762	2636.4	3454.5	ROWR	
4	Spectrogram 1	1	18.766	18.765551236	19.980890710	1.215	2812.5	3468.8	3093.8	28.4	40.8	58.0	18.766	/Users/mary/Desktop/listens_20180309/completed_listens/file5e571b08873c.wav	file5e571b08873c.wav	18.766	2757.6	3545.5	ROWR	
5	Spectrogram 1	1	20.486	20.486403489	21.121694577	0.635	2250.0	4031.2	3468.8	32.6	49.8	64.5	20.486	/Users/mary/Desktop/listens_20180309/completed_listens/file5e571b08873c.wav	file5e571b08873c.wav	20.486	2030.3	4484.8	PIKA	
6	Spectrogram 1	1	23.028	23.027567843	23.690480284	0.663	3093.8	4218.8	3843.8	39.0	61.3	70.7	23.028	/Users/mary/Desktop/listens_20180309/completed_listens/file5e571b08873c.wav	file5e571b08873c.wav	23.028	2515.2	4757.6	GCRF	
7	Spectrogram 1	1	24.215	24.215285966	24.822955703	0.608	3187.5	4312.5	3750.0	39.4	58.5	70.2	24.215	/Users/mary/Desktop/listens_20180309/completed_listens/file5e571b08873c.wav	file5e571b08873c.wav	24.215	2666.7	4636.4	GCRF	
8	Spectrogram 1	1	25.596	25.596353550	26.148780583	0.552	3093.8	4125.0	3750.0	39.5	60.1	69.8	25.596	/Users/mary/Desktop/listens_20180309/completed_listens/file5e571b08873c.wav	file5e571b08873c.wav	25.596	2636.4	4666.7	GCRF	
9	Spectrogram 1	1	27.255	27.254512739	27.558347608	0.304	2812.5	4031.2	3750.0	31.2	49.5	58.1	27.255	/Users/mary/Desktop/listens_20180309/completed_listens/file5e571b08873c.wav	file5e571b08873c.wav	27.255	2606.1	4181.8	GCRF	
10	Spectrogram 1	1	28.249	28.248881400	28.939415192	0.691	2906.2	3937.5	3468.8	32.9	51.6	63.6	28.249	/Users/mary/Desktop/listens_20180309/completed_listens/file5e571b08873c.wav	file5e571b08873c.wav	28.249	2606.1	4272.7	GCRF	
11	Spectrogram 1	1	30.115	30.114600778	30.970862680	0.856	2531.2	3375.0	2906.2	28.1	39.9	57.2	30.115	/Users/mary/Desktop/listens_20180309/completed_listens/file5e571b08873c.wav	file5e571b08873c.wav	30.115	2484.8	3454.5	ROWR	
12	Spectrogram 1	1	29.866	29.866008613	30.059358074	0.193	2718.8	4031.2	3375.0	30.3	44.2	55.3	29.866	/Users/mary/Desktop/listens_20180309/completed_listens/file5e571b08873c.wav	file5e571b08873c.wav	29.866	2545.5	4151.5	GCRF	
13	Spectrogram 1	1	31.026	31.026105383	31.468047010	0.442	3093.8	3937.5	3375.0	32.9	52.1	60.8	31.026	/Users/mary/Desktop/listens_20180309/completed_listens/file5e571b08873c.wav	file5e571b08873c.wav	31.026	2818.2	4242.4	GCRF	
14	Spectrogram 1	1	32.407	32.407172967	32.876735946	0.470	3000.0	4031.2	3656.2	33.1	52.3	61.3	32.407	/Users/mary/Desktop/listens_20180309/completed_listens/file5e571b08873c.wav	file5e571b08873c.wav	32.407	2818.2	4242.4	GCRF	
15	Spectrogram 1	1	32.945	32.945325140	33.552994877	0.608	2250.0	3843.8	3375.0	38.7	56.6	70.7	32.945	/Users/mary/Desktop/listens_20180309/completed_listens/file5e571b08873c.wav	file5e571b08873c.wav	32.945	1939.4	4545.5	PIKA	
