Selection	View	Channel	Begin Clock Time	Begin Time (s)	End Time (s)	Delta Time (s)	Freq 5% (Hz)	Freq 95% (Hz)	Center Freq (Hz)	Avg Power (dB)	Max Power (dB)	Energy (dB)	Begin Date Time	Begin Path	Begin File	File Offset (s)	Low Freq (Hz)	High Freq (Hz)	ID	NOTES
1	Spectrogram 1	1	11.394	11.394043412	12.909849297	1.516	1500.0	2250.0	1781.2	30.1	40.7	61.1	11.394	/Users/mary/Desktop/listens_20180309/completed_listens/file5e576ea28b74.wav	file5e576ea28b74.wav	11.394	1500.0	2250.0	CLNU	
2	Spectrogram 1	1	13.189	13.188757580	14.183126241	0.994	1218.8	1968.8	1593.8	32.2	42.9	61.9	13.189	/Users/mary/Desktop/listens_20180309/completed_listens/file5e576ea28b74.wav	file5e576ea28b74.wav	13.189	1200.0	2137.5	CLNU	*very far away
3	Spectrogram 1	1	14.249	14.248895771	19.050968814	4.802	1875.0	4500.0	2906.2	27.4	41.9	68.8	14.249	/Users/mary/Desktop/listens_20180309/completed_listens/file5e576ea28b74.wav	file5e576ea28b74.wav	14.249	1875.0	4687.5	mammal	*
4	Spectrogram 1	1	14.976	14.976482595	15.425161137	0.449	1406.2	1875.0	1687.5	32.1	40.1	56.1	14.976	/Users/mary/Desktop/listens_20180309/completed_listens/file5e576ea28b74.wav	file5e576ea28b74.wav	14.976	1350.0	1950.0	CLNU	
5	Spectrogram 1	1	14.310	14.309528006	14.746080101	0.437	1406.2	1968.8	1687.5	33.1	44.1	57.7	14.310	/Users/mary/Desktop/listens_20180309/completed_listens/file5e576ea28b74.wav	file5e576ea28b74.wav	14.310	1350.0	1987.5	CLNU	
6	Spectrogram 1	1	16.517	16.516541374	16.916714128	0.400	1500.0	1968.8	1687.5	32.9	42.6	56.4	16.517	/Users/mary/Desktop/listens_20180309/completed_listens/file5e576ea28b74.wav	file5e576ea28b74.wav	16.517	1462.5	2025.0	CLNU	
7	Spectrogram 1	1	18.360	18.359761330	18.844819214	0.485	1312.5	1968.8	1593.8	31.9	40.9	57.5	18.360	/Users/mary/Desktop/listens_20180309/completed_listens/file5e576ea28b74.wav	file5e576ea28b74.wav	18.360	1312.5	1987.5	CLNU	
8	Spectrogram 1	1	20.130	20.130222604	20.627406934	0.497	1312.5	2062.5	1687.5	32.0	42.2	58.2	20.130	/Users/mary/Desktop/listens_20180309/completed_listens/file5e576ea28b74.wav	file5e576ea28b74.wav	20.130	1237.5	2062.5	CLNU	
9	Spectrogram 1	1	22.445	22.445410375	25.040470050	2.595	1500.0	2718.8	1968.8	29.4	42.3	65.0	22.445	/Users/mary/Desktop/listens_20180309/completed_listens/file5e576ea28b74.wav	file5e576ea28b74.wav	22.445	1462.5	2812.5	mammal	*
10	Spectrogram 1	1	25.891	25.890578833	26.351383822	0.461	1312.5	2531.2	1875.0	30.2	40.8	58.3	25.891	/Users/mary/Desktop/listens_20180309/completed_listens/file5e576ea28b74.wav	file5e576ea28b74.wav	25.891	1312.5	2700.0	CLNU	
11	Spectrogram 1	1	27.183	27.182604214	29.110709300	1.928	1687.5	2437.5	1968.8	30.6	43.0	63.2	27.183	/Users/mary/Desktop/listens_20180309/completed_listens/file5e576ea28b74.wav	file5e576ea28b74.wav	27.183	1612.5	2587.5	CLNU	
12	Spectrogram 1	1	29.826	29.826169677	34.737380745	4.911	1593.8	2531.2	1968.8	29.1	41.3	66.6	29.826	/Users/mary/Desktop/listens_20180309/completed_listens/file5e576ea28b74.wav	file5e576ea28b74.wav	29.826	1537.5	2662.5	mammal	*
13	Spectrogram 1	1	44.866	44.866316245	45.412006364	0.546	3468.8	6093.8	4875.0	30.4	53.8	63.4	44.866	/Users/mary/Desktop/listens_20180309/completed_listens/file5e576ea28b74.wav	file5e576ea28b74.wav	44.866	2925.0	6600.0	ROWR	
14	Spectrogram 1	1	46.212	46.212351871	46.661030413	0.449	3468.8	6468.8	4781.2	29.2	49.3	61.4	46.212	/Users/mary/Desktop/listens_20180309/completed_listens/file5e576ea28b74.wav	file5e576ea28b74.wav	46.212	3150.0	6750.0	ROWR	
15	Spectrogram 1	1	49.280	49.280342982	49.632009947	0.352	4031.2	5718.8	4968.8	30.8	48.7	60.0	49.280	/Users/mary/Desktop/listens_20180309/completed_listens/file5e576ea28b74.wav	file5e576ea28b74.wav	49.280	3750.0	6037.5	ROWR	
16	Spectrogram 1	1	50.578	50.577872820	51.050804256	0.473	3562.5	5718.8	4593.8	31.2	50.1	62.5	50.578	/Users/mary/Desktop/listens_20180309/completed_listens/file5e576ea28b74.wav	file5e576ea28b74.wav	50.578	3187.5	5925.0	ROWR	
17	Spectrogram 1	1	54.664	54.664485485	55.113164027	0.449	3843.8	5718.8	4687.5	33.2	52.5	64.9	54.664	/Users/mary/Desktop/listens_20180309/completed_listens/file5e576ea28b74.wav	file5e576ea28b74.wav	54.664	3112.5	6412.5	ROWR	
18	Spectrogram 1	1	57.187	57.186786478	57.696097255	0.509	3187.5	5156.2	4500.0	32.0	54.7	64.3	57.187	/Users/mary/Desktop/listens_20180309/completed_listens/file5e576ea28b74.wav	file5e576ea28b74.wav	57.187	2625.0	5887.5	ROWR	
19	Spectrogram 1	1	58.901	58.900800098	59.325225746	0.424	3937.5	5625.0	4781.2	30.5	47.1	60.5	58.901	/Users/mary/Desktop/listens_20180309/completed_listens/file5e576ea28b74.wav	file5e576ea28b74.wav	58.901	3600.0	5925.0	ROWR	
20	Spectrogram 1	1	60.198	60.198329935	60.598502689	0.400	4312.5	5812.5	5156.2	34.5	55.3	64.4	60.198	/Users/mary/Desktop/listens_20180309/completed_listens/file5e576ea28b74.wav	file5e576ea28b74.wav	60.198	3675.0	6150.0	ROWR	
21	Spectrogram 1	1	61.678	61.677756479	61.932411868	0.255	4031.2	5531.2	5062.5	32.8	51.3	60.8	61.678	/Users/mary/Desktop/listens_20180309/completed_listens/file5e576ea28b74.wav	file5e576ea28b74.wav	61.678	3562.5	5925.0	ROWR	
22	Spectrogram 1	1	62.466	62.465975539	62.829768952	0.364	3750.0	5343.8	4687.5	30.3	48.1	59.1	62.466	/Users/mary/Desktop/listens_20180309/completed_listens/file5e576ea28b74.wav	file5e576ea28b74.wav	62.466	3487.5	5587.5	ROWR	
23	Spectrogram 1	1	63.873	63.872643400	64.272816154	0.400	3468.8	5343.8	4593.8	31.0	52.5	61.2	63.873	/Users/mary/Desktop/listens_20180309/completed_listens/file5e576ea28b74.wav	file5e576ea28b74.wav	63.873	3075.0	5625.0	ROWR	
24	Spectrogram 1	1	65.983	65.982645192	66.467703075	0.485	4218.8	5812.5	4968.8	32.3	51.3	63.2	65.983	/Users/mary/Desktop/listens_20180309/completed_listens/file5e576ea28b74.wav	file5e576ea28b74.wav	65.983	3825.0	6337.5	ROWR	
